language,parse_state,symbol_id,symbol_name,symbol_kind,dispatch_kind,next_state,action_list_id,table_kind
c,0,128,anon_sym___alignof__,terminal,ACTION,,1,large
c,0,129,anon_sym___alignof,terminal,ACTION,,1,large
c,0,130,anon_sym__alignof,terminal,ACTION,,1,large
c,0,131,anon_sym_alignof,terminal,ACTION,,1,large
c,0,132,anon_sym__Alignof,terminal,ACTION,,1,large
c,0,133,anon_sym_offsetof,terminal,ACTION,,1,large
c,0,134,anon_sym__Generic,terminal,ACTION,,1,large
c,0,135,anon_sym_asm,terminal,ACTION,,1,large
c,0,136,anon_sym___asm__,terminal,ACTION,,1,large
c,0,137,anon_sym___asm,terminal,ACTION,,1,large
c,0,138,anon_sym___volatile__,terminal,ACTION,,1,large
c,0,139,anon_sym_DOT,terminal,ACTION,,1,large
c,0,140,anon_sym_DASH_GT,terminal,ACTION,,1,large
c,0,141,sym_number_literal,terminal,ACTION,,1,large
c,0,142,anon_sym_L_SQUOTE,terminal,ACTION,,1,large
c,0,143,anon_sym_u_SQUOTE,terminal,ACTION,,1,large
c,0,144,anon_sym_U_SQUOTE,terminal,ACTION,,1,large
c,0,145,anon_sym_u8_SQUOTE,terminal,ACTION,,1,large
c,0,146,anon_sym_SQUOTE,terminal,ACTION,,1,large
c,0,148,anon_sym_L_DQUOTE,terminal,ACTION,,1,large
c,0,149,anon_sym_u_DQUOTE,terminal,ACTION,,1,large
c,0,150,anon_sym_U_DQUOTE,terminal,ACTION,,1,large
c,0,151,anon_sym_u8_DQUOTE,terminal,ACTION,,1,large
c,0,152,anon_sym_DQUOTE,terminal,ACTION,,1,large
c,0,156,sym_true,terminal,ACTION,,1,large
c,0,157,sym_false,terminal,ACTION,,1,large
c,0,158,anon_sym_NULL,terminal,ACTION,,1,large
c,0,159,anon_sym_nullptr,terminal,ACTION,,1,large
c,0,160,sym_comment,terminal,ACTION,,3,large
c,1,161,sym_translation_unit,nonterminal,STATE,1820,,large
c,1,162,sym__top_level_item,nonterminal,STATE,44,,large
c,1,164,sym_preproc_include,nonterminal,STATE,44,,large
c,1,165,sym_preproc_def,nonterminal,STATE,44,,large
c,1,166,sym_preproc_function_def,nonterminal,STATE,44,,large
c,1,168,sym_preproc_call,nonterminal,STATE,44,,large
c,1,169,sym_preproc_if,nonterminal,STATE,44,,large
c,1,170,sym_preproc_ifdef,nonterminal,STATE,44,,large
c,1,196,sym_function_definition,nonterminal,STATE,44,,large
c,1,197,sym__old_style_function_definition,nonterminal,STATE,320,,large
c,1,198,sym_declaration,nonterminal,STATE,44,,large
c,1,199,sym_type_definition,nonterminal,STATE,44,,large
c,1,202,sym__declaration_modifiers,nonterminal,STATE,695,,large
c,1,203,sym__declaration_specifiers,nonterminal,STATE,1128,,large
c,1,204,sym_linkage_specification,nonterminal,STATE,44,,large
c,1,205,sym_attribute_specifier,nonterminal,STATE,695,,large
c,1,207,sym_attribute_declaration,nonterminal,STATE,399,,large
c,1,208,sym_ms_declspec_modifier,nonterminal,STATE,695,,large
c,1,210,sym_ms_call_modifier,nonterminal,STATE,683,,large
c,1,241,sym_compound_statement,nonterminal,STATE,44,,large
c,1,242,sym_storage_class_specifier,nonterminal,STATE,695,,large
c,1,243,sym_type_qualifier,nonterminal,STATE,695,,large
c,1,244,sym_alignas_qualifier,nonterminal,STATE,711,,large
c,1,245,sym_type_specifier,nonterminal,STATE,796,,large
c,1,246,sym_sized_type_specifier,nonterminal,STATE,770,,large
c,1,247,sym_enum_specifier,nonterminal,STATE,770,,large
c,1,249,sym_struct_specifier,nonterminal,STATE,770,,large
c,1,250,sym_union_specifier,nonterminal,STATE,770,,large
c,1,261,sym_attributed_statement,nonterminal,STATE,356,,large
c,1,263,sym__top_level_statement,nonterminal,STATE,44,,large
c,1,264,sym_labeled_statement,nonterminal,STATE,44,,large
c,1,265,sym__top_level_expression_statement,nonterminal,STATE,44,,large
c,1,267,sym_if_statement,nonterminal,STATE,44,,large
c,1,269,sym_switch_statement,nonterminal,STATE,44,,large
c,1,270,sym_case_statement,nonterminal,STATE,44,,large
c,1,271,sym_while_statement,nonterminal,STATE,44,,large
c,1,272,sym_do_statement,nonterminal,STATE,44,,large
c,1,273,sym_for_statement,nonterminal,STATE,44,,large
c,1,275,sym_return_statement,nonterminal,STATE,44,,large
c,1,276,sym_break_statement,nonterminal,STATE,44,,large
c,1,277,sym_continue_statement,nonterminal,STATE,44,,large
c,1,278,sym_goto_statement,nonterminal,STATE,44,,large
c,1,283,sym_expression,nonterminal,STATE,1101,,large
c,1,284,sym__string,nonterminal,STATE,1103,,large
c,1,286,sym_conditional_expression,nonterminal,STATE,1103,,large
c,1,287,sym_assignment_expression,nonterminal,STATE,1103,,large
c,1,288,sym_pointer_expression,nonterminal,STATE,928,,large
c,1,289,sym_unary_expression,nonterminal,STATE,1103,,large
c,1,290,sym_binary_expression,nonterminal,STATE,684,,large
c,1,291,sym_update_expression,nonterminal,STATE,1103,,large
c,1,292,sym_cast_expression,nonterminal,STATE,1103,,large
c,1,294,sym_sizeof_expression,nonterminal,STATE,1103,,large
c,1,295,sym_alignof_expression,nonterminal,STATE,1103,,large
c,1,296,sym_offsetof_expression,nonterminal,STATE,1103,,large
c,1,297,sym_generic_expression,nonterminal,STATE,1103,,large
c,1,298,sym_subscript_expression,nonterminal,STATE,928,,large
c,1,299,sym_call_expression,nonterminal,STATE,928,,large
c,1,300,sym_gnu_asm_expression,nonterminal,STATE,1103,,large
c,1,308,sym_extension_expression,nonterminal,STATE,1103,,large
c,1,310,sym_field_expression,nonterminal,STATE,928,,large
c,1,311,sym_compound_literal_expression,nonterminal,STATE,1103,,large
c,1,312,sym_parenthesized_expression,nonterminal,STATE,928,,large
c,1,318,sym_char_literal,nonterminal,STATE,1103,,large
c,1,319,sym_concatenated_string,nonterminal,STATE,1103,,large
c,1,320,sym_string_literal,nonterminal,STATE,663,,large
c,1,321,sym_null,nonterminal,STATE,1103,,large
c,1,322,sym__empty_declaration,nonterminal,STATE,44,,large
c,1,323,sym_macro_type_specifier,nonterminal,STATE,770,,large
c,1,324,aux_sym_translation_unit_repeat1,nonterminal,STATE,44,,large
c,1,336,aux_sym__declaration_specifiers_repeat1,nonterminal,STATE,695,,large
c,1,338,aux_sym_attributed_declarator_repeat1,nonterminal,STATE,369,,large
c,1,342,aux_sym_sized_type_specifier_repeat1,nonterminal,STATE,704,,large
c,1,0,ts_builtin_sym_end,terminal,ACTION,,5,large
c,1,1,sym_identifier,terminal,ACTION,,7,large
c,1,2,aux_sym_preproc_include_token1,terminal,ACTION,,9,large
c,1,4,aux_sym_preproc_def_token1,terminal,ACTION,,11,large
c,1,9,aux_sym_preproc_if_token1,terminal,ACTION,,13,large
c,1,12,aux_sym_preproc_ifdef_token1,terminal,ACTION,,15,large
c,1,13,aux_sym_preproc_ifdef_token2,terminal,ACTION,,15,large
c,1,19,sym_preproc_directive,terminal,ACTION,,17,large
c,1,20,anon_sym_LPAREN2,terminal,ACTION,,19,large
c,1,22,anon_sym_BANG,terminal,ACTION,,21,large
c,1,23,anon_sym_TILDE,terminal,ACTION,,21,large
c,1,24,anon_sym_DASH,terminal,ACTION,,23,large
c,1,25,anon_sym_PLUS,terminal,ACTION,,23,large
c,1,26,anon_sym_STAR,terminal,ACTION,,25,large
c,1,33,anon_sym_AMP,terminal,ACTION,,25,large
c,1,42,anon_sym_SEMI,terminal,ACTION,,27,large
c,1,43,anon_sym___extension__,terminal,ACTION,,29,large
c,1,44,anon_sym_typedef,terminal,ACTION,,31,large
c,1,45,anon_sym_extern,terminal,ACTION,,33,large
c,1,46,anon_sym___attribute__,terminal,ACTION,,35,large
c,1,47,anon_sym___attribute,terminal,ACTION,,35,large
c,1,49,anon_sym_LBRACK_LBRACK,terminal,ACTION,,37,large
c,1,51,anon_sym___declspec,terminal,ACTION,,39,large
c,1,53,anon_sym___cdecl,terminal,ACTION,,41,large
c,1,54,anon_sym___clrcall,terminal,ACTION,,41,large
c,1,55,anon_sym___stdcall,terminal,ACTION,,41,large
c,1,56,anon_sym___fastcall,terminal,ACTION,,41,large
c,1,57,anon_sym___thiscall,terminal,ACTION,,41,large
c,1,58,anon_sym___vectorcall,terminal,ACTION,,41,large
c,1,64,anon_sym_LBRACE,terminal,ACTION,,43,large
c,1,66,anon_sym_signed,terminal,ACTION,,45,large
c,1,67,anon_sym_unsigned,terminal,ACTION,,45,large
c,1,68,anon_sym_long,terminal,ACTION,,45,large
c,1,69,anon_sym_short,terminal,ACTION,,45,large
c,1,71,anon_sym_static,terminal,ACTION,,47,large
c,1,74,anon_sym_auto,terminal,ACTION,,47,large
c,1,75,anon_sym_register,terminal,ACTION,,47,large
c,1,76,anon_sym_inline,terminal,ACTION,,47,large
c,1,77,anon_sym___inline,terminal,ACTION,,47,large
c,1,78,anon_sym___inline__,terminal,ACTION,,47,large
c,1,79,anon_sym___forceinline,terminal,ACTION,,47,large
c,1,80,anon_sym_thread_local,terminal,ACTION,,47,large
c,1,81,anon_sym___thread,terminal,ACTION,,47,large
c,1,82,anon_sym_const,terminal,ACTION,,49,large
c,1,83,anon_sym_constexpr,terminal,ACTION,,49,large
c,1,84,anon_sym_volatile,terminal,ACTION,,49,large
c,1,85,anon_sym_restrict,terminal,ACTION,,49,large
c,1,86,anon_sym___restrict__,terminal,ACTION,,49,large
c,1,87,anon_sym__Atomic,terminal,ACTION,,49,large
c,1,88,anon_sym__Noreturn,terminal,ACTION,,49,large
c,1,89,anon_sym_noreturn,terminal,ACTION,,49,large
c,1,90,anon_sym__Nonnull,terminal,ACTION,,49,large
c,1,91,anon_sym_alignas,terminal,ACTION,,51,large
c,1,92,anon_sym__Alignas,terminal,ACTION,,51,large
c,1,93,sym_primitive_type,terminal,ACTION,,53,large
c,1,94,anon_sym_enum,terminal,ACTION,,55,large
c,1,96,anon_sym_struct,terminal,ACTION,,57,large
c,1,97,anon_sym_union,terminal,ACTION,,59,large
c,1,98,anon_sym_if,terminal,ACTION,,61,large
c,1,100,anon_sym_switch,terminal,ACTION,,63,large
c,1,101,anon_sym_case,terminal,ACTION,,65,large
c,1,102,anon_sym_default,terminal,ACTION,,67,large
c,1,103,anon_sym_while,terminal,ACTION,,69,large
c,1,104,anon_sym_do,terminal,ACTION,,71,large
c,1,105,anon_sym_for,terminal,ACTION,,73,large
c,1,106,anon_sym_return,terminal,ACTION,,75,large
c,1,107,anon_sym_break,terminal,ACTION,,77,large
c,1,108,anon_sym_continue,terminal,ACTION,,79,large
c,1,109,anon_sym_goto,terminal,ACTION,,81,large
c,1,125,anon_sym_DASH_DASH,terminal,ACTION,,83,large
c,1,126,anon_sym_PLUS_PLUS,terminal,ACTION,,83,large
c,1,127,anon_sym_sizeof,terminal,ACTION,,85,large
c,1,128,anon_sym___alignof__,terminal,ACTION,,87,large
c,1,129,anon_sym___alignof,terminal,ACTION,,87,large
c,1,130,anon_sym__alignof,terminal,ACTION,,87,large
c,1,131,anon_sym_alignof,terminal,ACTION,,87,large
c,1,132,anon_sym__Alignof,terminal,ACTION,,87,large
c,1,133,anon_sym_offsetof,terminal,ACTION,,89,large
c,1,134,anon_sym__Generic,terminal,ACTION,,91,large
c,1,135,anon_sym_asm,terminal,ACTION,,93,large
c,1,136,anon_sym___asm__,terminal,ACTION,,93,large
c,1,137,anon_sym___asm,terminal,ACTION,,93,large
c,1,141,sym_number_literal,terminal,ACTION,,95,large
c,1,142,anon_sym_L_SQUOTE,terminal,ACTION,,97,large
c,1,143,anon_sym_u_SQUOTE,terminal,ACTION,,97,large
c,1,144,anon_sym_U_SQUOTE,terminal,ACTION,,97,large
c,1,145,anon_sym_u8_SQUOTE,terminal,ACTION,,97,large
c,1,146,anon_sym_SQUOTE,terminal,ACTION,,97,large
c,1,148,anon_sym_L_DQUOTE,terminal,ACTION,,99,large
c,1,149,anon_sym_u_DQUOTE,terminal,ACTION,,99,large
c,1,150,anon_sym_U_DQUOTE,terminal,ACTION,,99,large
c,1,151,anon_sym_u8_DQUOTE,terminal,ACTION,,99,large
c,1,152,anon_sym_DQUOTE,terminal,ACTION,,99,large
c,1,156,sym_true,terminal,ACTION,,101,large
c,1,157,sym_false,terminal,ACTION,,101,large
c,1,158,anon_sym_NULL,terminal,ACTION,,103,large
c,1,159,anon_sym_nullptr,terminal,ACTION,,103,large
c,1,160,sym_comment,terminal,ACTION,,3,large
c,2,163,sym__block_item,nonterminal,STATE,3,,large
c,2,164,sym_preproc_include,nonterminal,STATE,3,,large
c,2,165,sym_preproc_def,nonterminal,STATE,3,,large
c,2,166,sym_preproc_function_def,nonterminal,STATE,3,,large
c,2,168,sym_preproc_call,nonterminal,STATE,3,,large
c,2,169,sym_preproc_if,nonterminal,STATE,3,,large
c,2,170,sym_preproc_ifdef,nonterminal,STATE,3,,large
c,2,171,sym_preproc_else,nonterminal,STATE,1993,,large
c,2,172,sym_preproc_elif,nonterminal,STATE,1993,,large
c,2,173,sym_preproc_elifdef,nonterminal,STATE,1993,,large
c,2,196,sym_function_definition,nonterminal,STATE,3,,large
c,2,197,sym__old_style_function_definition,nonterminal,STATE,131,,large
c,2,198,sym_declaration,nonterminal,STATE,3,,large
c,2,199,sym_type_definition,nonterminal,STATE,3,,large
c,2,202,sym__declaration_modifiers,nonterminal,STATE,695,,large
c,2,203,sym__declaration_specifiers,nonterminal,STATE,1132,,large
c,2,204,sym_linkage_specification,nonterminal,STATE,3,,large
c,2,205,sym_attribute_specifier,nonterminal,STATE,695,,large
c,2,207,sym_attribute_declaration,nonterminal,STATE,399,,large
c,2,208,sym_ms_declspec_modifier,nonterminal,STATE,695,,large
c,2,210,sym_ms_call_modifier,nonterminal,STATE,686,,large
c,2,241,sym_compound_statement,nonterminal,STATE,81,,large
c,2,242,sym_storage_class_specifier,nonterminal,STATE,695,,large
c,2,243,sym_type_qualifier,nonterminal,STATE,695,,large
c,2,244,sym_alignas_qualifier,nonterminal,STATE,711,,large
c,2,245,sym_type_specifier,nonterminal,STATE,782,,large
c,2,246,sym_sized_type_specifier,nonterminal,STATE,770,,large
c,2,247,sym_enum_specifier,nonterminal,STATE,770,,large
c,2,249,sym_struct_specifier,nonterminal,STATE,770,,large
c,2,250,sym_union_specifier,nonterminal,STATE,770,,large
c,2,261,sym_attributed_statement,nonterminal,STATE,137,,large
c,2,262,sym_statement,nonterminal,STATE,3,,large
c,2,264,sym_labeled_statement,nonterminal,STATE,81,,large
c,2,266,sym_expression_statement,nonterminal,STATE,81,,large
c,2,267,sym_if_statement,nonterminal,STATE,81,,large
c,2,269,sym_switch_statement,nonterminal,STATE,81,,large
c,2,270,sym_case_statement,nonterminal,STATE,81,,large
c,2,271,sym_while_statement,nonterminal,STATE,81,,large
c,2,272,sym_do_statement,nonterminal,STATE,81,,large
c,2,273,sym_for_statement,nonterminal,STATE,81,,large
c,2,275,sym_return_statement,nonterminal,STATE,81,,large
c,2,276,sym_break_statement,nonterminal,STATE,81,,large
c,2,277,sym_continue_statement,nonterminal,STATE,81,,large
c,2,278,sym_goto_statement,nonterminal,STATE,81,,large
c,2,279,sym_seh_try_statement,nonterminal,STATE,81,,large
c,2,282,sym_seh_leave_statement,nonterminal,STATE,81,,large
c,2,283,sym_expression,nonterminal,STATE,1055,,large
c,2,284,sym__string,nonterminal,STATE,684,,large
c,2,285,sym_comma_expression,nonterminal,STATE,1904,,large
c,2,286,sym_conditional_expression,nonterminal,STATE,684,,large
c,2,287,sym_assignment_expression,nonterminal,STATE,684,,large
c,2,288,sym_pointer_expression,nonterminal,STATE,837,,large
c,2,289,sym_unary_expression,nonterminal,STATE,684,,large
c,2,290,sym_binary_expression,nonterminal,STATE,684,,large
c,2,291,sym_update_expression,nonterminal,STATE,684,,large
c,2,292,sym_cast_expression,nonterminal,STATE,684,,large
c,2,294,sym_sizeof_expression,nonterminal,STATE,684,,large
c,2,295,sym_alignof_expression,nonterminal,STATE,684,,large
c,2,296,sym_offsetof_expression,nonterminal,STATE,684,,large
c,2,297,sym_generic_expression,nonterminal,STATE,684,,large
c,2,298,sym_subscript_expression,nonterminal,STATE,837,,large
c,2,299,sym_call_expression,nonterminal,STATE,837,,large
c,2,300,sym_gnu_asm_expression,nonterminal,STATE,684,,large
c,2,308,sym_extension_expression,nonterminal,STATE,684,,large
c,2,310,sym_field_expression,nonterminal,STATE,837,,large
c,2,311,sym_compound_literal_expression,nonterminal,STATE,684,,large
c,2,312,sym_parenthesized_expression,nonterminal,STATE,837,,large
c,2,318,sym_char_literal,nonterminal,STATE,684,,large
c,2,319,sym_concatenated_string,nonterminal,STATE,684,,large
c,2,320,sym_string_literal,nonterminal,STATE,663,,large
c,2,321,sym_null,nonterminal,STATE,684,,large
c,2,322,sym__empty_declaration,nonterminal,STATE,3,,large
c,2,323,sym_macro_type_specifier,nonterminal,STATE,770,,large
c,2,326,aux_sym_preproc_if_repeat1,nonterminal,STATE,3,,large
c,2,336,aux_sym__declaration_specifiers_repeat1,nonterminal,STATE,695,,large
c,2,338,aux_sym_attributed_declarator_repeat1,nonterminal,STATE,367,,large
c,2,342,aux_sym_sized_type_specifier_repeat1,nonterminal,STATE,704,,large
c,2,1,sym_identifier,terminal,ACTION,,105,large
c,2,2,aux_sym_preproc_include_token1,terminal,ACTION,,107,large
c,2,4,aux_sym_preproc_def_token1,terminal,ACTION,,109,large
c,2,9,aux_sym_preproc_if_token1,terminal,ACTION,,111,large
c,2,11,aux_sym_preproc_if_token2,terminal,ACTION,,113,large
c,2,12,aux_sym_preproc_ifdef_token1,terminal,ACTION,,115,large
c,2,13,aux_sym_preproc_ifdef_token2,terminal,ACTION,,115,large
c,2,14,aux_sym_preproc_else_token1,terminal,ACTION,,117,large
c,2,15,aux_sym_preproc_elif_token1,terminal,ACTION,,119,large
c,2,16,aux_sym_preproc_elifdef_token1,terminal,ACTION,,121,large
c,2,17,aux_sym_preproc_elifdef_token2,terminal,ACTION,,121,large
c,2,19,sym_preproc_directive,terminal,ACTION,,123,large
c,2,20,anon_sym_LPAREN2,terminal,ACTION,,19,large
c,2,22,anon_sym_BANG,terminal,ACTION,,21,large
c,2,23,anon_sym_TILDE,terminal,ACTION,,21,large
c,2,24,anon_sym_DASH,terminal,ACTION,,23,large
c,2,25,anon_sym_PLUS,terminal,ACTION,,23,large
c,2,26,anon_sym_STAR,terminal,ACTION,,25,large
c,2,33,anon_sym_AMP,terminal,ACTION,,25,large
c,2,42,anon_sym_SEMI,terminal,ACTION,,125,large
c,2,43,anon_sym___extension__,terminal,ACTION,,127,large
c,2,44,anon_sym_typedef,terminal,ACTION,,129,large
c,2,45,anon_sym_extern,terminal,ACTION,,131,large
c,2,46,anon_sym___attribute__,terminal,ACTION,,35,large
c,2,47,anon_sym___attribute,terminal,ACTION,,35,large
c,2,49,anon_sym_LBRACK_LBRACK,terminal,ACTION,,37,large
c,2,51,anon_sym___declspec,terminal,ACTION,,39,large
c,2,53,anon_sym___cdecl,terminal,ACTION,,41,large
c,2,54,anon_sym___clrcall,terminal,ACTION,,41,large
c,2,55,anon_sym___stdcall,terminal,ACTION,,41,large
c,2,56,anon_sym___fastcall,terminal,ACTION,,41,large
c,2,57,anon_sym___thiscall,terminal,ACTION,,41,large
c,2,58,anon_sym___vectorcall,terminal,ACTION,,41,large
c,2,64,anon_sym_LBRACE,terminal,ACTION,,133,large
c,2,66,anon_sym_signed,terminal,ACTION,,45,large
c,2,67,anon_sym_unsigned,terminal,ACTION,,45,large
c,2,68,anon_sym_long,terminal,ACTION,,45,large
c,2,69,anon_sym_short,terminal,ACTION,,45,large
c,2,71,anon_sym_static,terminal,ACTION,,47,large
c,2,74,anon_sym_auto,terminal,ACTION,,47,large
c,2,75,anon_sym_register,terminal,ACTION,,47,large
c,2,76,anon_sym_inline,terminal,ACTION,,47,large
c,2,77,anon_sym___inline,terminal,ACTION,,47,large
c,2,78,anon_sym___inline__,terminal,ACTION,,47,large
c,2,79,anon_sym___forceinline,terminal,ACTION,,47,large
c,2,80,anon_sym_thread_local,terminal,ACTION,,47,large
