file,component,extension,size_bytes,lines
compiler/idents.nim,other,.nim,3574,124
compiler/idetools.nim,other,.nim,12516,280
compiler/importer.nim,other,.nim,14526,394
compiler/index.nim,other,.nim,478,19
compiler/injectdestructors.nim,other,.nim,56703,1418
compiler/inliner.nim,other,.nim,4217,123
compiler/int128.nim,other,.nim,16717,592
compiler/isolation_check.nim,other,.nim,7161,233
compiler/itemids.nim,other,.nim,3855,99
compiler/jsgen.nim,other,.nim,113975,3305
compiler/jstypes.nim,other,.nim,6158,157
compiler/lambdalifting.nim,other,.nim,40123,1075
compiler/layeredtable.nim,other,.nim,3627,102
compiler/layouter.nim,other,.nim,19974,616
compiler/lexer.nim,lexer,.nim,49117,1410
compiler/liftdestructors.nim,other,.nim,60151,1519
compiler/liftlocals.nim,other,.nim,2355,77
compiler/lineinfos.nim,other,.nim,16976,373
compiler/linter.nim,other,.nim,6704,159
compiler/llstream.nim,other,.nim,7399,265
compiler/lookups.nim,other,.nim,33782,931
compiler/lowerings.nim,codegen,.nim,15700,436
compiler/macrocacheimpl.nim,other,.nim,1375,45
compiler/magicsys.nim,other,.nim,6205,170
compiler/main.nim,other,.nim,20143,507
compiler/mangleutils.nim,other,.nim,3623,92
compiler/modulegraphs.nim,other,.nim,61670,1307
compiler/modulepaths.nim,other,.nim,4195,120
compiler/modules.nim,other,.nim,2474,64
compiler/msgs.nim,other,.nim,29065,755
compiler/nifbackend.nim,codegen,.nim,50738,911
compiler/nifgen.nim,other,.nim,49543,1691
compiler/nilcheck.nim,other,.nim,44795,1382
compiler/nim.nim,other,.nim,7051,194
compiler/nimblecmd.nim,other,.nim,5510,172
compiler/nimconf.nim,other,.nim,12474,332
compiler/nimeval.nim,runtime,.nim,6447,178
compiler/nimlexbase.nim,other,.nim,5417,175
compiler/nimpaths.nim,other,.nim,2194,55
compiler/nimsets.nim,other,.nim,4476,158
compiler/nodejs.nim,other,.nim,347,11
compiler/nodekinds.nim,other,.nim,9756,212
compiler/nversion.nim,other,.nim,764,23
compiler/optimizer.nim,optimizer,.nim,8219,299
compiler/options.nim,other,.nim,52192,1251
compiler/packagehandling.nim,other,.nim,1343,45
compiler/packages.nim,other,.nim,1746,61
compiler/parampatterns.nim,other,.nim,12813,395
compiler/parser.nim,grammar,.nim,86627,2620
compiler/passaux.nim,ir,.nim,942,34
compiler/passes.nim,optimizer,.nim,8340,236
compiler/pathutils.nim,other,.nim,5089,154
compiler/patterns.nim,other,.nim,10598,331
compiler/pipelines.nim,other,.nim,28192,600
compiler/pipelineutils.nim,other,.nim,968,23
compiler/platform.nim,other,.nim,14405,301
compiler/pluginsupport.nim,other,.nim,943,34
compiler/pragmas.nim,other,.nim,52923,1422
compiler/prefixmatches.nim,other,.nim,1543,57
compiler/procfind.nim,other,.nim,1761,47
compiler/pushpoppragmas.nim,other,.nim,2049,55
compiler/readme.md,docs,.md,327,8
compiler/renderer.nim,other,.nim,72004,2248
compiler/renderverbatim.nim,other,.nim,4389,138
compiler/reorder.nim,other,.nim,13966,436
compiler/rodutils.nim,other,.nim,4491,170
compiler/ropes.nim,other,.nim,4172,159
compiler/saturate.nim,other,.nim,2189,80
compiler/scriptconfig.nim,other,.nim,8169,259
compiler/sem.nim,other,.nim,37537,958
compiler/semcall.nim,other,.nim,45600,1108
compiler/semdata.nim,other,.nim,35439,873
compiler/semexprs.nim,other,.nim,145238,3717
compiler/semfields.nim,other,.nim,6625,187
compiler/semfold.nim,optimizer,.nim,31677,797
compiler/semgnrc.nim,other,.nim,25478,689
compiler/seminst.nim,other,.nim,24180,598
compiler/semmacrosanity.nim,other,.nim,6152,180
compiler/semmagic.nim,other,.nim,27992,712
compiler/semobjconstr.nim,other,.nim,23354,553
compiler/semparallel.nim,other,.nim,17154,505
compiler/sempass2.nim,other,.nim,79954,2048
compiler/semstmts.nim,other,.nim,118918,3069
compiler/semstrictfuncs.nim,other,.nim,1633,56
compiler/semtempl.nim,other,.nim,31450,929
compiler/semtypes.nim,other,.nim,109610,2751
compiler/semtypinst.nim,other,.nim,36534,922
compiler/sighashes.nim,other,.nim,20770,555
compiler/sigmatch.nim,other,.nim,125637,3343
compiler/sinkparameter_inference.nim,other,.nim,2393,70
compiler/sizealignoffsetimpl.nim,other,.nim,17073,527
compiler/sourcemap.nim,other,.nim,7547,204
compiler/spawn.nim,other,.nim,19734,463
compiler/suggest.nim,other,.nim,36579,987
compiler/suggestsymdb.nim,other,.nim,7101,246
compiler/syntaxes.nim,ast,.nim,4730,146
compiler/tccgen.nim,other,.nim,2914,90
compiler/transf.nim,other,.nim,54569,1459
compiler/trees.nim,other,.nim,9356,286
compiler/treetab.nim,other,.nim,3675,118
compiler/typeallowed.nim,other,.nim,10737,296
compiler/typekeys.nim,other,.nim,18708,450
compiler/types.nim,other,.nim,64012,1810
compiler/typesrenderer.nim,other,.nim,5110,161
compiler/varpartitions.nim,other,.nim,38348,1036
compiler/vm.nim,runtime,.nim,98719,2646
compiler/vmconv.nim,runtime,.nim,1723,58
compiler/vmdef.nim,runtime,.nim,11661,351
compiler/vmdeps.nim,runtime,.nim,13802,343
compiler/vmgen.nim,runtime,.nim,89845,2549
compiler/vmhooks.nim,runtime,.nim,2334,78
compiler/vmmarshal.nim,runtime,.nim,9895,316
compiler/vmops.nim,runtime,.nim,14993,427
compiler/vmprofiler.nim,runtime,.nim,1346,45
compiler/vtables.nim,other,.nim,6851,168
compiler/wordrecg.nim,other,.nim,8361,151
compiler/ic/enum2nif.nim,other,.nim,49069,1867
compiler/ic/replayer.nim,other,.nim,5351,127
compiler/plugins/active.nim,other,.nim,587,25
compiler/plugins/customast.nim,ast,.nim,3626,137
compiler/plugins/itersgen.nim,other,.nim,1731,47
compiler/plugins/locals.nim,other,.nim,1313,40
config/build_config.txt,other,.txt,248,6
config/config.nims,other,.nims,666,24
doc/advopt.txt,docs,.txt,12043,188
doc/apis.md,docs,.md,3876,86
doc/astspec.txt,docs,.txt,28545,1626
doc/backends.md,codegen,.md,14893,406
doc/basicopt.txt,docs,.txt,2079,41
doc/contributing.md,docs,.md,30059,799
doc/destructors.md,docs,.md,23620,803
doc/docgen.md,docs,.md,33218,910
doc/docgen_sample.nim,docs,.nim,267,13
doc/docs.md,docs,.md,1338,39
doc/docstyle.md,docs,.md,5839,165
doc/drnim.md,docs,.md,5768,206
doc/effects.txt,docs,.txt,1229,43
doc/estp.md,docs,.md,5463,207
doc/filelist.txt,docs,.txt,2714,53
doc/filters.md,docs,.md,5847,219
doc/grammar.txt,grammar,.txt,10651,223
doc/hcr.md,docs,.md,7357,246
doc/ic.md,docs,.md,29538,517
doc/idetools.md,docs,.md,19877,618
doc/intern.md,docs,.md,20923,680
doc/keywords.txt,docs,.txt,364,21
doc/koch.md,docs,.md,3194,92
doc/lib.md,docs,.md,18159,683
doc/manual.md,docs,.md,283134,9352
doc/manual_experimental.md,docs,.md,81161,2651
doc/manual_experimental_strictnotnil.md,docs,.md,9091,256
doc/markdown_rst.md,docs,.md,12686,350
doc/mm.md,docs,.md,5718,111
doc/nep1.md,docs,.md,12237,336
doc/nimc.md,docs,.md,32670,849
doc/nimgrep.md,docs,.md,4354,129
doc/nimgrep_cmdline.txt,docs,.txt,6640,137
doc/niminst.md,docs,.md,6757,198
doc/nims.md,docs,.md,10324,353
doc/nimsuggest.md,docs,.md,6454,177
doc/overview.md,docs,.md,157,10
doc/packaging.md,docs,.md,2207,81
doc/pegdocs.txt,docs,.txt,10363,231
doc/readme.txt,docs,.txt,272,8
doc/refc.md,docs,.md,6366,157
doc/regexprs.txt,docs,.txt,13863,277
doc/rstcommon.rst,docs,.rst,1182,52
doc/sets_fragment.txt,docs,.txt,3495,103
doc/spawn.txt,docs,.txt,3730,98
doc/subexes.txt,docs,.txt,2867,61
doc/testament.md,tests,.md,11533,393
doc/tools.md,docs,.md,1741,46
doc/tut1.md,docs,.md,60884,1957
doc/tut2.md,docs,.md,22472,720
doc/tut3.md,docs,.md,12043,418
doc/manual/var_t_return.md,docs,.md,934,25
drnim/drnim.nim,other,.nim,41925,1273
drnim/tests/config.nims,tests,.nims,423,11
drnim/tests/tbasic_array_index.nim,tests,.nim,990,52
drnim/tests/tensures.nim,tests,.nim,1447,75
drnim/tests/tphi.nim,tests,.nim,400,24
drnim/tests/tsetlen_invalidates.nim,tests,.nim,521,27
lib/cycle.h,other,.h,13840,515
lib/deps.txt,other,.txt,532,15
lib/nimbase.h,other,.h,20829,623
lib/nimhcr.nim,other,.nim,30158,672
lib/nimrtl.nim,other,.nim,829,41
lib/system.nim,other,.nim,112568,3268
lib/system_overview.rst,docs,.rst,9186,179
lib/core/hotcodereloading.nim,other,.nim,1319,42
lib/core/locks.nim,other,.nim,2911,99
lib/core/macrocache.nim,other,.nim,6999,250
lib/core/macros.nim,other,.nim,66475,1836
lib/core/rlocks.nim,other,.nim,1488,58
lib/core/typeinfo.nim,other,.nim,26456,723
lib/deprecated/pure/future.nim,other,.nim,171,7
lib/deprecated/pure/mersenne.nim,other,.nim,1764,52
lib/deprecated/pure/ospaths.nim,other,.nim,927,23
lib/deprecated/pure/oswalkdir.nim,other,.nim,341,14
lib/deprecated/pure/sums.nim,other,.nim,2314,81
lib/experimental/diff.nim,other,.nim,12447,341
lib/genode/alloc.nim,other,.nim,3347,120
lib/genode/constructibles.nim,other,.nim,611,22
lib/genode/entrypoints.nim,other,.nim,669,23
lib/genode/env.nim,other,.nim,830,30
lib/genode/signals.nim,other,.nim,2514,78
lib/genode_cpp/signals.h,other,.h,860,40
lib/genode_cpp/syslocks.h,other,.h,1175,82
lib/genode_cpp/threads.h,other,.h,1638,74
lib/impure/nre.nim,other,.nim,27901,779
lib/impure/rdstdin.nim,other,.nim,2538,75
lib/impure/re.nim,other,.nim,24917,616
lib/impure/nre/private/util.nim,other,.nim,1596,57
lib/js/asyncjs.nim,other,.nim,8935,270
lib/js/dom.nim,other,.nim,55986,1844
lib/js/jsconsole.nim,other,.nim,4837,126
lib/js/jscore.nim,other,.nim,6603,154
lib/js/jsffi.nim,other,.nim,19304,528
lib/js/jsre.nim,other,.nim,4658,98
lib/packages/docutils/dochelpers.nim,other,.nim,10434,299
lib/packages/docutils/highlite.nim,other,.nim,34227,1045
lib/packages/docutils/rst.nim,other,.nim,144212,3908
lib/packages/docutils/rstast.nim,ast,.nim,15274,445
lib/packages/docutils/rstgen.nim,other,.nim,61178,1567
lib/packages/docutils/rstidx.nim,other,.nim,5024,142
lib/posix/epoll.nim,other,.nim,3846,100
lib/posix/inotify.nim,other,.nim,5112,112
lib/posix/kqueue.nim,other,.nim,6434,171
lib/posix/linux.nim,other,.nim,1320,40
lib/posix/posix.nim,other,.nim,58921,1196
lib/posix/posix_freertos_consts.nim,other,.nim,32417,507
lib/posix/posix_haiku.nim,other,.nim,26930,602
lib/posix/posix_linux_amd64.nim,other,.nim,25643,586
lib/posix/posix_linux_amd64_consts.nim,other,.nim,20828,731
lib/posix/posix_macos_amd64.nim,other,.nim,27918,619
lib/posix/posix_nintendoswitch.nim,other,.nim,22095,505
lib/posix/posix_nintendoswitch_consts.nim,other,.nim,15947,588
lib/posix/posix_openbsd_amd64.nim,other,.nim,26007,564
lib/posix/posix_other.nim,other,.nim,31514,700
lib/posix/posix_other_consts.nim,other,.nim,50466,758
lib/posix/posix_utils.nim,other,.nim,4723,134
lib/posix/termios.nim,other,.nim,9866,257
lib/pure/algorithm.nim,other,.nim,29256,919
lib/pure/async.nim,other,.nim,288,10
lib/pure/asyncdispatch.nim,other,.nim,79148,2083
lib/pure/asyncfile.nim,other,.nim,16915,538
lib/pure/asyncfutures.nim,other,.nim,16831,517
lib/pure/asynchttpserver.nim,other,.nim,15775,444
lib/pure/asyncmacro.nim,other,.nim,14767,397
lib/pure/asyncnet.nim,other,.nim,36046,1018
lib/pure/asyncstreams.nim,other,.nim,4952,148
lib/pure/base64.nim,other,.nim,7887,281
lib/pure/bitops.nim,other,.nim,34714,884
lib/pure/browsers.nim,other,.nim,3886,113
lib/pure/cgi.nim,other,.nim,10984,321
lib/pure/colors.nim,other,.nim,15065,508
lib/pure/complex.nim,lexer,.nim,15065,453
lib/pure/cookies.nim,other,.nim,2935,82
lib/pure/coro.nim,other,.nim,12310,346
lib/pure/cstrutils.nim,other,.nim,3739,127
lib/pure/distros.nim,other,.nim,7897,280
lib/pure/dynlib.nim,other,.nim,7246,197
lib/pure/encodings.nim,other,.nim,24748,512
lib/pure/endians.nim,other,.nim,5687,149
lib/pure/fenv.nim,other,.nim,9524,183
lib/pure/hashes.nim,other,.nim,23453,767
lib/pure/htmlgen.nim,other,.nim,33577,815
lib/pure/htmlparser.nim,grammar,.nim,70394,2080
lib/pure/httpclient.nim,other,.nim,51360,1444
lib/pure/httpcore.nim,other,.nim,13724,371
lib/pure/json.nim,other,.nim,46572,1398
lib/pure/lenientops.nim,other,.nim,2173,59
lib/pure/lexbase.nim,other,.nim,5493,170
lib/pure/logging.nim,other,.nim,33380,909
lib/pure/marshal.nim,other,.nim,10301,369
lib/pure/math.nim,other,.nim,50509,1388
lib/pure/md5.nim,other,.nim,11416,335
lib/pure/memfiles.nim,other,.nim,25653,685
lib/pure/mimetypes.nim,other,.nim,39344,1072
lib/pure/nativesockets.nim,other,.nim,33525,891
lib/pure/net.nim,other,.nim,82302,2178
lib/pure/nimprof.nim,other,.nim,6858,235
lib/pure/oids.nim,other,.nim,2614,102
lib/pure/options.nim,other,.nim,10749,382
lib/pure/os.nim,other,.nim,38567,1042
lib/pure/osproc.nim,other,.nim,55734,1583
lib/pure/parsecfg.nim,other,.nim,20904,665
lib/pure/parsecsv.nim,other,.nim,11388,362
lib/pure/parsejson.nim,other,.nim,14993,552
lib/pure/parseopt.nim,other,.nim,30992,841
lib/pure/parsesql.nim,other,.nim,41562,1591
lib/pure/parseutils.nim,other,.nim,44104,1106
lib/pure/parsexml.nim,other,.nim,24943,825
lib/pure/pathnorm.nim,other,.nim,3824,123
lib/pure/pegs.nim,other,.nim,66937,2089
lib/pure/prelude.nim,other,.nim,1134,29
lib/pure/random.nim,other,.nim,27426,757
lib/pure/rationals.nim,other,.nim,10197,324
lib/pure/reservedmem.nim,other,.nim,7443,230
lib/pure/ropes.nim,other,.nim,11078,401
lib/pure/segfaults.nim,other,.nim,2272,89
lib/pure/selectors.nim,other,.nim,14176,382
lib/pure/ssl_certs.nim,other,.nim,5491,175
lib/pure/ssl_config.nim,other,.nim,2430,52
lib/pure/stats.nim,other,.nim,10648,339
lib/pure/streams.nim,other,.nim,49058,1550
lib/pure/streamwrapper.nim,other,.nim,3585,123
lib/pure/strformat.nim,other,.nim,27403,789
lib/pure/strmisc.nim,other,.nim,2999,84
lib/pure/strscans.nim,other,.nim,25715,697
lib/pure/strtabs.nim,other,.nim,14400,425
lib/pure/strutils.nim,other,.nim,104597,3072
lib/pure/sugar.nim,other,.nim,13720,430
lib/pure/terminal.nim,other,.nim,35456,993
lib/pure/times.nim,other,.nim,107091,2901
lib/pure/typetraits.nim,other,.nim,13045,380
lib/pure/unicode.nim,other,.nim,51102,1528
lib/pure/unittest.nim,tests,.nim,27008,825
lib/pure/uri.nim,other,.nim,19296,581
lib/pure/volatile.nim,other,.nim,1076,35
lib/pure/xmlparser.nim,grammar,.nim,5571,179
lib/pure/xmltree.nim,other,.nim,29365,947
lib/pure/collections/chains.nim,other,.nim,1199,45
lib/pure/collections/critbits.nim,other,.nim,17432,543
lib/pure/collections/deques.nim,other,.nim,14512,490
lib/pure/collections/hashcommon.nim,other,.nim,2480,77
lib/pure/collections/heapqueue.nim,other,.nim,8110,269
lib/pure/collections/intsets.nim,other,.nim,583,24
lib/pure/collections/lists.nim,other,.nim,31227,1024
lib/pure/collections/rtarrays.nim,other,.nim,880,38
lib/pure/collections/sequtils.nim,other,.nim,40524,1233
lib/pure/collections/setimpl.nim,other,.nim,4277,157
lib/pure/collections/sets.nim,other,.nim,29449,931
lib/pure/collections/sharedlist.nim,other,.nim,2391,106
lib/pure/collections/sharedtables.nim,other,.nim,7506,256
lib/pure/collections/tableimpl.nim,other,.nim,7767,232
lib/pure/collections/tables.nim,other,.nim,99787,3026
lib/pure/concurrency/atomics.nim,other,.nim,22885,441
lib/pure/concurrency/cpuinfo.nim,other,.nim,3432,111
lib/pure/concurrency/cpuload.nim,other,.nim,2981,107
lib/pure/concurrency/threadpool.nim,other,.nim,19261,609
lib/pure/includes/unicode_ranges.nim,other,.nim,48282,2008
lib/pure/ioselects/ioselectors_epoll.nim,other,.nim,17955,535
lib/pure/ioselects/ioselectors_kqueue.nim,other,.nim,21785,640
lib/pure/ioselects/ioselectors_poll.nim,other,.nim,9350,325
lib/pure/ioselects/ioselectors_select.nim,other,.nim,13600,455
lib/pure/unidecode/gen.py,other,.py,569,31
lib/pure/unidecode/unidecode.nim,other,.nim,2488,65
lib/std/appdirs.nim,other,.nim,3602,95
lib/std/assertions.nim,other,.nim,4714,127
lib/std/cmdline.nim,other,.nim,10676,312
lib/std/compilesettings.nim,other,.nim,3202,72
lib/std/decls.nim,other,.nim,989,32
lib/std/dirs.nim,other,.nim,7894,193
lib/std/editdistance.nim,other,.nim,7222,267
lib/std/effecttraits.nim,other,.nim,2576,67
lib/std/enumerate.nim,other,.nim,2249,71
lib/std/enumutils.nim,other,.nim,6178,203
lib/std/envvars.nim,other,.nim,8336,225
lib/std/exitprocs.nim,other,.nim,2354,88
lib/std/files.nim,other,.nim,6433,165
lib/std/formatfloat.nim,other,.nim,4813,154
lib/std/genasts.nim,other,.nim,3527,90
lib/std/importutils.nim,other,.nim,1293,45
lib/std/isolation.nim,other,.nim,1544,50
lib/std/jsbigints.nim,other,.nim,8646,229
lib/std/jsfetch.nim,other,.nim,8001,203
lib/std/jsformdata.nim,other,.nim,3067,70
lib/std/jsheaders.nim,other,.nim,3497,84
lib/std/jsonutils.nim,other,.nim,17245,499
lib/std/logic.nim,other,.nim,394,11
lib/std/monotimes.nim,other,.nim,5239,161
lib/std/nre2.nim,other,.nim,12669,345
lib/std/nre2.nims,other,.nims,439,15
lib/std/objectdollar.nim,runtime,.nim,391,14
lib/std/oserrors.nim,other,.nim,3985,118
lib/std/outparams.nim,other,.nim,935,39
lib/std/packedsets.nim,other,.nim,17732,609
lib/std/paths.nim,other,.nim,10648,303
lib/std/setutils.nim,other,.nim,3417,106
lib/std/sha1.nim,other,.nim,8932,287
lib/std/socketstreams.nim,other,.nim,6001,184
lib/std/stackframes.nim,other,.nim,1066,31
lib/std/staticos.nim,other,.nim,1643,39
lib/std/strbasics.nim,other,.nim,3421,126
lib/std/symlinks.nim,other,.nim,1798,45
lib/std/syncio.nim,other,.nim,36223,973
lib/std/sysatomics.nim,other,.nim,17510,377
lib/std/sysrand.nim,other,.nim,11341,328
lib/std/tasks.nim,other,.nim,9802,313
lib/std/tempfiles.nim,other,.nim,6792,194
lib/std/time_t.nim,other,.nim,765,23
lib/std/typedthreads.nim,other,.nim,9875,308
lib/std/varints.nim,other,.nim,3211,116
lib/std/vmutils.nim,runtime,.nim,202,12
lib/std/widestrs.nim,other,.nim,9130,283
lib/std/with.nim,other,.nim,1223,49
lib/std/wordwrap.nim,other,.nim,2289,75
lib/std/wrapnils.nim,other,.nim,5810,195
lib/std/private/asciitables.nim,other,.nim,2183,85
lib/std/private/bitops_utils.nim,other,.nim,764,23
lib/std/private/decode_helpers.nim,other,.nim,1439,43
lib/std/private/digitsutils.nim,other,.nim,4288,122
lib/std/private/dragonbox.nim,other,.nim,65383,1317
lib/std/private/gitutils.nim,other,.nim,2606,76
lib/std/private/globs.nim,other,.nim,2314,71
lib/std/private/jsutils.nim,other,.nim,3952,104
lib/std/private/miscdollars.nim,other,.nim,1335,46
lib/std/private/ntpath.nim,other,.nim,2332,62
lib/std/private/osappdirs.nim,other,.nim,6031,178
lib/std/private/oscommon.nim,other,.nim,6215,177
lib/std/private/osdirs.nim,other,.nim,19747,565
lib/std/private/osfiles.nim,other,.nim,15117,415
lib/std/private/ospaths2.nim,other,.nim,32659,1031
lib/std/private/osseps.nim,other,.nim,4168,114
lib/std/private/ossymlinks.nim,other,.nim,7828,232
lib/std/private/schubfach.nim,other,.nim,15341,437
lib/std/private/since.nim,other,.nim,1107,34
lib/std/private/strimpl.nim,other,.nim,3593,112
lib/std/private/syslocks.nim,other,.nim,8755,235
lib/std/private/threadtypes.nim,other,.nim,6317,177
lib/std/private/underscored_calls.nim,other,.nim,1557,57
lib/std/private/win_getsysteminfo.nim,other,.nim,457,16
lib/std/private/win_setenv.nim,other,.nim,4422,107
lib/system/alloc.nim,other,.nim,60251,1523
lib/system/ansi_c.nim,other,.nim,8790,231
lib/system/arc.nim,other,.nim,12378,336
lib/system/arithmetics.nim,other,.nim,19906,419
lib/system/assign.nim,other,.nim,10808,307
lib/system/avltree.nim,other,.nim,2437,98
lib/system/basic_types.nim,other,.nim,3989,95
lib/system/bitmasks.nim,other,.nim,1227,40
lib/system/cellseqs_v1.nim,other,.nim,1059,47
lib/system/cellseqs_v2.nim,other,.nim,1397,55
lib/system/cellsets.nim,other,.nim,8036,271
lib/system/cgprocs.nim,other,.nim,261,11
lib/system/channels_builtin.nim,other,.nim,16010,471
lib/system/chcks.nim,other,.nim,5463,176
lib/system/comparisons.nim,other,.nim,12877,353
lib/system/compilation.nim,other,.nim,8577,210
lib/system/coro_detection.nim,other,.nim,623,21
lib/system/countbits_impl.nim,other,.nim,3835,88
lib/system/ctypes.nim,other,.nim,5225,116
lib/system/cyclebreaker.nim,other,.nim,5880,185
lib/system/deepcopy.nim,other,.nim,6988,213
lib/system/dollars.nim,other,.nim,4630,158
lib/system/dyncalls.nim,other,.nim,6834,208
lib/system/embedded.nim,other,.nim,2182,63
lib/system/exceptions.nim,other,.nim,6224,123
lib/system/excpt.nim,other,.nim,24600,758
lib/system/fatal.nim,other,.nim,2115,68
lib/system/formatfloat.nim,other,.nim,171,7
lib/system/gc.nim,runtime,.nim,33352,930
lib/system/gc_common.nim,runtime,.nim,16845,483
lib/system/gc_hooks.nim,runtime,.nim,1767,54
lib/system/gc_interface.nim,runtime,.nim,3494,88
lib/system/gc_ms.nim,runtime,.nim,17522,525
lib/system/gc_regions.nim,runtime,.nim,13959,440
lib/system/hti.nim,other,.nim,3164,124
lib/system/inclrtl.nim,other,.nim,1461,49
lib/system/indexerrors.nim,other,.nim,531,16
lib/system/indices.nim,other,.nim,6128,185
lib/system/integerops.nim,other,.nim,4970,134
lib/system/iterators.nim,other,.nim,11007,354
lib/system/iterators_1.nim,other,.nim,5027,181
lib/system/jssys.nim,other,.nim,22144,804
lib/system/memalloc.nim,other,.nim,17785,433
lib/system/memory.nim,other,.nim,1463,55
lib/system/memtracker.nim,other,.nim,2917,107
lib/system/mmdisp.nim,other,.nim,4023,125
lib/system/nimscript.nim,other,.nim,15296,453
lib/system/orc.nim,other,.nim,17565,557
lib/system/osalloc.nim,other,.nim,8906,223
lib/system/platforms.nim,other,.nim,5240,108
lib/system/profiler.nim,other,.nim,3252,104
lib/system/ptrarith.nim,other,.nim,626,18
lib/system/rawquits.nim,other,.nim,829,26
lib/system/repr.nim,other,.nim,10916,328
lib/system/reprjs.nim,other,.nim,7448,252
lib/system/repr_impl.nim,other,.nim,427,16
lib/system/repr_v2.nim,other,.nim,5766,202
lib/system/rwlocks.nim,other,.nim,5659,144
lib/system/seqs_v2.nim,other,.nim,12148,334
lib/system/seqs_v2_reimpl.nim,other,.nim,550,26
lib/system/setops.nim,other,.nim,2961,90
lib/system/sets.nim,other,.nim,926,36
