case_id,language,case_name,axis,feature,value
311,cpp,Concept definition with requires expression,uasf,UASF_0225,1
312,cpp,Requires clauses and expressions,uasf,UASF_0051,1
312,cpp,Requires clauses and expressions,uasf,UASF_0181,1
312,cpp,Requires clauses and expressions,uasf,UASF_0217,1
312,cpp,Requires clauses and expressions,uasf,UASF_0219,1
312,cpp,Requires clauses and expressions,uasf,UASF_0225,1
313,cpp,Compound requirements,uasf,UASF_0051,1
313,cpp,Compound requirements,uasf,UASF_0217,1
313,cpp,Compound requirements,uasf,UASF_0219,1
313,cpp,Compound requirements,uasf,UASF_0220,1
313,cpp,Compound requirements,uasf,UASF_0224,1
313,cpp,Compound requirements,uasf,UASF_0225,1
313,cpp,Compound requirements,uasf,UASF_0231,1
314,cpp,Nested requirements,uasf,UASF_0051,1
314,cpp,Nested requirements,uasf,UASF_0217,1
314,cpp,Nested requirements,uasf,UASF_0219,1
314,cpp,Nested requirements,uasf,UASF_0220,1
314,cpp,Nested requirements,uasf,UASF_0225,1
316,cpp,Namespace definitions,uasf,UASF_0051,1
316,cpp,Namespace definitions,uasf,UASF_0219,1
316,cpp,Namespace definitions,uasf,UASF_0221,1
316,cpp,Namespace definitions,uasf,UASF_0225,1
317,cpp,Namespace alias definitions,uasf,UASF_0051,1
318,cpp,Using declarations,uasf,UASF_0051,1
318,cpp,Using declarations,uasf,UASF_0219,1
318,cpp,Using declarations,uasf,UASF_0224,1
318,cpp,Using declarations,uasf,UASF_0225,1
318,cpp,Using declarations,uasf,UASF_0304,1
321,cpp,Inline method definitions,uasf,UASF_0051,1
321,cpp,Inline method definitions,uasf,UASF_0217,1
322,cpp,Inline method definitions with overrides,uasf,UASF_0051,1
322,cpp,Inline method definitions with overrides,uasf,UASF_0217,1
323,cpp,Virtual method declarations,uasf,UASF_0051,1
323,cpp,Virtual method declarations,uasf,UASF_0217,1
324,cpp,Constructor and destructor declarations,uasf,UASF_0051,1
324,cpp,Constructor and destructor declarations,uasf,UASF_0217,1
325,cpp,Classes with inheritance,uasf,UASF_0051,1
325,cpp,Classes with inheritance,uasf,UASF_0219,1
325,cpp,Classes with inheritance,uasf,UASF_0221,1
325,cpp,Classes with inheritance,uasf,UASF_0225,1
326,cpp,Classes with final virt specifier,uasf,UASF_0051,1
326,cpp,Classes with final virt specifier,uasf,UASF_0219,1
326,cpp,Classes with final virt specifier,uasf,UASF_0221,1
326,cpp,Classes with final virt specifier,uasf,UASF_0225,1
328,cpp,Friend declarations,uasf,UASF_0051,1
328,cpp,Friend declarations,uasf,UASF_0217,1
328,cpp,Friend declarations,uasf,UASF_0219,1
