case_id,language,case_name,axis,feature,value
24,r,Function No Body,tree_sitter_relation,function_definition>parameters,1
24,r,Function No Body,tree_sitter_relation,parameter>identifier,1
24,r,Function No Body,tree_sitter_relation,parameters>comma,1
24,r,Function No Body,tree_sitter_relation,parameters>parameter,1
24,r,Function No Body,tree_sitter_relation,program>function_definition,1
25,r,Lambda Function,tree_sitter_relation,argument>dots,1
25,r,Lambda Function,tree_sitter_relation,argument>identifier,1
25,r,Lambda Function,tree_sitter_relation,arguments>argument,1
25,r,Lambda Function,tree_sitter_relation,arguments>comma,1
25,r,Lambda Function,tree_sitter_relation,binary_operator>binary_operator,1
25,r,Lambda Function,tree_sitter_relation,binary_operator>call,1
25,r,Lambda Function,tree_sitter_relation,binary_operator>float,1
25,r,Lambda Function,tree_sitter_relation,binary_operator>function_definition,1
25,r,Lambda Function,tree_sitter_relation,binary_operator>identifier,1
25,r,Lambda Function,tree_sitter_relation,braced_expression>function_definition,1
25,r,Lambda Function,tree_sitter_relation,call>arguments,1
25,r,Lambda Function,tree_sitter_relation,call>braced_expression,1
25,r,Lambda Function,tree_sitter_relation,call>identifier,1
25,r,Lambda Function,tree_sitter_relation,function_definition>binary_operator,1
25,r,Lambda Function,tree_sitter_relation,function_definition>call,1
25,r,Lambda Function,tree_sitter_relation,function_definition>identifier,1
25,r,Lambda Function,tree_sitter_relation,function_definition>parameters,1
25,r,Lambda Function,tree_sitter_relation,parameter>dots,1
25,r,Lambda Function,tree_sitter_relation,parameter>float,1
25,r,Lambda Function,tree_sitter_relation,parameter>identifier,1
25,r,Lambda Function,tree_sitter_relation,parameters>comma,1
25,r,Lambda Function,tree_sitter_relation,parameters>parameter,1
25,r,Lambda Function,tree_sitter_relation,program>binary_operator,1
25,r,Lambda Function,tree_sitter_relation,program>call,1
25,r,Lambda Function,tree_sitter_relation,program>comment,1
25,r,Lambda Function,tree_sitter_relation,program>function_definition,1
26,r,Relational,tree_sitter_relation,binary_operator>identifier,1
26,r,Relational,tree_sitter_relation,program>binary_operator,1
27,r,Arithmetic Operator,tree_sitter_relation,binary_operator>identifier,1
27,r,Arithmetic Operator,tree_sitter_relation,program>binary_operator,1
28,r,Not An Arithmetic Operator,tree_sitter_relation,program>identifier,1
28,r,Not An Arithmetic Operator,tree_sitter_relation,program>unary_operator,1
28,r,Not An Arithmetic Operator,tree_sitter_relation,unary_operator>identifier,1
29,r,Unary Operators,tree_sitter_relation,argument>identifier,1
29,r,Unary Operators,tree_sitter_relation,argument>unary_operator,1
29,r,Unary Operators,tree_sitter_relation,arguments>argument,1
29,r,Unary Operators,tree_sitter_relation,arguments>comma,1
29,r,Unary Operators,tree_sitter_relation,call>arguments,1
29,r,Unary Operators,tree_sitter_relation,call>identifier,1
29,r,Unary Operators,tree_sitter_relation,program>call,1
29,r,Unary Operators,tree_sitter_relation,program>unary_operator,1
29,r,Unary Operators,tree_sitter_relation,unary_operator>identifier,1
30,r,Operator precedence,tree_sitter_relation,argument>float,1
30,r,Operator precedence,tree_sitter_relation,argument>identifier,1
30,r,Operator precedence,tree_sitter_relation,arguments>argument,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>binary_operator,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>call,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>float,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>identifier,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>subset,1
30,r,Operator precedence,tree_sitter_relation,binary_operator>unary_operator,1
30,r,Operator precedence,tree_sitter_relation,call>arguments,1
30,r,Operator precedence,tree_sitter_relation,call>identifier,1
30,r,Operator precedence,tree_sitter_relation,program>binary_operator,1
30,r,Operator precedence,tree_sitter_relation,program>unary_operator,1
30,r,Operator precedence,tree_sitter_relation,subset>arguments,1
30,r,Operator precedence,tree_sitter_relation,subset>identifier,1
30,r,Operator precedence,tree_sitter_relation,unary_operator>binary_operator,1
30,r,Operator precedence,tree_sitter_relation,unary_operator>identifier,1
31,r,Specials,tree_sitter_relation,binary_operator>binary_operator,1
31,r,Specials,tree_sitter_relation,binary_operator>float,1
31,r,Specials,tree_sitter_relation,binary_operator>identifier,1
31,r,Specials,tree_sitter_relation,program>binary_operator,1
31,r,Specials,tree_sitter_relation,program>comment,1
32,r,Pipe,tree_sitter_relation,binary_operator>binary_operator,1
32,r,Pipe,tree_sitter_relation,binary_operator>call,1
32,r,Pipe,tree_sitter_relation,binary_operator>identifier,1
32,r,Pipe,tree_sitter_relation,braced_expression>function_definition,1
32,r,Pipe,tree_sitter_relation,call>arguments,1
32,r,Pipe,tree_sitter_relation,call>braced_expression,1
32,r,Pipe,tree_sitter_relation,call>identifier,1
32,r,Pipe,tree_sitter_relation,function_definition>identifier,1
32,r,Pipe,tree_sitter_relation,function_definition>parameters,1
32,r,Pipe,tree_sitter_relation,parameter>identifier,1
32,r,Pipe,tree_sitter_relation,parameters>parameter,1
32,r,Pipe,tree_sitter_relation,program>binary_operator,1
33,r,Pipe Placeholder,tree_sitter_relation,argument>identifier,1
33,r,Pipe Placeholder,tree_sitter_relation,arguments>argument,1
33,r,Pipe Placeholder,tree_sitter_relation,arguments>comma,1
33,r,Pipe Placeholder,tree_sitter_relation,binary_operator>binary_operator,1
33,r,Pipe Placeholder,tree_sitter_relation,binary_operator>call,1
33,r,Pipe Placeholder,tree_sitter_relation,binary_operator>identifier,1
33,r,Pipe Placeholder,tree_sitter_relation,call>arguments,1
33,r,Pipe Placeholder,tree_sitter_relation,call>identifier,1
33,r,Pipe Placeholder,tree_sitter_relation,program>binary_operator,1
34,r,Subset,tree_sitter_relation,argument>float,1
34,r,Subset,tree_sitter_relation,argument>identifier,1
34,r,Subset,tree_sitter_relation,arguments>argument,1
34,r,Subset,tree_sitter_relation,arguments>comma,1
34,r,Subset,tree_sitter_relation,program>subset,1
34,r,Subset,tree_sitter_relation,subset>arguments,1
34,r,Subset,tree_sitter_relation,subset>identifier,1
35,r,Subset2,tree_sitter_relation,argument>float,1
35,r,Subset2,tree_sitter_relation,argument>identifier,1
35,r,Subset2,tree_sitter_relation,arguments>argument,1
35,r,Subset2,tree_sitter_relation,arguments>comma,1
35,r,Subset2,tree_sitter_relation,program>subset2,1
35,r,Subset2,tree_sitter_relation,subset2>arguments,1
35,r,Subset2,tree_sitter_relation,subset2>identifier,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,argument>float,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,argument>subset,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,argument>subset2,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,arguments>argument,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,program>subset,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,program>subset2,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,subset2>arguments,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,subset2>identifier,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,subset>arguments,1
36,r,Subset and Subset2 Precedence,tree_sitter_relation,subset>identifier,1
37,r,If,tree_sitter_relation,argument>identifier,1
37,r,If,tree_sitter_relation,arguments>argument,1
37,r,If,tree_sitter_relation,binary_operator>identifier,1
37,r,If,tree_sitter_relation,braced_expression>call,1
37,r,If,tree_sitter_relation,braced_expression>identifier,1
37,r,If,tree_sitter_relation,call>arguments,1
37,r,If,tree_sitter_relation,call>identifier,1
37,r,If,tree_sitter_relation,field:argument>argument,1
37,r,If,tree_sitter_relation,field:arguments>arguments,1
37,r,If,tree_sitter_relation,field:body>call,1
37,r,If,tree_sitter_relation,field:body>identifier,1
37,r,If,tree_sitter_relation,field:condition>binary_operator,1
37,r,If,tree_sitter_relation,field:condition>identifier,1
37,r,If,tree_sitter_relation,field:consequence>braced_expression,1
37,r,If,tree_sitter_relation,field:consequence>call,1
37,r,If,tree_sitter_relation,field:function>identifier,1
37,r,If,tree_sitter_relation,field:lhs>identifier,1
37,r,If,tree_sitter_relation,field:rhs>identifier,1
37,r,If,tree_sitter_relation,field:value>identifier,1
37,r,If,tree_sitter_relation,if_statement>binary_operator,1
37,r,If,tree_sitter_relation,if_statement>braced_expression,1
37,r,If,tree_sitter_relation,if_statement>call,1
37,r,If,tree_sitter_relation,if_statement>identifier,1
37,r,If,tree_sitter_relation,program>if_statement,1
38,r,If-else,tree_sitter_relation,braced_expression>identifier,1
38,r,If-else,tree_sitter_relation,field:alternative>braced_expression,1
38,r,If-else,tree_sitter_relation,field:alternative>identifier,1
38,r,If-else,tree_sitter_relation,field:alternative>if_statement,1
38,r,If-else,tree_sitter_relation,field:body>identifier,1
38,r,If-else,tree_sitter_relation,field:condition>identifier,1
38,r,If-else,tree_sitter_relation,field:consequence>braced_expression,1
38,r,If-else,tree_sitter_relation,field:consequence>identifier,1
38,r,If-else,tree_sitter_relation,if_statement>braced_expression,1
38,r,If-else,tree_sitter_relation,if_statement>identifier,1
38,r,If-else,tree_sitter_relation,if_statement>if_statement,1
38,r,If-else,tree_sitter_relation,program>if_statement,1
39,r,Complex If Expression,tree_sitter_relation,binary_operator>float,1
39,r,Complex If Expression,tree_sitter_relation,braced_expression>float,1
39,r,Complex If Expression,tree_sitter_relation,braced_expression>if_statement,1
39,r,Complex If Expression,tree_sitter_relation,if_statement>binary_operator,1
39,r,Complex If Expression,tree_sitter_relation,if_statement>braced_expression,1
39,r,Complex If Expression,tree_sitter_relation,if_statement>comment,1
39,r,Complex If Expression,tree_sitter_relation,if_statement>float,1
39,r,Complex If Expression,tree_sitter_relation,if_statement>true,1
39,r,Complex If Expression,tree_sitter_relation,program>braced_expression,1
39,r,Complex If Expression,tree_sitter_relation,program>comment,1
39,r,Complex If Expression,tree_sitter_relation,program>float,1
39,r,Complex If Expression,tree_sitter_relation,program>identifier,1
39,r,Complex If Expression,tree_sitter_relation,program>if_statement,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,binary_operator>float,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,binary_operator>identifier,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,braced_expression>binary_operator,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,braced_expression>if_statement,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:body>binary_operator,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:body>if_statement,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:condition>true,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:consequence>float,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:lhs>identifier,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,field:rhs>float,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,if_statement>float,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,if_statement>true,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,program>braced_expression,1
40,r,Identifiers starting with `else` that are not the `else` keyword (#200),tree_sitter_relation,program>comment,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,braced_expression>float,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,if_statement>braced_expression,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,if_statement>true,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,program>comment,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,program>identifier,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),tree_sitter_relation,program>if_statement,1
42,r,For,tree_sitter_relation,argument>call,1
42,r,For,tree_sitter_relation,argument>string,1
42,r,For,tree_sitter_relation,arguments>argument,1
42,r,For,tree_sitter_relation,binary_operator>float,1
42,r,For,tree_sitter_relation,binary_operator>identifier,1
42,r,For,tree_sitter_relation,braced_expression>for_statement,1
42,r,For,tree_sitter_relation,braced_expression>identifier,1
42,r,For,tree_sitter_relation,call>arguments,1
42,r,For,tree_sitter_relation,call>identifier,1
42,r,For,tree_sitter_relation,field:argument>argument,1
42,r,For,tree_sitter_relation,field:arguments>arguments,1
42,r,For,tree_sitter_relation,field:body>binary_operator,1
42,r,For,tree_sitter_relation,field:body>braced_expression,1
42,r,For,tree_sitter_relation,field:body>call,1
42,r,For,tree_sitter_relation,field:body>for_statement,1
42,r,For,tree_sitter_relation,field:body>identifier,1
42,r,For,tree_sitter_relation,field:close>string_close,1
42,r,For,tree_sitter_relation,field:content>string_content,1
42,r,For,tree_sitter_relation,field:function>identifier,1
42,r,For,tree_sitter_relation,field:lhs>float,1
42,r,For,tree_sitter_relation,field:lhs>identifier,1
42,r,For,tree_sitter_relation,field:open>string_open,1
42,r,For,tree_sitter_relation,field:rhs>float,1
42,r,For,tree_sitter_relation,field:rhs>identifier,1
42,r,For,tree_sitter_relation,field:sequence>binary_operator,1
42,r,For,tree_sitter_relation,field:sequence>identifier,1
42,r,For,tree_sitter_relation,field:value>call,1
42,r,For,tree_sitter_relation,field:value>string,1
42,r,For,tree_sitter_relation,field:variable>dot_dot_i,1
42,r,For,tree_sitter_relation,field:variable>dots,1
42,r,For,tree_sitter_relation,field:variable>identifier,1
42,r,For,tree_sitter_relation,for_statement>binary_operator,1
42,r,For,tree_sitter_relation,for_statement>braced_expression,1
42,r,For,tree_sitter_relation,for_statement>call,1
42,r,For,tree_sitter_relation,for_statement>dot_dot_i,1
42,r,For,tree_sitter_relation,for_statement>dots,1
42,r,For,tree_sitter_relation,for_statement>for_statement,1
42,r,For,tree_sitter_relation,for_statement>identifier,1
42,r,For,tree_sitter_relation,program>comment,1
42,r,For,tree_sitter_relation,program>for_statement,1
42,r,For,tree_sitter_relation,string>string_close,1
