case_id,language,case_name,axis,feature,value
220,rust,Reserved keywords in path,uast_structure,CallExpr,1
220,rust,Reserved keywords in path,uast_structure,LiteralExpr,1
220,rust,Reserved keywords in path,uast_structure,OperationExpr,1
220,rust,Reserved keywords in path,uast_structure,Scope,1
220,rust,Reserved keywords in path,uast_structure,SymbolRef,1
221,rust,Array Constraint in Where Clause,uast_structure,AggregateExpr,1
221,rust,Array Constraint in Where Clause,uast_structure,ClosureExpr,1
221,rust,Array Constraint in Where Clause,uast_structure,OperationExpr,1
221,rust,Array Constraint in Where Clause,uast_structure,Scope,1
221,rust,Array Constraint in Where Clause,uast_structure,SymbolRef,1
226,rust,Identifiers,uast_structure,OperationExpr,1
226,rust,Identifiers,uast_structure,Scope,1
226,rust,Identifiers,uast_structure,SymbolRef,1
232,rust,Grouped expressions,uast_structure,LiteralExpr,1
232,rust,Grouped expressions,uast_structure,OperationExpr,1
232,rust,Grouped expressions,uast_structure,Scope,1
234,rust,Assignment expressions,uast_structure,AssignStmt,1
234,rust,Assignment expressions,uast_structure,Scope,1
234,rust,Assignment expressions,uast_structure,SymbolRef,1
236,rust,Type cast expressions,uast_structure,AssignStmt,1
236,rust,Type cast expressions,uast_structure,CallExpr,1
236,rust,Type cast expressions,uast_structure,LiteralExpr,1
236,rust,Type cast expressions,uast_structure,OperationExpr,1
236,rust,Type cast expressions,uast_structure,Scope,1
236,rust,Type cast expressions,uast_structure,SymbolRef,1
238,rust,Array expressions,uast_structure,AggregateExpr,1
238,rust,Array expressions,uast_structure,LiteralExpr,1
238,rust,Array expressions,uast_structure,OperationExpr,1
238,rust,Array expressions,uast_structure,Scope,1
239,rust,Tuple expressions,uast_structure,AssignStmt,1
239,rust,Tuple expressions,uast_structure,LiteralExpr,1
239,rust,Tuple expressions,uast_structure,OperationExpr,1
239,rust,Tuple expressions,uast_structure,Scope,1
239,rust,Tuple expressions,uast_structure,SymbolRef,1
239,rust,Tuple expressions,uast_structure,TupleExpr,1
240,rust,Struct expressions,uast_structure,AssignStmt,1
240,rust,Struct expressions,uast_structure,ClosureExpr,1
240,rust,Struct expressions,uast_structure,MemberAccessExpr,1
240,rust,Struct expressions,uast_structure,Scope,1
240,rust,Struct expressions,uast_structure,SymbolRef,1
241,rust,Struct expressions with update initializers,uast_structure,ClosureExpr,1
241,rust,Struct expressions with update initializers,uast_structure,Scope,1
243,rust,Basic if let expressions,uast_structure,AggregateExpr,1
243,rust,Basic if let expressions,uast_structure,AssignStmt,1
243,rust,Basic if let expressions,uast_structure,IfStmt,1
243,rust,Basic if let expressions,uast_structure,OperationExpr,1
243,rust,Basic if let expressions,uast_structure,Scope,1
243,rust,Basic if let expressions,uast_structure,SymbolRef,1
246,rust,Match expressions,uast_structure,ClosureExpr,1
246,rust,Match expressions,uast_structure,Scope,1
246,rust,Match expressions,uast_structure,SymbolRef,1
247,rust,While expressions,uast_structure,AssignStmt,1
247,rust,While expressions,uast_structure,LiteralExpr,1
247,rust,While expressions,uast_structure,LoopStmt,1
247,rust,While expressions,uast_structure,OperationExpr,1
247,rust,While expressions,uast_structure,Scope,1
247,rust,While expressions,uast_structure,SymbolRef,1
250,rust,Field expressions,uast_structure,CallExpr,1
250,rust,Field expressions,uast_structure,LiteralExpr,1
250,rust,Field expressions,uast_structure,OperationExpr,1
250,rust,Field expressions,uast_structure,Scope,1
250,rust,Field expressions,uast_structure,SymbolRef,1
251,rust,Method call expressions,uast_structure,CallExpr,1
251,rust,Method call expressions,uast_structure,OperationExpr,1
251,rust,Method call expressions,uast_structure,Scope,1
251,rust,Method call expressions,uast_structure,SymbolRef,1
252,rust,Index expressions,uast_structure,AggregateExpr,1
252,rust,Index expressions,uast_structure,IndexExpr,1
252,rust,Index expressions,uast_structure,LiteralExpr,1
252,rust,Index expressions,uast_structure,Scope,1
252,rust,Index expressions,uast_structure,SymbolRef,1
256,rust,Scoped identifier with nested super,uast_structure,CallExpr,1
256,rust,Scoped identifier with nested super,uast_structure,OperationExpr,1
256,rust,Scoped identifier with nested super,uast_structure,Scope,1
256,rust,Scoped identifier with nested super,uast_structure,SymbolRef,1
258,rust,Closures,uast_structure,ClosureExpr,1
258,rust,Closures,uast_structure,OperationExpr,1
258,rust,Closures,uast_structure,Scope,1
258,rust,Closures,uast_structure,SymbolRef,1
261,rust,Unsafe blocks,uast_structure,ClosureExpr,1
261,rust,Unsafe blocks,uast_structure,Scope,1
262,rust,Inline const or Const blocks as expression,uast_structure,ClosureExpr,1
262,rust,Inline const or Const blocks as expression,uast_structure,IfStmt,1
262,rust,Inline const or Const blocks as expression,uast_structure,Scope,1
262,rust,Inline const or Const blocks as expression,uast_structure,SymbolRef,1
264,rust,Integer literals,uast_structure,LiteralExpr,1
264,rust,Integer literals,uast_structure,OperationExpr,1
264,rust,Integer literals,uast_structure,Scope,1
264,rust,Integer literals,uast_structure,SymbolRef,1
265,rust,Floating-point literals,uast_structure,LiteralExpr,1
265,rust,Floating-point literals,uast_structure,OperationExpr,1
265,rust,Floating-point literals,uast_structure,Scope,1
265,rust,Floating-point literals,uast_structure,SymbolRef,1
266,rust,String literals,uast_structure,LiteralExpr,1
266,rust,String literals,uast_structure,OperationExpr,1
266,rust,String literals,uast_structure,Scope,1
266,rust,String literals,uast_structure,SymbolRef,1
267,rust,Raw string literals,uast_structure,OperationExpr,1
267,rust,Raw string literals,uast_structure,Scope,1
267,rust,Raw string literals,uast_structure,SymbolRef,1
268,rust,Raw byte string literals,uast_structure,OperationExpr,1
268,rust,Raw byte string literals,uast_structure,Scope,1
268,rust,Raw byte string literals,uast_structure,SymbolRef,1
269,rust,Raw C string literals,uast_structure,OperationExpr,1
269,rust,Raw C string literals,uast_structure,Scope,1
269,rust,Raw C string literals,uast_structure,SymbolRef,1
270,rust,Character literals,uast_structure,LiteralExpr,1
270,rust,Character literals,uast_structure,OperationExpr,1
270,rust,Character literals,uast_structure,Scope,1
270,rust,Character literals,uast_structure,SymbolRef,1
271,rust,Boolean literals,uast_structure,LiteralExpr,1
271,rust,Boolean literals,uast_structure,OperationExpr,1
271,rust,Boolean literals,uast_structure,Scope,1
274,rust,Macro invocation with comments,uast_structure,CallExpr,1
274,rust,Macro invocation with comments,uast_structure,OperationExpr,1
274,rust,Macro invocation with comments,uast_structure,Scope,1
274,rust,Macro invocation with comments,uast_structure,SymbolRef,1
275,rust,Macro definition,uast_structure,ClosureExpr,1
275,rust,Macro definition,uast_structure,Scope,1
275,rust,Macro definition,uast_structure,SymbolRef,1
276,rust,Tuple struct patterns,uast_structure,ClosureExpr,1
276,rust,Tuple struct patterns,uast_structure,Scope,1
276,rust,Tuple struct patterns,uast_structure,SymbolRef,1
277,rust,Reference patterns,uast_structure,ClosureExpr,1
277,rust,Reference patterns,uast_structure,Scope,1
277,rust,Reference patterns,uast_structure,SymbolRef,1
278,rust,Struct patterns,uast_structure,ClosureExpr,1
278,rust,Struct patterns,uast_structure,Scope,1
278,rust,Struct patterns,uast_structure,SymbolRef,1
279,rust,Ignored patterns,uast_structure,ClosureExpr,1
279,rust,Ignored patterns,uast_structure,Scope,1
279,rust,Ignored patterns,uast_structure,SymbolRef,1
280,rust,Captured patterns,uast_structure,ClosureExpr,1
280,rust,Captured patterns,uast_structure,Scope,1
280,rust,Captured patterns,uast_structure,SymbolRef,1
281,rust,Or patterns,uast_structure,AddressOf,1
281,rust,Or patterns,uast_structure,AssignStmt,1
281,rust,Or patterns,uast_structure,BindingPattern,1
281,rust,Or patterns,uast_structure,CallExpr,1
281,rust,Or patterns,uast_structure,ClosureExpr,1
281,rust,Or patterns,uast_structure,ForEachStmt,1
281,rust,Or patterns,uast_structure,IfStmt,1
281,rust,Or patterns,uast_structure,LoopStmt,1
281,rust,Or patterns,uast_structure,OperationExpr,1
281,rust,Or patterns,uast_structure,Scope,1
281,rust,Or patterns,uast_structure,SymbolRef,1
282,rust,Inline const or Const blocks as pattern,uast_structure,AssignStmt,1
282,rust,Inline const or Const blocks as pattern,uast_structure,ClosureExpr,1
282,rust,Inline const or Const blocks as pattern,uast_structure,LiteralExpr,1
282,rust,Inline const or Const blocks as pattern,uast_structure,OperationExpr,1
282,rust,Inline const or Const blocks as pattern,uast_structure,Scope,1
282,rust,Inline const or Const blocks as pattern,uast_structure,SymbolRef,1
283,rust,Pattern with turbofish,uast_structure,ClosureExpr,1
283,rust,Pattern with turbofish,uast_structure,LiteralExpr,1
283,rust,Pattern with turbofish,uast_structure,Scope,1
283,rust,Pattern with turbofish,uast_structure,SymbolRef,1
287,rust,Line doc comments,uast_structure,Scope,1
290,rust,Comments degenerate cases,uast_structure,CallExpr,1
290,rust,Comments degenerate cases,uast_structure,OperationExpr,1
290,rust,Comments degenerate cases,uast_structure,Scope,1
290,rust,Comments degenerate cases,uast_structure,SymbolRef,1
291,rust,Line doc comment with no EOL,uast_structure,Scope,1
292,rust,Greek letters in identifiers,uast_structure,AssignStmt,1
292,rust,Greek letters in identifiers,uast_structure,LiteralExpr,1
292,rust,Greek letters in identifiers,uast_structure,Scope,1
293,rust,Shebang line containing spaces,uast_structure,Scope,1
294,rust,Empty shebang with code after,uast_structure,Scope,1
295,rust,Immediate inner attribute,uast_structure,Scope,1
297,rust,Tuple types,uast_structure,AssignStmt,1
297,rust,Tuple types,uast_structure,Scope,1
297,rust,Tuple types,uast_structure,SymbolRef,1
297,rust,Tuple types,uast_structure,TupleExpr,1
302,rust,Array types,uast_structure,AddressOf,1
302,rust,Array types,uast_structure,AggregateExpr,1
302,rust,Array types,uast_structure,AssignStmt,1
302,rust,Array types,uast_structure,Scope,1
302,rust,Array types,uast_structure,SymbolRef,1
303,rust,Function types,uast_structure,CallExpr,1
303,rust,Function types,uast_structure,ClosureExpr,1
303,rust,Function types,uast_structure,Scope,1
303,rust,Function types,uast_structure,SymbolRef,1
304,rust,Unsafe and extern function types,uast_structure,ClosureExpr,1
304,rust,Unsafe and extern function types,uast_structure,Scope,1
304,rust,Unsafe and extern function types,uast_structure,SymbolRef,1
308,cpp,function declarations vs variable initializations,uast_structure,CallExpr,1
308,cpp,function declarations vs variable initializations,uast_structure,OperationExpr,1
308,cpp,function declarations vs variable initializations,uast_structure,Scope,1
308,cpp,function declarations vs variable initializations,uast_structure,SymbolRef,1
309,cpp,template classes vs relational expressions,uast_structure,AssignStmt,1
309,cpp,template classes vs relational expressions,uast_structure,OperationExpr,1
309,cpp,template classes vs relational expressions,uast_structure,Scope,1
309,cpp,template classes vs relational expressions,uast_structure,SymbolRef,1
311,cpp,Concept definition with requires expression,uast_structure,ClosureExpr,1
311,cpp,Concept definition with requires expression,uast_structure,OperationExpr,1
311,cpp,Concept definition with requires expression,uast_structure,Scope,1
311,cpp,Concept definition with requires expression,uast_structure,SymbolRef,1
312,cpp,Requires clauses and expressions,uast_structure,ClosureExpr,1
312,cpp,Requires clauses and expressions,uast_structure,OperationExpr,1
312,cpp,Requires clauses and expressions,uast_structure,ReturnStmt,1
312,cpp,Requires clauses and expressions,uast_structure,Scope,1
312,cpp,Requires clauses and expressions,uast_structure,SymbolRef,1
313,cpp,Compound requirements,uast_structure,AggregateExpr,1
313,cpp,Compound requirements,uast_structure,AssignStmt,1
313,cpp,Compound requirements,uast_structure,ClosureExpr,1
313,cpp,Compound requirements,uast_structure,Deref,1
313,cpp,Compound requirements,uast_structure,LiteralExpr,1
