case_id,language,case_name,axis,feature,value
173,rust,Use declarations,tree_sitter_field,argument,1
173,rust,Use declarations,tree_sitter_field,list,1
173,rust,Use declarations,tree_sitter_field,name,1
173,rust,Use declarations,tree_sitter_field,path,1
175,rust,Let-else Statements,tree_sitter_field,alternative,1
175,rust,Let-else Statements,tree_sitter_field,arguments,1
175,rust,Let-else Statements,tree_sitter_field,field,1
175,rust,Let-else Statements,tree_sitter_field,function,1
175,rust,Let-else Statements,tree_sitter_field,name,1
175,rust,Let-else Statements,tree_sitter_field,path,1
175,rust,Let-else Statements,tree_sitter_field,pattern,1
175,rust,Let-else Statements,tree_sitter_field,type,1
175,rust,Let-else Statements,tree_sitter_field,value,1
180,rust,Generic structs,tree_sitter_field,body,1
180,rust,Generic structs,tree_sitter_field,name,1
180,rust,Generic structs,tree_sitter_field,type,1
180,rust,Generic structs,tree_sitter_field,type_parameters,1
183,rust,Generic functions,tree_sitter_field,body,1
183,rust,Generic functions,tree_sitter_field,bounds,1
183,rust,Generic functions,tree_sitter_field,element,1
183,rust,Generic functions,tree_sitter_field,length,1
183,rust,Generic functions,tree_sitter_field,name,1
183,rust,Generic functions,tree_sitter_field,parameters,1
183,rust,Generic functions,tree_sitter_field,pattern,1
183,rust,Generic functions,tree_sitter_field,return_type,1
183,rust,Generic functions,tree_sitter_field,type,1
183,rust,Generic functions,tree_sitter_field,type_arguments,1
183,rust,Generic functions,tree_sitter_field,type_parameters,1
193,rust,Attributes,tree_sitter_field,arguments,1
193,rust,Attributes,tree_sitter_field,body,1
193,rust,Attributes,tree_sitter_field,name,1
193,rust,Attributes,tree_sitter_field,parameters,1
193,rust,Attributes,tree_sitter_field,path,1
193,rust,Attributes,tree_sitter_field,value,1
194,rust,Inner attributes,tree_sitter_field,arguments,1
194,rust,Inner attributes,tree_sitter_field,body,1
194,rust,Inner attributes,tree_sitter_field,field,1
194,rust,Inner attributes,tree_sitter_field,function,1
194,rust,Inner attributes,tree_sitter_field,name,1
194,rust,Inner attributes,tree_sitter_field,path,1
194,rust,Inner attributes,tree_sitter_field,pattern,1
194,rust,Inner attributes,tree_sitter_field,type,1
194,rust,Inner attributes,tree_sitter_field,value,1
196,rust,Attribute macros,tree_sitter_field,arguments,1
196,rust,Attribute macros,tree_sitter_field,function,1
198,rust,Attributes and Expressions,tree_sitter_field,arguments,1
198,rust,Attributes and Expressions,tree_sitter_field,body,1
198,rust,Attributes and Expressions,tree_sitter_field,function,1
198,rust,Attributes and Expressions,tree_sitter_field,name,1
198,rust,Attributes and Expressions,tree_sitter_field,parameters,1
198,rust,Attributes and Expressions,tree_sitter_field,pattern,1
198,rust,Attributes and Expressions,tree_sitter_field,value,1
199,rust,Inherent Impls,tree_sitter_field,body,1
199,rust,Inherent Impls,tree_sitter_field,name,1
199,rust,Inherent Impls,tree_sitter_field,parameters,1
199,rust,Inherent Impls,tree_sitter_field,path,1
199,rust,Inherent Impls,tree_sitter_field,type,1
199,rust,Inherent Impls,tree_sitter_field,type_arguments,1
199,rust,Inherent Impls,tree_sitter_field,value,1
200,rust,Trait impls,tree_sitter_field,body,1
200,rust,Trait impls,tree_sitter_field,name,1
200,rust,Trait impls,tree_sitter_field,parameters,1
200,rust,Trait impls,tree_sitter_field,path,1
200,rust,Trait impls,tree_sitter_field,return_type,1
200,rust,Trait impls,tree_sitter_field,trait,1
200,rust,Trait impls,tree_sitter_field,type,1
200,rust,Trait impls,tree_sitter_field,type_arguments,1
200,rust,Trait impls,tree_sitter_field,type_parameters,1
200,rust,Trait impls,tree_sitter_field,value,1
217,rust,Where clauses,tree_sitter_field,body,1
217,rust,Where clauses,tree_sitter_field,bounds,1
217,rust,Where clauses,tree_sitter_field,left,1
217,rust,Where clauses,tree_sitter_field,name,1
217,rust,Where clauses,tree_sitter_field,parameters,1
217,rust,Where clauses,tree_sitter_field,pattern,1
217,rust,Where clauses,tree_sitter_field,return_type,1
217,rust,Where clauses,tree_sitter_field,trait,1
217,rust,Where clauses,tree_sitter_field,type,1
217,rust,Where clauses,tree_sitter_field,type_arguments,1
217,rust,Where clauses,tree_sitter_field,type_parameters,1
223,rust,Unexpected string literal prefixes,tree_sitter_field,element,1
223,rust,Unexpected string literal prefixes,tree_sitter_field,name,1
223,rust,Unexpected string literal prefixes,tree_sitter_field,type,1
223,rust,Unexpected string literal prefixes,tree_sitter_field,value,1
234,rust,Assignment expressions,tree_sitter_field,left,1
234,rust,Assignment expressions,tree_sitter_field,right,1
235,rust,Compound assignment expressions,tree_sitter_field,left,1
235,rust,Compound assignment expressions,tree_sitter_field,right,1
236,rust,Type cast expressions,tree_sitter_field,arguments,1
236,rust,Type cast expressions,tree_sitter_field,function,1
236,rust,Type cast expressions,tree_sitter_field,left,1
236,rust,Type cast expressions,tree_sitter_field,pattern,1
236,rust,Type cast expressions,tree_sitter_field,right,1
236,rust,Type cast expressions,tree_sitter_field,type,1
236,rust,Type cast expressions,tree_sitter_field,value,1
237,rust,Call expressions,tree_sitter_field,arguments,1
237,rust,Call expressions,tree_sitter_field,function,1
238,rust,Array expressions,tree_sitter_field,arguments,1
238,rust,Array expressions,tree_sitter_field,length,1
242,rust,If expressions,tree_sitter_field,alternative,1
242,rust,If expressions,tree_sitter_field,body,1
242,rust,If expressions,tree_sitter_field,condition,1
242,rust,If expressions,tree_sitter_field,consequence,1
242,rust,If expressions,tree_sitter_field,left,1
242,rust,If expressions,tree_sitter_field,name,1
242,rust,If expressions,tree_sitter_field,parameters,1
242,rust,If expressions,tree_sitter_field,pattern,1
242,rust,If expressions,tree_sitter_field,right,1
242,rust,If expressions,tree_sitter_field,value,1
243,rust,Basic if let expressions,tree_sitter_field,condition,1
243,rust,Basic if let expressions,tree_sitter_field,consequence,1
243,rust,Basic if let expressions,tree_sitter_field,pattern,1
243,rust,Basic if let expressions,tree_sitter_field,type,1
243,rust,Basic if let expressions,tree_sitter_field,value,1
244,rust,If let expressions,tree_sitter_field,body,1
244,rust,If let expressions,tree_sitter_field,condition,1
244,rust,If let expressions,tree_sitter_field,consequence,1
244,rust,If let expressions,tree_sitter_field,left,1
244,rust,If let expressions,tree_sitter_field,parameters,1
244,rust,If let expressions,tree_sitter_field,pattern,1
244,rust,If let expressions,tree_sitter_field,right,1
244,rust,If let expressions,tree_sitter_field,type,1
244,rust,If let expressions,tree_sitter_field,value,1
246,rust,Match expressions,tree_sitter_field,body,1
246,rust,Match expressions,tree_sitter_field,condition,1
246,rust,Match expressions,tree_sitter_field,consequence,1
246,rust,Match expressions,tree_sitter_field,left,1
246,rust,Match expressions,tree_sitter_field,macro,1
246,rust,Match expressions,tree_sitter_field,pattern,1
246,rust,Match expressions,tree_sitter_field,right,1
246,rust,Match expressions,tree_sitter_field,type,1
246,rust,Match expressions,tree_sitter_field,value,1
247,rust,While expressions,tree_sitter_field,body,1
247,rust,While expressions,tree_sitter_field,condition,1
247,rust,While expressions,tree_sitter_field,left,1
247,rust,While expressions,tree_sitter_field,right,1
257,rust,Generic functions,tree_sitter_field,arguments,1
257,rust,Generic functions,tree_sitter_field,function,1
257,rust,Generic functions,tree_sitter_field,name,1
257,rust,Generic functions,tree_sitter_field,path,1
257,rust,Generic functions,tree_sitter_field,type_arguments,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,alternative,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,arguments,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,body,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,condition,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,consequence,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,field,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,function,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,left,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,length,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,pattern,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,right,1
262,rust,Inline const or Const blocks as expression,tree_sitter_field,value,1
275,rust,Macro definition,tree_sitter_field,left,1
275,rust,Macro definition,tree_sitter_field,name,1
275,rust,Macro definition,tree_sitter_field,right,1
275,rust,Macro definition,tree_sitter_field,type,1
280,rust,Captured patterns,tree_sitter_field,body,1
280,rust,Captured patterns,tree_sitter_field,left,1
280,rust,Captured patterns,tree_sitter_field,pattern,1
280,rust,Captured patterns,tree_sitter_field,right,1
280,rust,Captured patterns,tree_sitter_field,type,1
280,rust,Captured patterns,tree_sitter_field,value,1
281,rust,Or patterns,tree_sitter_field,arguments,1
281,rust,Or patterns,tree_sitter_field,body,1
281,rust,Or patterns,tree_sitter_field,condition,1
281,rust,Or patterns,tree_sitter_field,consequence,1
281,rust,Or patterns,tree_sitter_field,field,1
281,rust,Or patterns,tree_sitter_field,function,1
281,rust,Or patterns,tree_sitter_field,macro,1
281,rust,Or patterns,tree_sitter_field,name,1
281,rust,Or patterns,tree_sitter_field,parameters,1
281,rust,Or patterns,tree_sitter_field,pattern,1
281,rust,Or patterns,tree_sitter_field,type,1
281,rust,Or patterns,tree_sitter_field,value,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,arguments,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,body,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,field,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,function,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,macro,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,name,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,parameters,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,pattern,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,type,1
282,rust,Inline const or Const blocks as pattern,tree_sitter_field,value,1
287,rust,Line doc comments,tree_sitter_field,doc,1
287,rust,Line doc comments,tree_sitter_field,inner,1
287,rust,Line doc comments,tree_sitter_field,outer,1
316,cpp,Namespace definitions,tree_sitter_field,body,1
316,cpp,Namespace definitions,tree_sitter_field,declarator,1
316,cpp,Namespace definitions,tree_sitter_field,name,1
316,cpp,Namespace definitions,tree_sitter_field,type,1
317,cpp,Namespace alias definitions,tree_sitter_field,name,1
337,cpp,Templates with optional type parameters,tree_sitter_field,arguments,1
337,cpp,Templates with optional type parameters,tree_sitter_field,body,1
337,cpp,Templates with optional type parameters,tree_sitter_field,default_type,1
337,cpp,Templates with optional type parameters,tree_sitter_field,name,1
337,cpp,Templates with optional type parameters,tree_sitter_field,parameters,1
337,cpp,Templates with optional type parameters,tree_sitter_field,scope,1
337,cpp,Templates with optional type parameters,tree_sitter_field,type,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,argument,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,arguments,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,body,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,default_value,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,left,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,name,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,parameters,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,right,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,scope,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,type,1
338,cpp,Templates with optional anonymous parameters,tree_sitter_field,value,1
342,cpp,Structured binding declarations,tree_sitter_field,arguments,1
342,cpp,Structured binding declarations,tree_sitter_field,body,1
342,cpp,Structured binding declarations,tree_sitter_field,declarator,1
342,cpp,Structured binding declarations,tree_sitter_field,function,1
342,cpp,Structured binding declarations,tree_sitter_field,name,1
342,cpp,Structured binding declarations,tree_sitter_field,parameters,1
342,cpp,Structured binding declarations,tree_sitter_field,right,1
342,cpp,Structured binding declarations,tree_sitter_field,scope,1
342,cpp,Structured binding declarations,tree_sitter_field,type,1
342,cpp,Structured binding declarations,tree_sitter_field,value,1
346,cpp,static_assert declarations,tree_sitter_field,arguments,1
346,cpp,static_assert declarations,tree_sitter_field,body,1
346,cpp,static_assert declarations,tree_sitter_field,condition,1
346,cpp,static_assert declarations,tree_sitter_field,declarator,1
346,cpp,static_assert declarations,tree_sitter_field,delimiter,1
346,cpp,static_assert declarations,tree_sitter_field,message,1
346,cpp,static_assert declarations,tree_sitter_field,name,1
346,cpp,static_assert declarations,tree_sitter_field,parameters,1
346,cpp,static_assert declarations,tree_sitter_field,scope,1
346,cpp,static_assert declarations,tree_sitter_field,type,1
349,cpp,Function declarations,tree_sitter_field,body,1
349,cpp,Function declarations,tree_sitter_field,declarator,1
349,cpp,Function declarations,tree_sitter_field,parameters,1
349,cpp,Function declarations,tree_sitter_field,type,1
377,cpp,Parameter pack expansions,tree_sitter_field,argument,1
377,cpp,Parameter pack expansions,tree_sitter_field,arguments,1
377,cpp,Parameter pack expansions,tree_sitter_field,body,1
377,cpp,Parameter pack expansions,tree_sitter_field,captures,1
377,cpp,Parameter pack expansions,tree_sitter_field,declarator,1
377,cpp,Parameter pack expansions,tree_sitter_field,function,1
377,cpp,Parameter pack expansions,tree_sitter_field,left,1
377,cpp,Parameter pack expansions,tree_sitter_field,name,1
377,cpp,Parameter pack expansions,tree_sitter_field,parameters,1
377,cpp,Parameter pack expansions,tree_sitter_field,pattern,1
377,cpp,Parameter pack expansions,tree_sitter_field,right,1
377,cpp,Parameter pack expansions,tree_sitter_field,scope,1
377,cpp,Parameter pack expansions,tree_sitter_field,size,1
377,cpp,Parameter pack expansions,tree_sitter_field,type,1
377,cpp,Parameter pack expansions,tree_sitter_field,value,1
392,cpp,declaration specs,tree_sitter_field,body,1
392,cpp,declaration specs,tree_sitter_field,declarator,1
392,cpp,declaration specs,tree_sitter_field,name,1
392,cpp,declaration specs,tree_sitter_field,parameters,1
