case_id,language,case_name,axis,feature,value
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_field,type_ref,1
41,r,Identifiers starting with `else` that are not the `else` keyword - 2 (#200),uast_field,value,1
42,r,For,uast_field,arguments,1
42,r,For,uast_field,body,1
42,r,For,uast_field,callee,1
42,r,For,uast_field,dispatch,1
42,r,For,uast_field,effects,1
42,r,For,uast_field,evaluation_order,1
42,r,For,uast_field,id,1
42,r,For,uast_field,kind,1
42,r,For,uast_field,members,1
42,r,For,uast_field,name,1
42,r,For,uast_field,operands,1
42,r,For,uast_field,operation,1
42,r,For,uast_field,scope_id,1
42,r,For,uast_field,type_origin,1
42,r,For,uast_field,type_ref,1
42,r,For,uast_field,value,1
44,r,While,uast_field,binding_refs,1
44,r,While,uast_field,body,1
44,r,While,uast_field,condition,1
44,r,While,uast_field,dispatch,1
44,r,While,uast_field,effects,1
44,r,While,uast_field,evaluation_order,1
44,r,While,uast_field,id,1
44,r,While,uast_field,kind,1
44,r,While,uast_field,members,1
44,r,While,uast_field,name,1
44,r,While,uast_field,operands,1
44,r,While,uast_field,operation,1
44,r,While,uast_field,scope_id,1
44,r,While,uast_field,type_origin,1
44,r,While,uast_field,type_ref,1
44,r,While,uast_field,value,1
46,r,Repeat,uast_field,body,1
46,r,Repeat,uast_field,effects,1
46,r,Repeat,uast_field,id,1
46,r,Repeat,uast_field,kind,1
46,r,Repeat,uast_field,members,1
46,r,Repeat,uast_field,operands,1
46,r,Repeat,uast_field,operation,1
46,r,Repeat,uast_field,scope_id,1
46,r,Repeat,uast_field,type_origin,1
46,r,Repeat,uast_field,type_ref,1
46,r,Repeat,uast_field,value,1
49,r,Dollar,uast_field,arguments,1
49,r,Dollar,uast_field,callee,1
49,r,Dollar,uast_field,dispatch,1
49,r,Dollar,uast_field,effects,1
49,r,Dollar,uast_field,evaluation_order,1
49,r,Dollar,uast_field,id,1
49,r,Dollar,uast_field,kind,1
49,r,Dollar,uast_field,members,1
49,r,Dollar,uast_field,name,1
49,r,Dollar,uast_field,operands,1
49,r,Dollar,uast_field,operation,1
49,r,Dollar,uast_field,scope_id,1
49,r,Dollar,uast_field,type_origin,1
49,r,Dollar,uast_field,type_ref,1
49,r,Dollar,uast_field,value,1
51,r,Slot,uast_field,callee,1
51,r,Slot,uast_field,dispatch,1
51,r,Slot,uast_field,effects,1
51,r,Slot,uast_field,evaluation_order,1
51,r,Slot,uast_field,id,1
51,r,Slot,uast_field,kind,1
51,r,Slot,uast_field,members,1
51,r,Slot,uast_field,name,1
51,r,Slot,uast_field,operands,1
51,r,Slot,uast_field,operation,1
51,r,Slot,uast_field,scope_id,1
51,r,Slot,uast_field,type_origin,1
51,r,Slot,uast_field,type_ref,1
51,r,Slot,uast_field,value,1
62,r,Braced Expression,uast_field,effects,1
62,r,Braced Expression,uast_field,id,1
62,r,Braced Expression,uast_field,kind,1
62,r,Braced Expression,uast_field,members,1
62,r,Braced Expression,uast_field,operands,1
62,r,Braced Expression,uast_field,operation,1
62,r,Braced Expression,uast_field,scope_id,1
62,r,Braced Expression,uast_field,type_origin,1
62,r,Braced Expression,uast_field,type_ref,1
62,r,Braced Expression,uast_field,value,1
63,r,Parenthesized Expression,uast_field,arguments,1
63,r,Parenthesized Expression,uast_field,body,1
63,r,Parenthesized Expression,uast_field,callee,1
63,r,Parenthesized Expression,uast_field,dispatch,1
63,r,Parenthesized Expression,uast_field,effects,1
63,r,Parenthesized Expression,uast_field,evaluation_order,1
63,r,Parenthesized Expression,uast_field,id,1
63,r,Parenthesized Expression,uast_field,kind,1
63,r,Parenthesized Expression,uast_field,members,1
63,r,Parenthesized Expression,uast_field,name,1
63,r,Parenthesized Expression,uast_field,operands,1
63,r,Parenthesized Expression,uast_field,operation,1
63,r,Parenthesized Expression,uast_field,scope_id,1
63,r,Parenthesized Expression,uast_field,type_origin,1
63,r,Parenthesized Expression,uast_field,type_ref,1
63,r,Parenthesized Expression,uast_field,value,1
64,r,Colon,uast_field,dispatch,1
64,r,Colon,uast_field,effects,1
64,r,Colon,uast_field,evaluation_order,1
64,r,Colon,uast_field,id,1
64,r,Colon,uast_field,kind,1
64,r,Colon,uast_field,members,1
64,r,Colon,uast_field,operands,1
64,r,Colon,uast_field,operation,1
64,r,Colon,uast_field,scope_id,1
64,r,Colon,uast_field,type_origin,1
64,r,Colon,uast_field,type_ref,1
64,r,Colon,uast_field,value,1
65,r,Formulas,uast_field,dispatch,1
65,r,Formulas,uast_field,effects,1
65,r,Formulas,uast_field,evaluation_order,1
65,r,Formulas,uast_field,id,1
65,r,Formulas,uast_field,kind,1
65,r,Formulas,uast_field,members,1
65,r,Formulas,uast_field,name,1
65,r,Formulas,uast_field,operands,1
65,r,Formulas,uast_field,operation,1
65,r,Formulas,uast_field,scope_id,1
65,r,Formulas,uast_field,type_origin,1
65,r,Formulas,uast_field,type_ref,1
65,r,Formulas,uast_field,value,1
69,r,Newlines,uast_field,arguments,1
69,r,Newlines,uast_field,callee,1
69,r,Newlines,uast_field,dispatch,1
69,r,Newlines,uast_field,effects,1
69,r,Newlines,uast_field,evaluation_order,1
69,r,Newlines,uast_field,id,1
69,r,Newlines,uast_field,kind,1
69,r,Newlines,uast_field,members,1
69,r,Newlines,uast_field,name,1
69,r,Newlines,uast_field,operands,1
69,r,Newlines,uast_field,operation,1
69,r,Newlines,uast_field,scope_id,1
69,r,Newlines,uast_field,type_origin,1
69,r,Newlines,uast_field,type_ref,1
69,r,Newlines,uast_field,value,1
75,r,Unicode Identifiers,uast_field,effects,1
75,r,Unicode Identifiers,uast_field,id,1
75,r,Unicode Identifiers,uast_field,kind,1
75,r,Unicode Identifiers,uast_field,members,1
75,r,Unicode Identifiers,uast_field,name,1
75,r,Unicode Identifiers,uast_field,operands,1
75,r,Unicode Identifiers,uast_field,operation,1
75,r,Unicode Identifiers,uast_field,scope_id,1
75,r,Unicode Identifiers,uast_field,type_origin,1
75,r,Unicode Identifiers,uast_field,type_ref,1
76,r,Invalid Identifiers,uast_field,effects,1
76,r,Invalid Identifiers,uast_field,id,1
76,r,Invalid Identifiers,uast_field,kind,1
76,r,Invalid Identifiers,uast_field,members,1
76,r,Invalid Identifiers,uast_field,name,1
76,r,Invalid Identifiers,uast_field,operands,1
76,r,Invalid Identifiers,uast_field,operation,1
76,r,Invalid Identifiers,uast_field,scope_id,1
76,r,Invalid Identifiers,uast_field,type_origin,1
76,r,Invalid Identifiers,uast_field,type_ref,1
77,r,Strings,uast_field,effects,1
77,r,Strings,uast_field,id,1
77,r,Strings,uast_field,kind,1
77,r,Strings,uast_field,members,1
77,r,Strings,uast_field,operands,1
77,r,Strings,uast_field,operation,1
77,r,Strings,uast_field,scope_id,1
77,r,Strings,uast_field,type_origin,1
77,r,Strings,uast_field,type_ref,1
77,r,Strings,uast_field,value,1
78,r,Strings Without Content,uast_field,effects,1
78,r,Strings Without Content,uast_field,id,1
78,r,Strings Without Content,uast_field,kind,1
78,r,Strings Without Content,uast_field,members,1
78,r,Strings Without Content,uast_field,operands,1
78,r,Strings Without Content,uast_field,operation,1
78,r,Strings Without Content,uast_field,scope_id,1
78,r,Strings Without Content,uast_field,type_origin,1
78,r,Strings Without Content,uast_field,type_ref,1
78,r,Strings Without Content,uast_field,value,1
79,r,Strings With Escape Sequences,uast_field,effects,1
79,r,Strings With Escape Sequences,uast_field,id,1
79,r,Strings With Escape Sequences,uast_field,kind,1
79,r,Strings With Escape Sequences,uast_field,members,1
79,r,Strings With Escape Sequences,uast_field,operands,1
79,r,Strings With Escape Sequences,uast_field,operation,1
79,r,Strings With Escape Sequences,uast_field,scope_id,1
79,r,Strings With Escape Sequences,uast_field,type_origin,1
79,r,Strings With Escape Sequences,uast_field,type_ref,1
79,r,Strings With Escape Sequences,uast_field,value,1
81,r,Comments,uast_field,effects,1
81,r,Comments,uast_field,id,1
81,r,Comments,uast_field,kind,1
81,r,Comments,uast_field,members,1
81,r,Comments,uast_field,operands,1
81,r,Comments,uast_field,operation,1
81,r,Comments,uast_field,scope_id,1
81,r,Comments,uast_field,type_origin,1
81,r,Comments,uast_field,type_ref,1
81,r,Comments,uast_field,value,1
82,r,Constants,uast_field,effects,1
82,r,Constants,uast_field,id,1
82,r,Constants,uast_field,kind,1
82,r,Constants,uast_field,members,1
82,r,Constants,uast_field,name,1
82,r,Constants,uast_field,operands,1
82,r,Constants,uast_field,operation,1
82,r,Constants,uast_field,scope_id,1
82,r,Constants,uast_field,type_origin,1
82,r,Constants,uast_field,type_ref,1
82,r,Constants,uast_field,value,1
83,r,Integers,uast_field,effects,1
83,r,Integers,uast_field,id,1
83,r,Integers,uast_field,kind,1
83,r,Integers,uast_field,members,1
83,r,Integers,uast_field,name,1
83,r,Integers,uast_field,operands,1
83,r,Integers,uast_field,operation,1
83,r,Integers,uast_field,scope_id,1
83,r,Integers,uast_field,type_origin,1
83,r,Integers,uast_field,type_ref,1
83,r,Integers,uast_field,value,1
84,r,Floats,uast_field,dispatch,1
84,r,Floats,uast_field,effects,1
84,r,Floats,uast_field,id,1
84,r,Floats,uast_field,kind,1
84,r,Floats,uast_field,members,1
84,r,Floats,uast_field,name,1
84,r,Floats,uast_field,operands,1
84,r,Floats,uast_field,operation,1
84,r,Floats,uast_field,scope_id,1
84,r,Floats,uast_field,type_origin,1
84,r,Floats,uast_field,type_ref,1
84,r,Floats,uast_field,value,1
85,r,Hexadecimal,uast_field,dispatch,1
85,r,Hexadecimal,uast_field,effects,1
85,r,Hexadecimal,uast_field,evaluation_order,1
85,r,Hexadecimal,uast_field,id,1
85,r,Hexadecimal,uast_field,kind,1
85,r,Hexadecimal,uast_field,members,1
85,r,Hexadecimal,uast_field,name,1
85,r,Hexadecimal,uast_field,operands,1
85,r,Hexadecimal,uast_field,operation,1
85,r,Hexadecimal,uast_field,scope_id,1
85,r,Hexadecimal,uast_field,type_origin,1
85,r,Hexadecimal,uast_field,type_ref,1
85,r,Hexadecimal,uast_field,value,1
86,r,Scientific Notation Floats,uast_field,effects,1
86,r,Scientific Notation Floats,uast_field,id,1
86,r,Scientific Notation Floats,uast_field,kind,1
86,r,Scientific Notation Floats,uast_field,members,1
86,r,Scientific Notation Floats,uast_field,operands,1
86,r,Scientific Notation Floats,uast_field,operation,1
86,r,Scientific Notation Floats,uast_field,scope_id,1
86,r,Scientific Notation Floats,uast_field,type_origin,1
86,r,Scientific Notation Floats,uast_field,type_ref,1
86,r,Scientific Notation Floats,uast_field,value,1
87,r,Complex,uast_field,effects,1
87,r,Complex,uast_field,id,1
87,r,Complex,uast_field,kind,1
87,r,Complex,uast_field,members,1
87,r,Complex,uast_field,name,1
87,r,Complex,uast_field,operands,1
87,r,Complex,uast_field,operation,1
87,r,Complex,uast_field,scope_id,1
87,r,Complex,uast_field,type_origin,1
87,r,Complex,uast_field,type_ref,1
87,r,Complex,uast_field,value,1
88,r,Dot Dot I,uast_field,effects,1
88,r,Dot Dot I,uast_field,id,1
88,r,Dot Dot I,uast_field,kind,1
88,r,Dot Dot I,uast_field,members,1
88,r,Dot Dot I,uast_field,name,1
88,r,Dot Dot I,uast_field,operands,1
88,r,Dot Dot I,uast_field,operation,1
88,r,Dot Dot I,uast_field,scope_id,1
88,r,Dot Dot I,uast_field,type_origin,1
88,r,Dot Dot I,uast_field,type_ref,1
125,go,Block comments,uast_field,arguments,1
125,go,Block comments,uast_field,callee,1
125,go,Block comments,uast_field,dispatch,1
125,go,Block comments,uast_field,effects,1
125,go,Block comments,uast_field,evaluation_order,1
125,go,Block comments,uast_field,id,1
125,go,Block comments,uast_field,kind,1
125,go,Block comments,uast_field,members,1
125,go,Block comments,uast_field,name,1
125,go,Block comments,uast_field,operands,1
125,go,Block comments,uast_field,operation,1
125,go,Block comments,uast_field,scope_id,1
125,go,Block comments,uast_field,type_origin,1
125,go,Block comments,uast_field,type_ref,1
125,go,Block comments,uast_field,value,1
136,go,Switch statements,uast_field,effects,1
136,go,Switch statements,uast_field,id,1
136,go,Switch statements,uast_field,kind,1
136,go,Switch statements,uast_field,members,1
136,go,Switch statements,uast_field,name,1
136,go,Switch statements,uast_field,operation,1
136,go,Switch statements,uast_field,type_origin,1
136,go,Switch statements,uast_field,type_ref,1
137,go,Type switch statements,uast_field,arguments,1
137,go,Type switch statements,uast_field,effects,1
137,go,Type switch statements,uast_field,id,1
137,go,Type switch statements,uast_field,kind,1
137,go,Type switch statements,uast_field,members,1
137,go,Type switch statements,uast_field,name,1
137,go,Type switch statements,uast_field,operands,1
137,go,Type switch statements,uast_field,operation,1
137,go,Type switch statements,uast_field,parameters,1
137,go,Type switch statements,uast_field,type_origin,1
137,go,Type switch statements,uast_field,type_ref,1
137,go,Type switch statements,uast_field,value,1
140,go,Nested statement blocks,uast_field,arguments,1
140,go,Nested statement blocks,uast_field,effects,1
140,go,Nested statement blocks,uast_field,id,1
140,go,Nested statement blocks,uast_field,kind,1
140,go,Nested statement blocks,uast_field,members,1
140,go,Nested statement blocks,uast_field,name,1
140,go,Nested statement blocks,uast_field,operation,1
140,go,Nested statement blocks,uast_field,type_origin,1
140,go,Nested statement blocks,uast_field,type_ref,1
140,go,Nested statement blocks,uast_field,value,1
142,go,Empty statements,uast_field,effects,1
142,go,Empty statements,uast_field,id,1
142,go,Empty statements,uast_field,kind,1
142,go,Empty statements,uast_field,members,1
142,go,Empty statements,uast_field,operation,1
142,go,Empty statements,uast_field,scope_id,1
142,go,Empty statements,uast_field,type_origin,1
142,go,Empty statements,uast_field,type_ref,1
144,go,Top-level statements,uast_field,arguments,1
144,go,Top-level statements,uast_field,callee,1
144,go,Top-level statements,uast_field,dispatch,1
144,go,Top-level statements,uast_field,effects,1
144,go,Top-level statements,uast_field,evaluation_order,1
144,go,Top-level statements,uast_field,id,1
144,go,Top-level statements,uast_field,kind,1
144,go,Top-level statements,uast_field,members,1
144,go,Top-level statements,uast_field,name,1
144,go,Top-level statements,uast_field,operands,1
144,go,Top-level statements,uast_field,operation,1
144,go,Top-level statements,uast_field,scope_id,1
144,go,Top-level statements,uast_field,type_origin,1
144,go,Top-level statements,uast_field,type_ref,1
144,go,Top-level statements,uast_field,value,1
145,go,Qualified type names,uast_field,effects,1
145,go,Qualified type names,uast_field,id,1
145,go,Qualified type names,uast_field,kind,1
145,go,Qualified type names,uast_field,members,1
145,go,Qualified type names,uast_field,name,1
145,go,Qualified type names,uast_field,operands,1
145,go,Qualified type names,uast_field,operation,1
145,go,Qualified type names,uast_field,scope_id,1
145,go,Qualified type names,uast_field,type_origin,1
145,go,Qualified type names,uast_field,type_ref,1
146,go,Array types,uast_field,arguments,1
146,go,Array types,uast_field,dispatch,1
146,go,Array types,uast_field,effects,1
146,go,Array types,uast_field,evaluation_order,1
146,go,Array types,uast_field,id,1
146,go,Array types,uast_field,kind,1
146,go,Array types,uast_field,members,1
146,go,Array types,uast_field,name,1
146,go,Array types,uast_field,operands,1
146,go,Array types,uast_field,operation,1
146,go,Array types,uast_field,scope_id,1
146,go,Array types,uast_field,type_origin,1
146,go,Array types,uast_field,type_ref,1
146,go,Array types,uast_field,value,1
156,rust,Async function,uast_field,effects,1
156,rust,Async function,uast_field,id,1
156,rust,Async function,uast_field,kind,1
156,rust,Async function,uast_field,members,1
156,rust,Async function,uast_field,operation,1
156,rust,Async function,uast_field,type_origin,1
156,rust,Async function,uast_field,type_ref,1
157,rust,Await expression,uast_field,effects,1
157,rust,Await expression,uast_field,id,1
157,rust,Await expression,uast_field,kind,1
157,rust,Await expression,uast_field,members,1
157,rust,Await expression,uast_field,name,1
157,rust,Await expression,uast_field,operation,1
157,rust,Await expression,uast_field,type_origin,1
157,rust,Await expression,uast_field,type_ref,1
160,rust,Async move async move closure,uast_field,callee,1
160,rust,Async move async move closure,uast_field,dispatch,1
160,rust,Async move async move closure,uast_field,effects,1
160,rust,Async move async move closure,uast_field,evaluation_order,1
160,rust,Async move async move closure,uast_field,id,1
160,rust,Async move async move closure,uast_field,kind,1
160,rust,Async move async move closure,uast_field,members,1
160,rust,Async move async move closure,uast_field,name,1
160,rust,Async move async move closure,uast_field,operands,1
160,rust,Async move async move closure,uast_field,operation,1
160,rust,Async move async move closure,uast_field,scope_id,1
160,rust,Async move async move closure,uast_field,type_origin,1
160,rust,Async move async move closure,uast_field,type_ref,1
160,rust,Async move async move closure,uast_field,value,1
161,rust,Try Block,uast_field,callee,1
161,rust,Try Block,uast_field,dispatch,1
161,rust,Try Block,uast_field,effects,1
161,rust,Try Block,uast_field,evaluation_order,1
161,rust,Try Block,uast_field,id,1
161,rust,Try Block,uast_field,kind,1
161,rust,Try Block,uast_field,members,1
161,rust,Try Block,uast_field,name,1
161,rust,Try Block,uast_field,operands,1
161,rust,Try Block,uast_field,operation,1
161,rust,Try Block,uast_field,scope_id,1
161,rust,Try Block,uast_field,type_origin,1
161,rust,Try Block,uast_field,type_ref,1
161,rust,Try Block,uast_field,value,1
162,rust,Gen Block,uast_field,effects,1
162,rust,Gen Block,uast_field,id,1
162,rust,Gen Block,uast_field,kind,1
162,rust,Gen Block,uast_field,members,1
162,rust,Gen Block,uast_field,name,1
162,rust,Gen Block,uast_field,operation,1
162,rust,Gen Block,uast_field,type_origin,1
162,rust,Gen Block,uast_field,type_ref,1
164,rust,Extern crate declarations,uast_field,effects,1
164,rust,Extern crate declarations,uast_field,id,1
164,rust,Extern crate declarations,uast_field,kind,1
164,rust,Extern crate declarations,uast_field,members,1
164,rust,Extern crate declarations,uast_field,name,1
164,rust,Extern crate declarations,uast_field,operands,1
164,rust,Extern crate declarations,uast_field,operation,1
164,rust,Extern crate declarations,uast_field,scope_id,1
164,rust,Extern crate declarations,uast_field,type_origin,1
164,rust,Extern crate declarations,uast_field,type_ref,1
165,rust,Function declarations,uast_field,effects,1
165,rust,Function declarations,uast_field,id,1
165,rust,Function declarations,uast_field,kind,1
165,rust,Function declarations,uast_field,members,1
165,rust,Function declarations,uast_field,name,1
165,rust,Function declarations,uast_field,operands,1
165,rust,Function declarations,uast_field,operation,1
165,rust,Function declarations,uast_field,parameters,1
165,rust,Function declarations,uast_field,type_origin,1
165,rust,Function declarations,uast_field,type_ref,1
165,rust,Function declarations,uast_field,value,1
166,rust,Const function declarations,uast_field,effects,1
166,rust,Const function declarations,uast_field,id,1
166,rust,Const function declarations,uast_field,kind,1
166,rust,Const function declarations,uast_field,operation,1
166,rust,Const function declarations,uast_field,scope_id,1
166,rust,Const function declarations,uast_field,type_origin,1
166,rust,Const function declarations,uast_field,type_ref,1
167,rust,Functions with abstract return types,uast_field,effects,1
167,rust,Functions with abstract return types,uast_field,id,1
167,rust,Functions with abstract return types,uast_field,kind,1
167,rust,Functions with abstract return types,uast_field,members,1
167,rust,Functions with abstract return types,uast_field,operation,1
167,rust,Functions with abstract return types,uast_field,parameters,1
167,rust,Functions with abstract return types,uast_field,type_origin,1
167,rust,Functions with abstract return types,uast_field,type_ref,1
170,rust,Functions with empty precise capture syntax,uast_field,effects,1
170,rust,Functions with empty precise capture syntax,uast_field,id,1
170,rust,Functions with empty precise capture syntax,uast_field,kind,1
170,rust,Functions with empty precise capture syntax,uast_field,members,1
170,rust,Functions with empty precise capture syntax,uast_field,operation,1
170,rust,Functions with empty precise capture syntax,uast_field,parameters,1
170,rust,Functions with empty precise capture syntax,uast_field,type_origin,1
170,rust,Functions with empty precise capture syntax,uast_field,type_ref,1
171,rust,Diverging functions,uast_field,effects,1
171,rust,Diverging functions,uast_field,id,1
171,rust,Diverging functions,uast_field,kind,1
171,rust,Diverging functions,uast_field,members,1
171,rust,Diverging functions,uast_field,operation,1
171,rust,Diverging functions,uast_field,type_origin,1
171,rust,Diverging functions,uast_field,type_ref,1
172,rust,Extern function declarations,uast_field,arguments,1
172,rust,Extern function declarations,uast_field,effects,1
172,rust,Extern function declarations,uast_field,id,1
172,rust,Extern function declarations,uast_field,kind,1
172,rust,Extern function declarations,uast_field,members,1
172,rust,Extern function declarations,uast_field,name,1
172,rust,Extern function declarations,uast_field,operation,1
172,rust,Extern function declarations,uast_field,parameters,1
172,rust,Extern function declarations,uast_field,type_origin,1
172,rust,Extern function declarations,uast_field,type_ref,1
173,rust,Use declarations,uast_field,dispatch,1
173,rust,Use declarations,uast_field,effects,1
173,rust,Use declarations,uast_field,evaluation_order,1
173,rust,Use declarations,uast_field,id,1
173,rust,Use declarations,uast_field,kind,1
173,rust,Use declarations,uast_field,members,1
173,rust,Use declarations,uast_field,name,1
173,rust,Use declarations,uast_field,operands,1
173,rust,Use declarations,uast_field,operation,1
173,rust,Use declarations,uast_field,scope_id,1
173,rust,Use declarations,uast_field,type_origin,1
173,rust,Use declarations,uast_field,type_ref,1
174,rust,Variable bindings,uast_field,binding_refs,1
174,rust,Variable bindings,uast_field,dispatch,1
174,rust,Variable bindings,uast_field,effects,1
174,rust,Variable bindings,uast_field,evaluation_order,1
174,rust,Variable bindings,uast_field,id,1
174,rust,Variable bindings,uast_field,kind,1
174,rust,Variable bindings,uast_field,members,1
174,rust,Variable bindings,uast_field,name,1
174,rust,Variable bindings,uast_field,operands,1
174,rust,Variable bindings,uast_field,operation,1
174,rust,Variable bindings,uast_field,scope_id,1
174,rust,Variable bindings,uast_field,type_origin,1
174,rust,Variable bindings,uast_field,type_ref,1
174,rust,Variable bindings,uast_field,value,1
175,rust,Let-else Statements,uast_field,arguments,1
175,rust,Let-else Statements,uast_field,effects,1
175,rust,Let-else Statements,uast_field,id,1
175,rust,Let-else Statements,uast_field,kind,1
175,rust,Let-else Statements,uast_field,members,1
175,rust,Let-else Statements,uast_field,name,1
175,rust,Let-else Statements,uast_field,operation,1
175,rust,Let-else Statements,uast_field,parameters,1
175,rust,Let-else Statements,uast_field,type_origin,1
175,rust,Let-else Statements,uast_field,type_ref,1
175,rust,Let-else Statements,uast_field,value,1
177,rust,Let declarations with contextual keywords as names,uast_field,effects,1
177,rust,Let declarations with contextual keywords as names,uast_field,id,1
177,rust,Let declarations with contextual keywords as names,uast_field,kind,1
177,rust,Let declarations with contextual keywords as names,uast_field,members,1
177,rust,Let declarations with contextual keywords as names,uast_field,name,1
177,rust,Let declarations with contextual keywords as names,uast_field,operands,1
177,rust,Let declarations with contextual keywords as names,uast_field,operation,1
177,rust,Let declarations with contextual keywords as names,uast_field,scope_id,1
177,rust,Let declarations with contextual keywords as names,uast_field,type_origin,1
177,rust,Let declarations with contextual keywords as names,uast_field,type_ref,1
177,rust,Let declarations with contextual keywords as names,uast_field,value,1
181,rust,Enums,uast_field,effects,1
181,rust,Enums,uast_field,id,1
181,rust,Enums,uast_field,kind,1
181,rust,Enums,uast_field,members,1
181,rust,Enums,uast_field,name,1
181,rust,Enums,uast_field,operation,1
181,rust,Enums,uast_field,parameters,1
181,rust,Enums,uast_field,type_origin,1
181,rust,Enums,uast_field,type_ref,1
182,rust,Enums with values specified,uast_field,arguments,1
182,rust,Enums with values specified,uast_field,callee,1
182,rust,Enums with values specified,uast_field,dispatch,1
182,rust,Enums with values specified,uast_field,effects,1
182,rust,Enums with values specified,uast_field,evaluation_order,1
182,rust,Enums with values specified,uast_field,id,1
182,rust,Enums with values specified,uast_field,kind,1
182,rust,Enums with values specified,uast_field,members,1
182,rust,Enums with values specified,uast_field,name,1
182,rust,Enums with values specified,uast_field,operands,1
182,rust,Enums with values specified,uast_field,operation,1
182,rust,Enums with values specified,uast_field,scope_id,1
182,rust,Enums with values specified,uast_field,type_origin,1
182,rust,Enums with values specified,uast_field,type_ref,1
182,rust,Enums with values specified,uast_field,value,1
183,rust,Generic functions,uast_field,effects,1
183,rust,Generic functions,uast_field,id,1
183,rust,Generic functions,uast_field,kind,1
183,rust,Generic functions,uast_field,members,1
183,rust,Generic functions,uast_field,operation,1
183,rust,Generic functions,uast_field,parameters,1
183,rust,Generic functions,uast_field,type_origin,1
183,rust,Generic functions,uast_field,type_ref,1
