class_id,member_count,language_count,languages,members
4a63faab551e9643,12,8,c|cpp|csharp|go|kotlin|python|rust|swift,go:_top_level_declaration|rust:_tokens|cpp:ms_pointer_modifier|cpp:init_statement|c:ms_pointer_modifier|c:_abstract_declarator|python:_f_expression|csharp:_nullable_base_type|kotlin:_class_member_declaration|swift:_local_statement|swift:_top_level_statement|swift:_universally_allowed_pattern
5a4a787ef5d8e7b3,14,7,c|cpp|go|nim|python|rust|swift,go:return_statement|rust:extern_modifier|cpp:_top_level_expression_statement|cpp:variadic_declarator|cpp:_namespace_specifier|c:_top_level_expression_statement|python:return_statement|nim:_paren_close|nim:_bracket_close|nim:_curly_close|nim:_dot_curly_close|swift:_macro_head|swift:setter_specifier|swift:modify_specifier
a8cbe2d29c7e5462,13,7,csharp|java|julia|kotlin|python|rust|swift,rust:captured_pattern|python:decorator|python:_as_pattern|python:keyword_pattern|python:member_type|julia:import_alias|csharp:labeled_statement|csharp:with_initializer|java:labeled_statement|kotlin:package_header|kotlin:parameter|swift:raw_str_interpolation|swift:external_macro_definition
dabb3e5604a9cd2f,13,7,go|julia|kotlin|nim|python|r|swift,r:_parameter_without_default|r:_argument_unnamed|r:float|go:expression_statement|python:lambda_parameters|julia:identifier|nim:variant_discriminator_declaration|nim:_command_complex_expression_argument_list|nim:_left_hand_side|kotlin:_type_projection_modifier|kotlin:_semi|swift:directly_assignable_expression|swift:function_body
96ecc7c49b9af61f,12,7,csharp|go|java|julia|kotlin|rust|swift,go:special_argument_list|rust:slice_pattern|julia:vector_expression|julia:curly_expression|csharp:_switch_expression_body|csharp:initializer_expression|csharp:_with_body|java:element_value_array_initializer|java:array_initializer|kotlin:_class_parameters|kotlin:function_value_parameters|swift:_constructor_value_arguments
33df11827dc1ffbd,11,7,csharp|julia|kotlin|nim|python|rust|swift,rust:_delim_tokens|python:_expression_within_for_in_clause|julia:_bracket_form|julia:_macro_head|nim:_typeof_expression|nim:_simple_expression|csharp:_interpolated_verbatim_string_content|csharp:_interpolated_raw_string_content|kotlin:_unescaped_annotation|swift:_for_statement_collection|swift:_type_parameter_possibly_packed
fe1c835c17093a40,10,7,csharp|go|java|kotlin|python|rust|swift,go:type_parameter_list|rust:tuple_type|python:type_parameter|csharp:bracketed_argument_list|java:resource_specification|kotlin:type_parameters|kotlin:indexing_suffix|kotlin:type_arguments|swift:capture_list|swift:_tuple_pattern
691379ebb2ff36ce,9,7,cpp|csharp|go|julia|python|rust|zig,go:pointer_type|rust:lifetime|rust:try_expression|cpp:destructor_name|python:await|zig:dereference_expression|zig:null_coercion_expression|julia:splat_expression|csharp:explicit_interface_specifier
56dd8a13fc61cdde,35,6,c|cpp|go|r|rust|swift,r:_else|r:_open_parenthesis|r:_close_parenthesis|r:_open_brace|r:_close_brace|r:_open_bracket|r:_close_bracket|r:_open_bracket2|r:_close_bracket2|go:_type_identifier|go:_field_identifier|go:_package_identifier|rust:_type_identifier|rust:_field_identifier|cpp:_type_identifier|cpp:_field_identifier|cpp:_statement_identifier|cpp:_namespace_identifier|c:_type_identifier|c:_field_identifier|c:_statement_identifier|swift:switch_pattern|swift:_equal_sign|swift:_eq_eq|swift:_dot|swift:_arrow_operator|swift:_conjunction_operator|swift:_disjunction_operator|swift:_nil_coalescing_operator|swift:_double_optional|swift:_as|swift:_as_quest|swift:_as_bang|swift:_hash_symbol|swift:_async_keyword
9bb57d92746e3f43,15,6,c|cpp|csharp|java|rust|zig,rust:declaration_list|cpp:declaration_list|cpp:field_declaration_list|cpp:requirement_seq|c:declaration_list|c:compound_statement|c:field_declaration_list|zig:block|csharp:declaration_list|csharp:accessor_list|csharp:block|csharp:switch_body|java:block|java:module_body|java:class_body
97de35083321bcb0,14,6,c|cpp|csharp|julia|rust|zig,rust:attribute_item|cpp:ms_declspec_modifier|cpp:decltype_auto|cpp:decltype|c:ms_declspec_modifier|zig:byte_alignment|zig:address_space|zig:link_section|zig:calling_convention|julia:abstract_definition|csharp:catch_filter_clause|csharp:implicit_stackalloc_expression|csharp:makeref_expression|csharp:reftype_expression
fbb7947cdeb62094,14,6,c|cpp|csharp|java|rust|swift,rust:const_block|cpp:seh_finally_clause|cpp:consteval_block_declaration|cpp:requires_clause|cpp:type_parameter_pack_expansion|cpp:identifier_parameter_pack_expansion|c:seh_finally_clause|csharp:nullable_type|csharp:pointer_type|csharp:scoped_type|csharp:member_binding_expression|java:marker_annotation|java:_default_value|swift:type_annotation
d23a2e208e97118d,11,6,cpp|csharp|go|java|kotlin|nim,go:field_name_list|go:expression_list|go:type_elem|cpp:module_name|nim:refinement_list|nim:_concept_parameter_list|csharp:qualified_identifier|java:catch_type|java:type_list|kotlin:user_type|kotlin:identifier
b7d6570ed9ceb2f2,7,6,c|csharp|java|julia|python|rust,rust:_token_pattern|rust:_use_clause|c:_declaration_modifiers|python:expression_statement|julia:_string|csharp:_query_clause|java:module_directive
35a8b400fe055683,6,6,c|cpp|csharp|java|python|swift,cpp:goto_statement|c:goto_statement|python:else_clause|csharp:file_scoped_namespace_declaration|java:uses_module_directive|swift:array_type
771126a57c77bd97,17,5,cpp|csharp|kotlin|swift|zig,cpp:explicit_object_parameter_declaration|cpp:_splice_specialization_specifier|zig:if_statement|zig:labeled_type_expression|zig:builtin_function|csharp:class_declaration|csharp:struct_declaration|csharp:interface_declaration|csharp:record_declaration|csharp:constructor_declaration|csharp:generic_name|csharp:query_expression|kotlin:constructor_invocation|kotlin:_generic_call_suffix_no_trailing_lambda|swift:for_statement_await|swift:_throw_statement|swift:_binding_kind_and_pattern
2599c1c092fd370e,16,5,csharp|go|julia|swift|zig,go:variadic_argument|zig:comptime_expression|zig:async_expression|zig:await_expression|zig:nosuspend_expression|zig:resume_expression|zig:try_expression|julia:const_statement|julia:global_statement|julia:local_statement|julia:unary_typed_expression|csharp:_pointer_indirection_expression|csharp:_address_of_expression|csharp:await_expression|swift:opaque_type|swift:existential_type
2a3df1f3642b8e7a,13,5,c|cpp|csharp|python|rust,rust:unit_type|rust:unit_expression|cpp:break_statement|cpp:continue_statement|cpp:seh_leave_statement|cpp:global_module_fragment_declaration|c:break_statement|c:continue_statement|c:seh_leave_statement|python:_not_in|python:_is_not|csharp:break_statement|csharp:continue_statement
11dab79d02dac9c9,10,5,c|cpp|kotlin|swift|zig,cpp:gnu_asm_qualifier|cpp:lambda_specifier|c:gnu_asm_qualifier|zig:_reserved_identifier|kotlin:_equality_operator|kotlin:_comparison_operator|kotlin:visibility_modifier|swift:_comparison_operator|swift:_optionally_valueful_control_keyword|swift:ownership_modifier
3df0507847250a66,10,5,c|cpp|csharp|java|rust,rust:closure_parameters|cpp:_old_style_parameter_list|cpp:subscript_argument_list|c:_old_style_parameter_list|c:argument_list|csharp:bracketed_parameter_list|csharp:parameter_list|java:type_arguments|java:switch_label|java:record_pattern_body
4a4a490f3d789409,9,5,c|cpp|csharp|rust|zig,rust:call_expression|cpp:function_type_declarator|cpp:subscript_expression|c:function_field_declarator|c:function_type_declarator|c:call_expression|zig:call_expression|csharp:invocation_expression|csharp:element_access_expression
b6e3dfd70ec77f08,8,5,java|julia|kotlin|r|swift,r:na|julia:_syntactic_operator|java:integral_type|kotlin:_assignment_and_operator|kotlin:_prefix_unary_operator|kotlin:class_modifier|swift:_bitwise_binary_operator|swift:property_modifier
fc9d4b116e4309fd,8,5,go|julia|kotlin|rust|zig,go:import_declaration|go:var_declaration|rust:else_clause|rust:negative_literal|zig:identifier|julia:import_statement|julia:using_statement|kotlin:function_body
5a15b2c1949d0344,7,5,c|cpp|csharp|java|swift,cpp:do_statement|cpp:subscript_range_designator|c:do_statement|c:subscript_range_designator|csharp:while_statement|java:do_statement|swift:dictionary_type
ef3c1523c66d8dff,7,5,c|cpp|java|python|rust,rust:generic_type_with_turbofish|cpp:comma_expression|c:init_declarator|c:comma_expression|python:default_parameter|python:keyword_argument|java:element_value_pair
2f4fba537326da8f,6,5,csharp|go|nim|python|rust,go:selector_expression|rust:token_binding_pattern|python:attribute|nim:dot_expression|csharp:qualified_name|csharp:is_pattern_expression
853cadadb2b1152c,6,5,c|csharp|julia|python|rust,rust:_literal_pattern|c:type_specifier|python:pattern|julia:_operation|csharp:_array_base_type|csharp:_expression_statement_expression
9aa2331b27b009e8,5,5,c|cpp|java|kotlin|python,cpp:attributed_statement|c:attributed_statement|python:concatenated_string|java:annotated_type|kotlin:_class_member_declarations
923fda47faa71f4a,12,4,kotlin|nim|python|swift,python:relative_import|nim:_call_block_argument_list|kotlin:top_level_object|kotlin:_call_suffix_no_trailing_lambda|swift:_local_property_declaration|swift:_local_typealias_declaration|swift:_local_function_declaration|swift:_local_class_declaration|swift:property_declaration|swift:typealias_declaration|swift:class_declaration|swift:_possibly_async_binding_pattern_kind
1b06fc52ea330a1c,11,4,kotlin|nim|rust|zig,rust:reference_pattern|zig:errdefer_statement|zig:for_statement|zig:while_statement|nim:generic_parameter_list|nim:array_construction|nim:exported_symbol|kotlin:property_delegate|kotlin:range_test|kotlin:type_test|kotlin:_single_annotation
367ff8cb63ccc63d,6,4,csharp|kotlin|python|zig,python:_list_pattern|python:_tuple_pattern|zig:parameters|zig:arguments|csharp:collection_expression|kotlin:value_arguments
5f03411dd84b304c,6,4,cpp|csharp|java|python,cpp:field_initializer_list|python:assert_statement|python:global_statement|python:nonlocal_statement|csharp:order_by_clause|java:throws
a0e1cbd42796808a,6,4,csharp|julia|kotlin|python,python:union_type|julia:where_expression|csharp:with_expression|kotlin:elvis_expression|kotlin:conjunction_expression|kotlin:disjunction_expression
b7eb89c0c7362117,6,4,cpp|csharp|java|nim,cpp:template_type|cpp:template_function|nim:pragma_expression|csharp:array_type|csharp:_name_invocation_pattern|java:array_type
53139fcd24cd2585,5,4,kotlin|nim|rust|zig,rust:mut_pattern|zig:struct_initializer|nim:_infix_extended|nim:_prefix_extended|kotlin:_annotation_constructor_invocation
745c8be555204799,5,4,c|cpp|csharp|java,cpp:preproc_argument_list|c:preproc_argument_list|csharp:argument_list|csharp:parenthesized_variable_designation|java:argument_list
d7b595366e5c1cc2,5,4,kotlin|python|rust|swift,rust:shorthand_field_initializer|python:block|kotlin:_annotated_delegation_specifier|kotlin:_postfix_unary_expression|swift:_annotated_inheritance_specifier
e3445eab2403cbb6,5,4,csharp|kotlin|python|zig,python:comment|zig:comment|csharp:shebang_directive|kotlin:label|kotlin:line_comment
01eb870d390bc428,4,4,c|cpp|csharp|go,go:comment|cpp:comment|c:comment|csharp:comment
20347016f4403197,4,4,kotlin|nim|python|swift,python:_not_escape_sequence|nim:_raw_string_escape|kotlin:wildcard_import|swift:_immediate_quest
285cb3fe72897d10,4,4,cpp|csharp|julia|rust,rust:_condition|cpp:_requirement|julia:_importable|csharp:_interpolated_string_content
3fb1481c149084d4,4,4,c|cpp|java|python,cpp:translation_unit|c:translation_unit|python:module|java:program
92ab494154ca9fa9,4,4,c|csharp|java|kotlin,c:attribute_declaration|csharp:type_parameter_list|java:type_parameters|kotlin:parameters_with_optional_type
9bd3e0442a38e1ce,4,4,csharp|java|kotlin|swift,csharp:_anonymous_object_member_declarator|java:object_creation_expression|kotlin:long_literal|swift:precedence_group_attribute
9df923b552a1d56d,4,4,c|cpp|kotlin|nim,cpp:expression_statement|c:expression_statement|nim:tuple_construction|kotlin:type_projection
b2753384baf2dd10,4,4,csharp|java|kotlin|nim,nim:_expression|csharp:type|java:expression|kotlin:_binary_expression
c10ecb6ed9aba28a,4,4,csharp|julia|kotlin|r,r:_argument_name_string_or_identifier_or_null|julia:type_head|csharp:_top_level_item|kotlin:directly_assignable_expression
ec073c47e59cb2da,4,4,c|cpp|csharp|nim,cpp:_declaration_declarator|c:_declaration_declarator|nim:_complex_statement|csharp:_top_level_item_no_statement
fb8b1b110e3f8541,4,4,julia|kotlin|python|r,r:program|python:string|julia:generator|kotlin:string_literal
e465626fa05989c1,8,3,c|cpp|csharp,cpp:preproc_else|cpp:preproc_else_in_field_declaration_list|cpp:preproc_else_in_enumerator_list_no_comma|cpp:preproc_else_in_block|c:preproc_else|c:preproc_else_in_field_declaration_list|c:preproc_else_in_enumerator_list_no_comma|csharp:preproc_else
633519eefb1369c8,7,3,cpp|kotlin|swift,cpp:access_specifier|kotlin:_multiplicative_operator|kotlin:_postfix_unary_operator|kotlin:_member_access_operator|kotlin:inheritance_modifier|kotlin:parameter_modifier|swift:function_modifier
686966f391722d63,6,3,go|kotlin|swift,go:negated_type|kotlin:spread_expression|swift:type_parameter_pack|swift:type_pack_expansion|swift:value_parameter_pack|swift:value_pack_expansion
07794d18810c1d81,5,3,csharp|kotlin|python,python:expression|csharp:_ref_base_type|csharp:literal|kotlin:_declaration|kotlin:_modifier
3d949bdc67c434ca,5,3,c|cpp|java,cpp:for_statement|cpp:concept_definition|cpp:for_range_loop|c:for_statement|java:catch_clause
4c924430dec2a9f9,5,3,c|cpp|rust,rust:generic_pattern|cpp:labeled_statement|cpp:seh_try_statement|c:labeled_statement|c:seh_try_statement
1aca83e559308e81,4,3,java|rust|swift,rust:_expression_ending_with_block|java:_literal|swift:_binary_expression|swift:_global_declaration
373baa0e4d645e99,4,3,kotlin|python|swift,python:_compound_statement|python:parameter|kotlin:_literal_constant|swift:_basic_literal
cb57f20895923937,4,3,kotlin|rust|swift,rust:_non_delim_token|kotlin:this_expression|kotlin:_type_modifier|swift:bang
165a8a86617401da,3,3,kotlin|nim|swift,nim:dot_generic_call|kotlin:_simple_user_type|swift:_simple_user_type
199cb54046dcc72e,3,3,csharp|kotlin|rust,rust:bracketed_type|csharp:character_literal|kotlin:parenthesized_user_type
1bae3dac2a359c45,3,3,c|java|python,c:compound_literal_expression|python:elif_clause|java:array_access
1ce73b933cd17406,3,3,java|r|swift,r:comment|java:line_comment|swift:comment
399e553e62654f34,3,3,cpp|csharp|kotlin,cpp:variadic_reference_declarator|csharp:checked_statement|kotlin:constructor_delegation_call
3c73e2e088752a4f,3,3,c|cpp|kotlin,cpp:ms_call_modifier|c:ms_call_modifier|kotlin:function_modifier
4386e559bc7a01d1,3,3,csharp|java|rust,rust:match_pattern|csharp:using_variable_declarator|java:variable_declarator
727091e75cba9742,3,3,csharp|julia|zig,zig:return_expression|julia:return_statement|csharp:slice_pattern
76786bb9880d4c35,3,3,c|cpp|csharp,cpp:attribute_specifier|c:attribute_specifier|csharp:checked_expression
767eb9ff877c9665,3,3,c|cpp|rust,rust:field_initializer_list|cpp:initializer_list|c:initializer_list
90e0d78688a9a763,3,3,c|cpp|python,cpp:macro_type_specifier|c:macro_type_specifier|python:type_alias_statement
aefbdcc83ba3fee4,3,3,cpp|java|kotlin,cpp:user_defined_literal|java:record_pattern|kotlin:_import_identifier
ba902cee39e96122,3,3,go|python|rust,go:argument_list|rust:tuple_pattern|python:dictionary
bdbaf2fe094b4805,3,3,csharp|java|r,r:_parameter_with_default|csharp:for_statement|java:synchronized_statement
c86a0fe1b6bb81d7,3,3,cpp|nim|zig,cpp:_lambda_capture|zig:switch_case|nim:pragma_list
d4dd46df70f87e97,3,3,c|cpp|csharp,cpp:preproc_arg|c:preproc_arg|csharp:preproc_arg
e35248a2fd10d4d6,3,3,kotlin|swift|zig,zig:comptime_declaration|kotlin:_block|swift:_block
ebad26039c3ca5e5,3,3,c|cpp|java,cpp:_type_definition_declarators|c:_type_definition_declarators|java:_variable_declarator_list
2832ae6df7211133,8,2,kotlin|swift,kotlin:import_list|kotlin:type_projection_modifiers|kotlin:type_modifiers|kotlin:type_parameter_modifiers|swift:precedence_group_attributes|swift:parameter_modifiers|swift:type_modifiers|swift:type_parameter_modifiers
8369b348ab2bee49,8,2,c|cpp,cpp:gnu_asm_output_operand_list|cpp:gnu_asm_input_operand_list|cpp:gnu_asm_clobber_list|cpp:gnu_asm_goto_list|c:gnu_asm_output_operand_list|c:gnu_asm_input_operand_list|c:gnu_asm_clobber_list|c:gnu_asm_goto_list
23dc05a623f6064c,6,2,c|cpp,cpp:parenthesized_declarator|cpp:parenthesized_field_declarator|cpp:parenthesized_type_declarator|c:parenthesized_declarator|c:parenthesized_field_declarator|c:parenthesized_type_declarator
3fcbfac61032f137,6,2,go|kotlin,go:goto_statement|kotlin:import_alias|kotlin:_return_at|kotlin:_continue_at|kotlin:_break_at|kotlin:_this_at
4cb3378a1419d4e6,6,2,c|cpp,cpp:attributed_declarator|cpp:attributed_field_declarator|cpp:attributed_type_declarator|c:attributed_declarator|c:attributed_field_declarator|c:attributed_type_declarator
c900a25d124248fb,6,2,c|cpp,cpp:pointer_declarator|cpp:pointer_field_declarator|cpp:pointer_type_declarator|c:pointer_declarator|c:pointer_field_declarator|c:pointer_type_declarator
e5fd1f10be187ba5,6,2,c|cpp,cpp:array_declarator|cpp:array_field_declarator|cpp:array_type_declarator|c:array_declarator|c:array_field_declarator|c:array_type_declarator
0ea25d696f6ac0fd,5,2,python|swift,python:list_comprehension|python:dictionary_comprehension|python:set_comprehension|python:generator_expression|swift:throws_clause
2e931af95b8b9149,5,2,c|cpp,cpp:preproc_ifdef_in_field_declaration_list|cpp:preproc_ifdef_in_enumerator_list_no_comma|cpp:preproc_ifdef_in_block|c:preproc_ifdef_in_field_declaration_list|c:preproc_ifdef_in_enumerator_list_no_comma
2f6ad515d73a1903,5,2,kotlin|swift,kotlin:postfix_expression|kotlin:call_expression|kotlin:indexing_expression|kotlin:navigation_expression|swift:where_clause
9d68efe0d86c7e27,5,2,c|cpp,cpp:preproc_elif_in_field_declaration_list|cpp:preproc_elif_in_enumerator_list_no_comma|cpp:preproc_elif_in_block|c:preproc_elif_in_field_declaration_list|c:preproc_elif_in_enumerator_list_no_comma
a363582fbecc6730,5,2,c|cpp,cpp:preproc_elifdef_in_field_declaration_list|cpp:preproc_elifdef_in_enumerator_list_no_comma|cpp:preproc_elifdef_in_block|c:preproc_elifdef_in_field_declaration_list|c:preproc_elifdef_in_enumerator_list_no_comma
cb26078e4b43077f,5,2,c|cpp,cpp:preproc_if_in_field_declaration_list|cpp:preproc_if_in_enumerator_list_no_comma|cpp:preproc_if_in_block|c:preproc_if_in_field_declaration_list|c:preproc_if_in_enumerator_list_no_comma
d421f7a4b146b39d,5,2,kotlin|swift,kotlin:hex_literal|kotlin:bin_literal|swift:hex_literal|swift:oct_literal|swift:bin_literal
da5ac1291ee9dd9a,5,2,csharp|zig,zig:field_initializer|csharp:_parenthesized_pattern_with_designation|csharp:_join_body|csharp:let_clause|csharp:group_clause
2cd89a57f529dfe0,4,2,c|cpp,cpp:gnu_asm_output_operand|cpp:gnu_asm_input_operand|c:gnu_asm_output_operand|c:gnu_asm_input_operand
558114cd01a7a547,4,2,csharp|swift,csharp:primary_constructor_base_type|csharp:foreach_statement|csharp:declaration_pattern|swift:_expression_without_willset_didset
5c59e5a8697a1d94,4,2,julia|swift,julia:else_clause|julia:finally_clause|swift:_bodyless_function_declaration|swift:getter_specifier
8eeac90ec207aef5,4,2,kotlin|python,python:_parameters|python:_patterns|kotlin:_enum_entries|kotlin:lambda_parameters
b7f751dd1b83c7d0,4,2,julia|kotlin,julia:export_statement|julia:public_statement|julia:for_clause|kotlin:type_constraints
caf292387dbed197,4,2,csharp|go,go:implicit_length_array_type|csharp:extern_alias_directive|csharp:sizeof_expression|csharp:typeof_expression
ef61f94479176c5e,4,2,csharp|java,csharp:_join_header|java:field_declaration|java:constant_declaration|java:local_variable_declaration
f1e940dc42de9f04,4,2,go|python,go:fallthrough_statement|python:pass_statement|python:break_statement|python:continue_statement
fb9fbc65e4def2be,4,2,c|cpp,cpp:true|cpp:false|c:true|c:false
1a495445000c9b2b,3,2,kotlin|swift,kotlin:receiver_type|swift:_binding_pattern_no_expr|swift:_binding_pattern_with_expr
1b94daba2fb90833,3,2,cpp|csharp,cpp:literal_suffix|csharp:character_literal_content|csharp:string_literal_encoding
1d570c62e823659e,3,2,kotlin|swift,kotlin:annotated_lambda|swift:computed_getter|swift:computed_modify
