case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
89a7fc287eacef9e0529b73e32c6fd91a4bc7850778c06322a08b89373d08a55,r,test/corpus/expressions.txt,01f33c95b32f49de1a00051c4e38fd46a0e9c940b2c33dcae71f2ce8e91900a3,54,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
2525d19cfaa28bf83354b502a7ae766c16f662b50c68758296cfa66600cdfbbb,r,test/corpus/expressions.txt,ce86abfa341cb611636814e239cfd7822419bc003a4244ac1d89e88c416739f0,7,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
ba1395d00888d0f03ed2a87e99bea316e04df230c6a84c8272b7c7a42e7151f0,r,test/corpus/expressions.txt,e64b87b81c92eb07077496149e25e574191cebc9690bd3bb156a74cabe7ab9ed,45,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
e6c0fa43d17f8ede2bf689bc4b44acfbfda403fcddb1fa3c2b2f890793829954,r,test/corpus/expressions.txt,4c46cfabbfee3596d361359ada32dddb910dc1257fddba88f086a3ed6d94a41c,102,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
c3d2a7f673445b910dd1c76f7476ceca56319f9e5e8444d657877a01ef3f9fd0,r,test/corpus/expressions.txt,c3ecb0f529ed3f1d1f6150a3c8b6eecdf6209709b38ec7c13663dc09c99dcb3c,123,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
c08a578d8e57afbd576efafcfe5c56d6268338844493022d7d88ef6a87ed7fa5,r,test/corpus/expressions.txt,120f4ee2896d0744a2c76937fffa2f9a991e3bc7b46f4f4ad4637ab91fe17e83,96,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
a65d7f90d1889ff532250a7c63b82aea5a1de12823fe868f2eb6602b5f88cb33,r,test/corpus/expressions.txt,716d82873ff0b272b038aced492086870d51cda7480cbbb50558dc0f10cba6ba,50,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
5e1b723c9eb67c9f65e3a0de42fff1ef5f48954a6243aae3cbb35f65726d4e47,r,test/corpus/expressions.txt,339e015a14a0ae98890dc58f0db9911a710a1ec4ca72b12206f2f433e8b17ea8,114,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
edff3ff74e8706b70a249450508321f1ee631da8199128224b345aa3a49cbc50,r,test/corpus/expressions.txt,93bb1da1ffe6546d38f2961adbf21d224b278d4330594b355d99f16d2faf104c,148,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
ec19adbd850d819f5246adffd55ad048f349228c7f36792064759904ec5d09c4,r,test/corpus/expressions.txt,9700040353c86e8822cd1ef519fe07d48d6443dfd4a7e8c1aa0a114b384800d4,19,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
16fd267f5e5021185306cf2984974c64cd90072d19e69a28797e2c327d2f4bc1,r,test/corpus/expressions.txt,91c32d999120a8ba7f4124238a9450c4caefdf0c0c14c43791eb8bb0cc9adce4,68,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
6b5203bf6c23660b3176e76662658bcc8c4194f4d6a9f710d483d70c6f192811,r,test/corpus/expressions.txt,3c9c5116e4c5c361b079a801eebf0c7d5717d3b61692f6e9f8459604708a0323,94,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f34c23fdfaf3556a2098f48ee45c38133165974e27b765ea478083708b25d8b3,r,test/corpus/expressions.txt,db0fb10f15b4db4db8283bc4e362e49f4ecc824a1adc1cf568f16047fee34766,1061,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
2751183380fcac9241fd7aa7b3e0dd785b016726ffadf8fcba96ade3b85b3ec6,r,test/corpus/expressions.txt,27c5ceeda9a2068a60987f6722a07a590b7c3f647e86210c12151c7e77dcb86e,653,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
