case_id,source_language,status,bytes,instruction_count,diagnostic
0133cbf0406e9a66d0b5b751303e5c382ba61bc7a58ecec7bbe6c02c28aad010,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=4 kind=aggregate operation=
fd573b8b4b66e2d56671bfc2c52fb5d065a8d8e861a3ce41c73afd7c3b6185cf,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=2 kind=tuple operation=
148ccc9b9755ec4dbd87bc95d87fb81b6e5c22aa626551457a13cae5b299794b,swift,FAIL,0,0,"native literal representation ""string"" unavailable"
066ddb3a856effe8c147d0cf447e0a2b2f482d986106106da85155272ef985dd,swift,FAIL,0,0,native node 1 missing operand [expression]
a6e6eb35fa562494b3d7021a3ad1e5c55e36a2fa3dc7ba89c35e9a6d97246439,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
8523348e5f0aa853f585d9358c28df855994cddb80d40ab8da1df1d6ba7fdc17,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
962ae9ec480103c3590f13d677bd9674add93da2468912b89a715b739734df5b,swift,FAIL,0,0,native node 1 missing operand [expression]
1a2fc356177d74623e8ffaf9343dd3a5cf86bd1e06ba24d34200f5d52be5db20,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP expression node=7 kind=tuple
32e018b783374936acd8824eb7a64c789896b7375740557f7f72478cc7cb32fe,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=4
7ba6da16b4ab604725ade3b6c3f63a8c6e7a7fb283166354036532f634d12e50,swift,PASS,268,13,
e1ff3cff35d9c8c9135e48ae60d4a85fc9ef40a73ee4ca34b036e2a564a3257e,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=5 kind=for operation=
0ceae990f83619d1d117b750e64fc32e909b03f6ae572cee2c5a93e204af4982,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=7 kind=for operation=
89eaabe3dd744f8f1119a0f38b8b349449623c3af4e9167a0d4029e2a606cd3a,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=5 kind=for operation=
a2aa9b37175283b21e7515337faf7a23c365282c300ab14c4607c9fa1f2f7b69,swift,FAIL,0,0,native node 1 missing operand [expression]
4f1472571ffbe88abb6cddc30ceb8429aea4e44d81225aebfdc255460df54980,swift,FAIL,0,0,"native unresolved binding ""switch"" node=1"
6de385690587ba9c3e608bdfc1b014f16aa530624b286d34cee66cb5fc775234,swift,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
7342f4502f1c7c06626f8f3afaf0a8746061e2e569c6f77cceb04a167fbbae1e,swift,FAIL,0,0,"native unresolved binding ""switch"" node=1"
