case_id,source_language,status,bytes,instruction_count,diagnostic
cc7e3e9dad4d195e957e15d29c11f5b5c4be0d7d6d156124ec4840c1bdeaf0f2,csharp,FAIL,0,0,"native call ""default"" requires linked implementation"
95b663532c6502ca30d94b164d086651aa4447ff667992062e5d824513c95ebd,csharp,FAIL,0,0,"native unresolved binding ""ref"" node=2"
80d427ba407a7150478a736be6bb3e739a029983792c483f0234a90dc5dce0ad,csharp,FAIL,0,0,"native unresolved binding ""new"" node=2"
a451c4636ee402117636f2b29447e6945d057e92f3e11f878d9b8baf3e91a279,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
c099e4b13ff09b917a7ab55188477ffdb4eb6e8d358bf4176524a5b55fcab8bb,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
1f65a5ab77ac0f50be01f2106d7b537f186c7716c1f36b4c67a2c0bc6f8b36f1,csharp,FAIL,0,0,"native unresolved binding ""s"" node=2"
bd7adef908071477e9ce582ccd4bcc108fa43f1e8c1c91ec190703415b14c651,csharp,FAIL,0,0,"native unresolved binding ""s"" node=2"
0072131f04b6e6f641c49d68ca03dc9c375a5a9d4eef75bf38cfde09c2c7a96a,csharp,PASS,268,13,
ea8cb2224cca7657a8c54e16bb4beb17ef66700b3161141e2607f69b7dd029cb,csharp,FAIL,0,0,"native unresolved binding ""new"" node=2"
41135bae5cf75e36f905b3f59c2d7b66ef33c4cc98797c45d98259cafce17858,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
d7ffa978ed0a012e7ceda95e19b64724ee9840b16f1227a3813f2f8a9f277022,csharp,FAIL,0,0,"native unresolved binding ""name"" node=2"
3a72ebf5f31b6c1882ea21b2e8a8d3283ec6c77fe2756f1beb58503e3f4df6bb,csharp,FAIL,0,0,"native unresolved binding ""name"" node=2"
206240bffc15de76b35ca8d41ca6464e416483f8e8f9287477dbac62962d1b38,csharp,FAIL,0,0,"native unresolved binding ""name"" node=2"
3f88230c72903d8c2029269067e681528538748637ccb8f3dbb39a39045c642c,csharp,FAIL,0,0,"native unresolved binding ""c"" node=2"
3e9387298fb46cd9729b35b3afcb76d481f8ec4034dcadaa8f1a44fb94e16581,csharp,FAIL,0,0,"native call ""this.Call"" requires linked implementation"
630319bdbfa4a00bc02c5f0299034641decd5ef9fdb7cfd08b34a5f95d8af94d,csharp,FAIL,0,0,"native unresolved binding ""operand"" node=2"
439b4f672a12c3447e1d157b96eaf892d941f07ba453d80fa9f1c350fda55670,csharp,FAIL,0,0,"native unresolved binding ""p"" node=2"
880463e160480473455d777b0f7e68ae30880a3705387ed2c866e855cbde4559,csharp,FAIL,0,0,"native unresolved binding ""expr"" node=2"
32ea7b46598e621cdf967ab8ccf4b6513997e64aba547ec2c7af47684e045f38,csharp,FAIL,0,0,"native unresolved binding ""o"" node=2"
114e95379de17ae0a5d6098bf2be2abf77513432757ff0012edf5abca74e31ee,csharp,FAIL,0,0,"native unresolved binding ""p"" node=2"
4eea5d82e8a4813a984b334eaa5c53b63580cb45fb605f9665a121862f1d3fee,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
00246e281650aa03700d3abb8be47d71002ebc1f19f4a65a435c22a6a13c83f4,csharp,FAIL,0,0,"native unresolved binding ""b"" node=2"
3994b4c28625c9cf3522ba2c4f30538a7f0817d05b21b7c700afe308a72d480f,csharp,FAIL,0,0,native node 1 missing operand [expression]
06beed9f0d4ce09c0d919126ec6c18fd9da326ea7bb968edbfad6297a4cde790,csharp,FAIL,0,0,native node 1 missing operand [expression]
5618033d14fb5c4dd1b847d51183221ee2af736386557167737553d2e072faf1,csharp,FAIL,0,0,native node 1 missing operand [expression]
f604bf2c17bbaba62a485966d1dffd8bcca0b71f2f27418cf22c0299635fa77f,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
80e6a1fbb92270279f4e3960eed6ae4bd9047b6c44428c3c5437d070bb944994,csharp,FAIL,0,0,native node 1 missing operand [expression]
16fe0c66b414704ebdadd1e989c688aa4d5456c776bd4be255ce3752f3e8bb00,csharp,FAIL,0,0,native node 1 missing operand [expression]
1745c6f812506acfde50e1ef0fd72d62844e5fdc8fe8bf2433859fe034fdcfcf,csharp,FAIL,0,0,native node 1 missing operand [expression]
23b06c493828bd5a308e5e54035820af85f1bcc3e7aa898ef0c620418ff67b91,csharp,FAIL,0,0,native node 1 missing operand [expression]
7ba3670f90f0ba900c9f70eaf724aa8eed4d0730241c9587f6b0868a6a33b55f,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=6
168d613a55da3e672e6f779ee6397dc7aeea0ccfa78a5e09028385a23ca29574,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=7
9b7d63d2b392c4a137c38e91f90d11da75ba98d96a50f7b63e5b0dc953cc7caa,csharp,FAIL,0,0,"strconv.ParseFloat: parsing ""3..4"": invalid syntax"
21d2974591a050d98c1785e36800698bb29ced8afe5ee9d14f03bb1c956f4ae8,csharp,FAIL,0,0,"native unresolved binding ""someObj"" node=2"
