case_id,source_language,status,bytes,format,executed,exit_code,diagnostic
dee6937b94e612800cecb8c3438f3646e3b0a8a72398d836c66f6afa109043ff,csharp,FAIL,0,PE32+,false,,native node 1 missing operand [expression]
eed64b3e2a8188bd60642ac7d9083231a3c2b7759abcc3b306168c9ef945cdb5,csharp,FAIL,0,PE32+,false,,"native unresolved binding ""from"" node=2"
9b2c22c04849304782f2553a5a31e35a0be09429458697bfc67177332f8f5ed7,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=5
d5b7ca8fb2b73e4b4ffaa07c66807edb38355da408a5d9bba2969b580097d3b1,csharp,FAIL,0,PE32+,false,,"native unresolved binding ""global"" node=1"
ad041a596de0ec1897dd15a84229dc48820cc5329dfa68220dd8396e3f47180a,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
c1efa9773b32406b8d559a74c5a2bd692e61711a3d0283d5ca0b90f8a5399d10,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=6
16548fd4ead735798e8df0b46a92cd7f22ac820d5cf8174680002eb8d4e6c12a,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=30
1b48983f6f039983e137b5a8fe186971feefb37dd130e3766cc00a8f6ba7e30b,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=3
a6f6685e9f8f3fe35969828ea971c6739c501db8784c26a6f99eeb55365ff93a,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
48716028c7ef17403c72ab90fc4e0225c822b7b0137f6716a6c80d96e38e8dc3,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
7c18199b4d2d04ed9c5dd882317a256b2db0e23b97bdf0d2fed29917a2c280af,csharp,PASS,2048,PE32+,false,,
a46d40775de4875192e7edbddad243868a14893bced48d49c09da2e656c38876,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
ea7d4a119e8a37c36bce08f5887772d98af8f59cee7a4ec54605bbf38c4bd00a,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
2ea7abffad231130c01a2f32a431bc95e9fb25e283e4ebf327dc5c955c390c83,csharp,PASS,2048,PE32+,false,,
ab3e7e46d4763346e78636d699d7842c0df5c1ab251da69fcd4f404a4b710406,csharp,PASS,2048,PE32+,false,,
4c8ab83a3914e09d72ae3630d46c23c6dc42bcb41a7c44dea165e0f5419ab4b5,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=1
5b4594444da1019a23e410b5f93ce4948662b72192cab7f1ac7e6d869ea63884,csharp,FAIL,0,PE32+,false,,"native unresolved binding ""ref"" node=1"
85a2a2706ef5b802275d0f40f0d5742290f65337cea5edf5157f94f48c450875,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=2
be02e98f26df963f755ef4d58fcb31af33d671ca665048e84ec6b8bb7f5ed70e,csharp,FAIL,0,PE32+,false,,UNIMPLEMENTED_NATIVE_GAP function binding node=3
