file,component,extension,size_bytes,lines
doc/langref/test_comptime_reaching_unreachable.zig,tests,.zig,148,9
doc/langref/test_comptime_remainder_division_by_zero.zig,tests,.zig,122,9
doc/langref/test_comptime_shlExact_overflow.zig,tests,.zig,135,7
doc/langref/test_comptime_shrExact_overflow.zig,tests,.zig,119,7
doc/langref/test_comptime_unreachable.zig,tests,.zig,353,15
doc/langref/test_comptime_unwrap_error.zig,tests,.zig,217,11
doc/langref/test_comptime_unwrap_null.zig,tests,.zig,144,8
doc/langref/test_comptime_variables.zig,tests,.zig,450,22
doc/langref/test_comptime_wrong_union_field_access.zig,tests,.zig,191,12
doc/langref/test_container-level_comptime_expressions.zig,tests,.zig,982,38
doc/langref/test_container_level_variables.zig,tests,.zig,264,17
doc/langref/test_defer.zig,tests,.zig,322,23
doc/langref/test_defining_variadic_function.zig,tests,.zig,1082,36
doc/langref/test_empty_block.zig,tests,.zig,218,13
doc/langref/test_enums.zig,tests,.zig,2728,113
doc/langref/test_enum_literals.zig,tests,.zig,450,27
doc/langref/test_errdefer_capture.zig,tests,.zig,437,20
doc/langref/test_error_union.zig,tests,.zig,572,20
doc/langref/test_exhaustive_switch.zig,tests,.zig,326,21
doc/langref/test_expression_ignored.zig,tests,.zig,106,10
doc/langref/test_fibonacci_comptime_overflow.zig,tests,.zig,278,13
doc/langref/test_fibonacci_comptime_unreachable.zig,tests,.zig,272,13
doc/langref/test_fibonacci_recursion.zig,tests,.zig,354,17
doc/langref/test_field_builtin.zig,tests,.zig,550,31
doc/langref/test_fn_reflection.zig,tests,.zig,380,13
doc/langref/test_fn_type_inference.zig,tests,.zig,350,16
doc/langref/test_for.zig,tests,.zig,2226,89
doc/langref/test_for_nested_break.zig,tests,.zig,475,28
doc/langref/test_functions.zig,tests,.zig,1948,65
doc/langref/test_global_assembly.zig,tests,.zig,380,23
doc/langref/test_hasDecl_builtin.zig,tests,.zig,576,25
doc/langref/test_if.zig,tests,.zig,1598,75
doc/langref/test_if_optionals.zig,tests,.zig,1836,88
doc/langref/test_illegal_behavior.zig,tests,.zig,81,6
doc/langref/test_incorrect_pointer_alignment.zig,tests,.zig,440,15
doc/langref/test_inferred_error_sets.zig,tests,.zig,606,28
doc/langref/test_inline_else.zig,tests,.zig,1372,50
doc/langref/test_inline_for.zig,tests,.zig,454,23
doc/langref/test_inline_switch.zig,tests,.zig,1111,37
doc/langref/test_inline_switch_union_tag.zig,tests,.zig,540,28
doc/langref/test_inline_while.zig,tests,.zig,454,23
doc/langref/test_intCast_builtin.zig,tests,.zig,182,9
doc/langref/test_integer_pointer_conversion.zig,tests,.zig,253,11
doc/langref/test_integer_widening.zig,tests,.zig,587,31
doc/langref/test_invalid_defer.zig,tests,.zig,167,10
doc/langref/test_labeled_break.zig,tests,.zig,269,16
doc/langref/test_merging_error_sets.zig,tests,.zig,470,31
doc/langref/test_misaligned_pointer.zig,tests,.zig,359,25
doc/langref/test_missized_packed_struct.zig,tests,.zig,223,7
doc/langref/test_multidimensional_arrays.zig,tests,.zig,969,33
doc/langref/test_namespaced_container_level_variable.zig,tests,.zig,276,19
doc/langref/test_noreturn.zig,tests,.zig,179,11
doc/langref/test_noreturn_from_exit.zig,tests,.zig,492,20
doc/langref/test_no_op_casts.zig,tests,.zig,143,10
doc/langref/test_null_terminated_array.zig,tests,.zig,553,22
doc/langref/test_null_terminated_slice.zig,tests,.zig,208,12
doc/langref/test_null_terminated_slicing.zig,tests,.zig,336,15
doc/langref/test_opaque.zig,tests,.zig,244,14
doc/langref/test_optional_pointer.zig,tests,.zig,479,19
doc/langref/test_optional_type.zig,types,.zig,368,15
doc/langref/test_overaligned_packed_struct.zig,tests,.zig,318,16
doc/langref/test_packed_structs.zig,tests,.zig,996,42
doc/langref/test_packed_struct_equality.zig,tests,.zig,274,15
doc/langref/test_packed_struct_field_address.zig,tests,.zig,416,22
doc/langref/test_pass_by_reference_or_value.zig,tests,.zig,537,21
doc/langref/test_peer_type_resolution.zig,tests,.zig,3815,121
doc/langref/test_pointer_arithmetic.zig,tests,.zig,1014,36
doc/langref/test_pointer_casting.zig,tests,.zig,812,24
doc/langref/test_pointer_coerce_const_optional.zig,tests,.zig,325,12
doc/langref/test_pointer_to_non-byte_aligned_field.zig,tests,.zig,300,22
doc/langref/test_print_too_many_args.zig,tests,.zig,340,15
doc/langref/test_reduce_builtin.zig,tests,.zig,462,16
doc/langref/test_round_builtin.zig,tests,.zig,214,11
doc/langref/test_scopes.zig,binding,.zig,147,13
doc/langref/test_sentinel_mismatch.zig,tests,.zig,547,19
doc/langref/test_setEvalBranchQuota_builtin.zig,runtime,.zig,138,10
doc/langref/test_setRuntimeSafety_builtin.zig,runtime,.zig,864,25
doc/langref/test_shadowing.zig,tests,.zig,179,11
doc/langref/test_shuffle_builtin.zig,tests,.zig,776,21
doc/langref/test_simple_union.zig,tests,.zig,333,17
doc/langref/test_single_item_pointer.zig,tests,.zig,1341,50
doc/langref/test_slices.zig,tests,.zig,1828,53
doc/langref/test_slice_bounds.zig,tests,.zig,403,16
doc/langref/test_splat_builtin.zig,tests,.zig,430,17
doc/langref/test_src_builtin.zig,tests,.zig,362,18
doc/langref/test_static_local_variable.zig,tests,.zig,273,18
doc/langref/test_string_literal_to_const_slice.zig,tests,.zig,114,10
doc/langref/test_string_literal_to_slice.zig,tests,.zig,158,10
doc/langref/test_structs.zig,tests,.zig,3075,127
doc/langref/test_struct_result.zig,tests,.zig,273,16
doc/langref/test_switch.zig,tests,.zig,1930,67
doc/langref/test_switch_continue.zig,tests,.zig,509,27
doc/langref/test_switch_continue_equivalent.zig,tests,.zig,564,29
doc/langref/test_switch_dispatch_loop.zig,tests,.zig,1000,41
doc/langref/test_switch_modify_tagged_union.zig,tests,.zig,433,25
doc/langref/test_switch_non-exhaustive.zig,tests,.zig,465,27
doc/langref/test_switch_tagged_union.zig,tests,.zig,959,39
doc/langref/test_tagged_union.zig,tests,.zig,528,28
doc/langref/test_tagged_union_with_tag_values.zig,tests,.zig,357,18
doc/langref/test_tagName.zig,tests,.zig,219,14
doc/langref/test_this_builtin.zig,tests,.zig,415,23
doc/langref/test_thread_local_variables.zig,tests,.zig,393,21
doc/langref/test_truncate_builtin.zig,tests,.zig,189,11
doc/langref/test_tuples.zig,tests,.zig,453,22
doc/langref/test_TypeOf_builtin.zig,tests,.zig,308,17
doc/langref/test_type_coercion.zig,tests,.zig,321,23
doc/langref/test_unhandled_enumeration_value.zig,tests,.zig,233,16
doc/langref/test_union_method.zig,tests,.zig,648,31
doc/langref/test_unreachable.zig,tests,.zig,208,12
doc/langref/test_unresolved_comptime_value.zig,binding,.zig,291,13
doc/langref/test_variable_alignment.zig,tests,.zig,408,16
doc/langref/test_variable_func_alignment.zig,tests,.zig,988,35
doc/langref/test_variadic_function.zig,tests,.zig,316,14
doc/langref/test_vector.zig,tests,.zig,1464,42
doc/langref/test_void_ignored.zig,tests,.zig,180,16
doc/langref/test_void_in_hashmap.zig,tests,.zig,387,19
doc/langref/test_volatile.zig,tests,.zig,187,9
doc/langref/test_wasmMemoryGrow_builtin.zig,tests,.zig,347,14
doc/langref/test_while.zig,tests,.zig,169,12
doc/langref/test_while_break.zig,tests,.zig,207,14
doc/langref/test_while_continue.zig,tests,.zig,227,15
doc/langref/test_while_continue_expression.zig,tests,.zig,423,22
doc/langref/test_while_else.zig,tests,.zig,371,18
doc/langref/test_while_error_capture.zig,tests,.zig,494,23
doc/langref/test_while_nested_break.zig,tests,.zig,281,19
doc/langref/test_while_null_capture.zig,tests,.zig,854,39
doc/langref/test_without_setEvalBranchQuota_builtin.zig,runtime,.zig,153,9
doc/langref/test_wraparound_semantics.zig,types,.zig,358,15
doc/langref/test_wrong_union_access.zig,tests,.zig,242,12
doc/langref/tldoc_comments.zig,docs,.zig,443,12
doc/langref/TopLevelFields.zig,docs,.zig,524,19
doc/langref/try.zig,docs,.zig,176,9
doc/langref/unattached_doc-comment.zig,docs,.zig,80,6
doc/langref/undefined_active_union_field.zig,docs,.zig,295,20
doc/langref/values.zig,docs,.zig,1372,59
doc/langref/var_must_be_initialized.zig,docs,.zig,70,8
doc/langref/verbose_cimport_flag.zig,docs,.zig,176,12
doc/langref/wasi_args.zig,docs,.zig,409,16
doc/langref/wasi_preopens.zig,docs,.zig,552,21
doc/langref/zero_bit_types.zig,docs,.zig,104,9
lib/c.zig,other,.zig,1069,39
lib/compiler_rt.zig,other,.zig,11095,278
lib/fuzzer.zig,other,.zig,62570,1458
lib/ubsan_rt.zig,other,.zig,21711,686
lib/zig.h,other,.h,159991,4246
lib/build-web/fuzz.zig,other,.zig,15765,379
lib/build-web/main.zig,other,.zig,7313,215
lib/build-web/time_report.zig,other,.zig,11208,281
lib/c/common.zig,other,.zig,457,16
lib/c/inttypes.zig,other,.zig,570,21
lib/c/math.zig,other,.zig,1080,27
lib/c/stdlib.zig,other,.zig,1067,40
lib/c/string.zig,other,.zig,4291,105
lib/c/strings.zig,other,.zig,549,20
lib/compiler/build_runner.zig,other,.zig,78210,1850
lib/compiler/libc.zig,other,.zig,4962,142
lib/compiler/objcopy.zig,other,.zig,31647,830
lib/compiler/reduce.zig,other,.zig,17350,425
lib/compiler/std-docs.zig,other,.zig,16160,443
lib/compiler/test_runner.zig,tests,.zig,16498,446
lib/compiler/util.zig,other,.zig,2856,83
lib/compiler/aro/aro.zig,other,.zig,1572,42
lib/compiler/aro/assembly_backend.zig,codegen,.zig,393,13
lib/compiler/aro/backend.zig,codegen,.zig,639,25
lib/compiler/aro/main.zig,other,.zig,2903,91
lib/compiler/aro/aro/annex_g.zig,other,.zig,4585,119
lib/compiler/aro/aro/Attribute.zig,other,.zig,45833,1298
lib/compiler/aro/aro/Builtins.zig,other,.zig,15578,402
lib/compiler/aro/aro/char_info.zig,other,.zig,30749,1112
lib/compiler/aro/aro/CodeGen.zig,codegen,.zig,48110,1204
lib/compiler/aro/aro/Compilation.zig,other,.zig,88589,2364
lib/compiler/aro/aro/DepFile.zig,other,.zig,2773,100
lib/compiler/aro/aro/Diagnostics.zig,other,.zig,17674,567
lib/compiler/aro/aro/Driver.zig,other,.zig,73869,1695
lib/compiler/aro/aro/features.zig,other,.zig,3153,77
lib/compiler/aro/aro/Hideset.zig,other,.zig,6539,199
lib/compiler/aro/aro/InitList.zig,other,.zig,2664,101
lib/compiler/aro/aro/LangOpts.zig,other,.zig,6643,181
lib/compiler/aro/aro/Parser.zig,grammar,.zig,411583,10665
lib/compiler/aro/aro/Pragma.zig,other,.zig,8491,229
lib/compiler/aro/aro/Preprocessor.zig,other,.zig,168756,4085
lib/compiler/aro/aro/record_layout.zig,other,.zig,30687,668
lib/compiler/aro/aro/Source.zig,other,.zig,4207,145
lib/compiler/aro/aro/StringInterner.zig,other,.zig,994,36
lib/compiler/aro/aro/SymbolStack.zig,types,.zig,13826,436
lib/compiler/aro/aro/Target.zig,other,.zig,52115,1744
lib/compiler/aro/aro/text_literal.zig,other,.zig,19201,540
lib/compiler/aro/aro/Tokenizer.zig,lexer,.zig,77671,2384
lib/compiler/aro/aro/Toolchain.zig,other,.zig,19657,582
lib/compiler/aro/aro/tracy.zig,other,.zig,10664,311
lib/compiler/aro/aro/Tree.zig,other,.zig,141768,3782
lib/compiler/aro/aro/TypeStore.zig,other,.zig,132375,3352
lib/compiler/aro/aro/Value.zig,other,.zig,46934,1163
lib/compiler/aro/aro/Attribute/names.zig,other,.zig,80777,1095
lib/compiler/aro/aro/Builtins/aarch64.zig,other,.zig,80661,1151
lib/compiler/aro/aro/Builtins/amdgcn.zig,runtime,.zig,239653,2852
lib/compiler/aro/aro/Builtins/arm.zig,other,.zig,69744,1077
lib/compiler/aro/aro/Builtins/bpf.zig,other,.zig,11188,232
lib/compiler/aro/aro/Builtins/common.zig,other,.zig,460469,5528
lib/compiler/aro/aro/Builtins/eval.zig,runtime,.zig,3637,89
lib/compiler/aro/aro/Builtins/hexagon.zig,other,.zig,534779,6501
lib/compiler/aro/aro/Builtins/loongarch.zig,other,.zig,269434,3885
lib/compiler/aro/aro/Builtins/mips.zig,other,.zig,132638,2111
lib/compiler/aro/aro/Builtins/nvptx.zig,other,.zig,273104,3254
lib/compiler/aro/aro/Builtins/powerpc.zig,other,.zig,174865,2492
lib/compiler/aro/aro/Builtins/properties.zig,other,.zig,3181,118
lib/compiler/aro/aro/Builtins/riscv.zig,other,.zig,30226,470
lib/compiler/aro/aro/Builtins/s390x.zig,other,.zig,75087,1069
lib/compiler/aro/aro/Builtins/TypeDescription.zig,other,.zig,8180,282
lib/compiler/aro/aro/Builtins/ve.zig,other,.zig,176570,3371
lib/compiler/aro/aro/Builtins/x86.zig,other,.zig,483491,6380
lib/compiler/aro/aro/Builtins/x86_64.zig,other,.zig,82378,1123
lib/compiler/aro/aro/Builtins/xcore.zig,other,.zig,8420,205
lib/compiler/aro/aro/char_info/identifier_tables.zig,other,.zig,61510,628
lib/compiler/aro/aro/Driver/Distro.zig,other,.zig,10710,330
lib/compiler/aro/aro/Driver/Filesystem.zig,other,.zig,8088,240
lib/compiler/aro/aro/Driver/GCCVersion.zig,runtime,.zig,4284,133
lib/compiler/aro/aro/Driver/Multilib.zig,other,.zig,2517,81
lib/compiler/aro/aro/Parser/Diagnostic.zig,grammar,.zig,69706,2483
lib/compiler/aro/aro/pragmas/gcc.zig,runtime,.zig,6294,177
lib/compiler/aro/aro/pragmas/message.zig,ir,.zig,1917,60
lib/compiler/aro/aro/pragmas/once.zig,other,.zig,2562,74
lib/compiler/aro/aro/pragmas/pack.zig,other,.zig,5609,161
lib/compiler/aro/aro/Preprocessor/Diagnostic.zig,other,.zig,12238,475
lib/compiler/aro/aro/Tree/number_affixes.zig,ast,.zig,6150,233
lib/compiler/aro/assembly_backend/x86_64.zig,codegen,.zig,9088,256
lib/compiler/aro/backend/Assembly.zig,codegen,.zig,464,20
lib/compiler/aro/backend/CodeGenOptions.zig,codegen,.zig,2522,95
lib/compiler/aro/backend/Interner.zig,codegen,.zig,27731,908
lib/compiler/aro/backend/Ir.zig,codegen,.zig,23042,699
lib/compiler/aro/backend/Object.zig,codegen,.zig,1859,74
lib/compiler/aro/backend/Ir/x86/Renderer.zig,ir,.zig,2110,66
lib/compiler/aro/backend/Object/Elf.zig,codegen,.zig,13025,377
lib/compiler/aro/include/float.h,other,.h,2468,127
lib/compiler/aro/include/iso646.h,other,.h,248,16
lib/compiler/aro/include/limits.h,other,.h,2390,125
lib/compiler/aro/include/stdalign.h,other,.h,208,12
lib/compiler/aro/include/stdarg.h,other,.h,899,29
lib/compiler/aro/include/stdatomic.h,other,.h,6209,139
lib/compiler/aro/include/stdbool.h,other,.h,187,14
lib/compiler/aro/include/stdckdint.h,other,.h,305,10
lib/compiler/aro/include/stddef.h,other,.h,761,32
lib/compiler/aro/include/stdint.h,other,.h,9240,290
lib/compiler/aro/include/stdnoreturn.h,other,.h,119,7
lib/compiler/aro/include/varargs.h,other,.h,106,4
lib/compiler/reduce/Walk.zig,other,.zig,32090,995
lib/compiler/resinator/ani.zig,other,.zig,1720,59
lib/compiler/resinator/ast.zig,ast,.zig,46949,1082
lib/compiler/resinator/bmp.zig,other,.zig,12441,288
lib/compiler/resinator/cli.zig,other,.zig,94599,2021
lib/compiler/resinator/code_pages.zig,other,.zig,21982,441
lib/compiler/resinator/comments.zig,other,.zig,12784,384
lib/compiler/resinator/compile.zig,other,.zig,170091,3364
lib/compiler/resinator/cvtres.zig,other,.zig,44104,1121
lib/compiler/resinator/disjoint_code_page.zig,other,.zig,4693,100
lib/compiler/resinator/errors.zig,other,.zig,62129,1269
lib/compiler/resinator/ico.zig,other,.zig,12428,300
lib/compiler/resinator/lang.zig,other,.zig,36118,879
lib/compiler/resinator/lex.zig,lexer,.zig,49189,1130
lib/compiler/resinator/literals.zig,other,.zig,49866,1098
lib/compiler/resinator/main.zig,other,.zig,37391,895
lib/compiler/resinator/parse.zig,grammar,.zig,91279,2003
lib/compiler/resinator/preprocess.zig,other,.zig,5337,142
lib/compiler/resinator/rc.zig,other,.zig,13194,447
lib/compiler/resinator/res.zig,other,.zig,49689,1225
lib/compiler/resinator/source_mapping.zig,other,.zig,50404,1226
lib/compiler/resinator/utils.zig,other,.zig,3807,128
lib/compiler/resinator/windows1252.zig,other,.zig,28902,544
lib/compiler/translate-c/ast.zig,ast,.zig,106850,3115
lib/compiler/translate-c/builtins.zig,other,.zig,4110,77
lib/compiler/translate-c/helpers.zig,other,.zig,12010,328
lib/compiler/translate-c/MacroTranslator.zig,other,.zig,51002,1357
lib/compiler/translate-c/main.zig,other,.zig,10031,278
lib/compiler/translate-c/PatternList.zig,other,.zig,11023,290
lib/compiler/translate-c/Scope.zig,binding,.zig,15674,405
lib/compiler/translate-c/Translator.zig,other,.zig,169987,4198
lib/compiler_rt/aarch64_outline_atomics.zig,other,.zig,79084,2128
lib/compiler_rt/absv.zig,other,.zig,671,27
lib/compiler_rt/absvdi2.zig,other,.zig,311,13
lib/compiler_rt/absvdi2_test.zig,tests,.zig,1216,32
lib/compiler_rt/absvsi2.zig,other,.zig,311,13
lib/compiler_rt/absvsi2_test.zig,tests,.zig,1046,32
lib/compiler_rt/absvti2.zig,other,.zig,314,13
lib/compiler_rt/absvti2_test.zig,tests,.zig,1603,32
lib/compiler_rt/adddf3.zig,other,.zig,594,21
lib/compiler_rt/addf3.zig,other,.zig,6348,172
lib/compiler_rt/addf3_test.zig,tests,.zig,6998,158
lib/compiler_rt/addhf3.zig,other,.zig,319,13
lib/compiler_rt/addsf3.zig,other,.zig,594,21
lib/compiler_rt/addtf3.zig,other,.zig,725,22
lib/compiler_rt/addvdi3.zig,other,.zig,1053,27
lib/compiler_rt/addvsi3.zig,other,.zig,981,27
lib/compiler_rt/addxf3.zig,other,.zig,323,13
lib/compiler_rt/arm.zig,other,.zig,11537,273
lib/compiler_rt/atomics.zig,other,.zig,26388,617
lib/compiler_rt/aulldiv.zig,other,.zig,2516,91
lib/compiler_rt/aullrem.zig,other,.zig,2571,92
lib/compiler_rt/bcmp.zig,other,.zig,874,31
lib/compiler_rt/bitreverse.zig,other,.zig,2762,66
lib/compiler_rt/bitreversedi2_test.zig,tests,.zig,1102,23
