case_id,source_language,status,bytes,instruction_count,diagnostic
8a9cf5a1b23fc64c344bf18b049b809126f98c5372f60b2de1b6c6a1d2214edd,python,FAIL,0,0,"native unresolved binding ""try"" node=1"
39d302e2a4045c5a15692ed5ffd81b8d8d088b2770ef7fc040277459cd1bcabc,python,FAIL,0,0,"native unresolved binding ""with"" node=1"
06833a959c42a08697e613d90f5fbea3314f3195626db5bc7af410da7953f166,python,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
6761d7cadc4828f7c2759170c70f866fb9899c779e4152f0f44a9ea316cabc16,python,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
7fd0549b785614354f8246a61cea6c176aac06f8c72dfda1ac63249cd89ef681,python,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
2d73cc4dc8b5b49ca3dac1f96b203093260ddc872ce7c69264ad35ded0324e89,python,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=2
06e461bbc32694a6c54003f11b61894f118aadc77f63fdf5d814945d3ed30d6b,python,FAIL,0,0,"native unresolved binding ""raise"" node=1"
4680105ae2d8731abee425cd65019a4675b8b8f28bfaa8a26017cd22604d3eb2,python,FAIL,0,0,"native unresolved binding ""print"" node=1"
673cb314886d4c936a711aa9d6a92714219fa660dd80322b186236cbfc37c778,python,FAIL,0,0,"native unresolved binding ""a"" node=1"
96898a7930e0831451a70fb233a47426744461645a149e4dd8f9201c3c336d19,python,FAIL,0,0,"native unresolved binding ""a"" node=1"
5ce8a8347b25dccd88d7983580adb90e12545e0b18114818b5f882b83edf608a,python,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=7
8b857167585263ed5f7880079a0ecb588f6fd094ebd94328e12cad8542250104,python,FAIL,0,0,"native unresolved binding ""print"" node=1"
846d558cea366d77e0ff2baf9e03baf174fa0a3944064dcd3cf92a1cb73d3839,python,FAIL,0,0,"native unresolved binding ""global"" node=1"
