case_id,source_language,status,bytes,instruction_count,diagnostic
a51e897f553f56f5018285ca8771c6d563fd23faf7e01e883b68926255c6d6e4,cpp,FAIL,0,0,"execution primitive ""call"": CALL_ARGUMENT: node 11 argument 10 has no structured value contract"
e9da13716c637bbe8a03cd71f41851ca7e165559ea116b8dec9b09b97f854121,cpp,FAIL,0,0,"native literal representation ""string"" unavailable"
69ace43f6209920c30a3be8722f601612b14706dae656d3879d9b286f46e5b13,cpp,FAIL,0,0,"strconv.ParseFloat: parsing ""1.2_"": invalid syntax"
83e6dabba5cf4ba0b63e092890acde13703465f1084d8bb80f39bf299f737085,cpp,FAIL,0,0,"native call ""int"" requires linked implementation"
6b9be1f94e4a5794f67660a82ba43ef8998a39317515aed3d73c4873bf57f04c,cpp,FAIL,0,0,native assignment binding unavailable at 7
b15ae5ee8c4a8588fc3103b81de6dd38206bf60786788cf54c2e9d931688c78b,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
ae626ffae9982fabfeec6038ae1aef76d418dd4d441894928bb6fcfdd557edb6,cpp,FAIL,0,0,native node 1 missing operand [expression]
446325800f54393180fcb2e137d786b2453a8acd337e4edee7efc2562142b047,cpp,FAIL,0,0,native node 1 missing operand [expression]
5628653de1c6a39793d07781e92acda866f63a9655cc4eaf1d68e3d395de525d,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=4
3a98309cf48df399b8d38b0110cfea3a299a660b5c0fa724b5b99a0aa50cf302,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP expression node=6 kind=index
49d3862087429efda7280499baa0c5a846bc102b77437661d17af9d3a16a6a88,cpp,FAIL,0,0,"native unresolved binding ""x.template"" node=1"
256163dea3afdc031b7bd99277363e1006e0a93d7b1de8ce505593b6ee9516ee,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
26fda8825883e9d5da791ce290d08668463e2155cf0783ca3d5190f040f422ce,cpp,FAIL,0,0,native node 1 missing operand [expression]
380fca17fd1e1b18152731c68ae9af96c2745855e1464b628ebf842c55ff9dd7,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
429c82aca1402b844713a933f48068ee1967cb44ceaa0b003fc4613b9c0952c3,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
8d0af25562d47f93375dd9d095d537d4926a3d9f38a956cefc7ed8ff3303bc84,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
4a0415fef6a60aac218fc92230c69ed60f740590585ead7fe8f0f04f7fcf8134,cpp,FAIL,0,0,"native unresolved binding ""export"" node=1"
da1e1a11f1fdd3a253e4cc167d86aa5ecc4b80f19617a3cb632c2062671ab789,cpp,FAIL,0,0,"native unresolved binding ""export"" node=1"
2cb3b4b0aeb137e11d0db05e138f24910e9e1932219e6d044af0e69af388f4b2,cpp,FAIL,0,0,"native unresolved binding ""export"" node=1"
51611c1637c6288c2a05176861bf81c08c69eb86d8764e852f93f7b2133cbe31,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
6a04d461bb62ab358c7071d875a1a1502381db2a64cc26770fb20fd75e6fd8c6,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
34a39c0a1c2492a37d584542baa2a3506c9bda701bf12f07306d7c5e30a8c44a,cpp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=1 kind=module operation=
