case_id,source_language,status,bytes,instruction_count,diagnostic
9cbdeddaebaba013324ba59213c9ca718ca7a0c0408c58a01e59e2fedec353b9,nim,FAIL,0,0,"native unresolved binding ""bind"" node=1"
966981bde7f122309e3cf28acf9d8ae15b2ff55e6d8fffa15165e601c8963cca,nim,FAIL,0,0,"native unresolved binding ""mixin"" node=1"
5f6f3b82ace780d17ba06fc6e258978cc81acf8527599686604f2c8b80175f67,nim,FAIL,0,0,"native unresolved binding ""yield"" node=1"
05e1697c4259e11a861b32b4385ff11681798c3ea769be5ebd356e5b21e0d2b7,nim,FAIL,0,0,"native unresolved binding ""static"" node=1"
5396d1b9d8f055bd28bc1844c1a5bb27e090e93984539cc69746efa9222aad89,nim,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=1
aeb6ea3b130376310a2639730841e6dc7127df542a5210656a50961516a4abb2,nim,FAIL,0,0,"native unresolved binding ""defer"" node=1"
cd9861aacee7845ec91976355a510f6a70c33231daee957de80c1c7d590e3599,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP node=3 kind=aggregate operation=
4e77afdd721a133ed6e680d6511e85a23755c60cd63eefc80675ba5afebf39eb,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=25
ed278a9470ba4f2dc9aa542b445dcc7d030ab957f5c9e603ae6c4a367b6efc64,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=9
99d4923c9b10380d9a109fce3002db43fb757945f1f2ff1f5ddf3c6348969833,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=3
88aaaf83bfd44818419c7a101384fdcecaf3ef95577725fa041e8b2419aae210,csharp,FAIL,0,0,"native function greeting: native call ""Console.WriteLine"" requires linked implementation"
32ed0000e815eafc14224083681a953690db0f5bf5d40b27f578279763aced1e,csharp,FAIL,0,0,native node 1 missing operand [expression]
a4dd0f5a5312fd38c23ec75e16ce0eb63573829e56e02383ef3011402808edcc,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=8
bfe2ec05735367cf15b65197882b68f9b4d8fa10444c0c5e010c8e3fd6a3c59c,csharp,PASS,76,23,
d7ce8fa7b8ee0af6a92617d89242301ec0b138b8f0d3fd28721ccca01b680af5,csharp,FAIL,0,0,UNIMPLEMENTED_NATIVE_GAP function binding node=4
