case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
6c2c094b6785ba179cbc59668fed933d60946aa6c920c0d650f97b97899c73ab,r,test/corpus/expressions.txt,b575bded0d5554604cea0cf734dbace3f9ba2a0a498b47dd0649b3640f364dda,207,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
949155340b4a3b5baa12bd3885b616811c1fee3817bc4163d76f88bd26280829,r,test/corpus/expressions.txt,46c937fef9eab80a924f49d9bf67c62d314c726d15a20b13575c38f26c26c50b,240,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
668bb58dc07d54470f0781423bb7c18077b250db0891594d98ad91807c3b5c66,r,test/corpus/expressions.txt,4c9e7e1303f15924ef9ca087786b522e67057d2d856f495f063970f74d721e13,40,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
2d8042fef582ecdde7854bb675dc64560a9ec8d9a22d8c13e9c881235891d41a,r,test/corpus/expressions.txt,a3158d92ab3724c0713a04866c3e82c5d46b3866216a8f49c523d35ebd4f7e21,65,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
31fdde61c699a9f3833d1f926ec67c68ba247058f16a4ecf290446116a8d7543,r,test/corpus/expressions.txt,96da6b07503404ac0d13648fece69fcf279c0525dfd17c741d614482d75d67e8,14,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f1be23e062e8623ee77a5134de49c82c007fd0b1b1975c537d6e54ef62dd3ae0,r,test/corpus/expressions.txt,06cab92d6ebd1aeacdd0b4561623add88a188ac57930bd0419cf634f92d9c036,6,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
d1f96a93e63fa5468abefc7d7dbe544f0ed7a47ef18013e1f8a8ef49484cdcd5,r,test/corpus/expressions.txt,c404acf6486eae695e8a3adeb78488493643f15e3b6db5cc2909052305ce28ee,19,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
95aadc9e4f7ca584e90ba05ef7d150b283facc845b4780c16de9a6f7f06b7b66,r,test/corpus/expressions.txt,c14a31f644cb9c42106608ce1a4ceafdf0dcd87f3e0a585233c010db99550f2b,255,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
94a631e5ee4174efa21b775123c29b3c1c736fc5f0b51e2d1be014351a978b10,r,test/corpus/expressions.txt,3d6fc609902b8999ffc576a98651069fc7b4584db30e734fae45b8a4139ffd1e,21,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
af20789833ca2ace939cd7b3b4c769b69edb55a47e7bce77274c9faf76937b3b,r,test/corpus/expressions.txt,910cdc13c9bd0aa2b541f33dee3865c65d1e309e466b8c1a32c42001db2929f0,62,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
47d63c4376fff890b4b0f77844945863db095089737562dd0fbddbf98e9be22b,r,test/corpus/literals-errors.txt,491a8669f95d3552993b2deef0d3d9fcf5a70d53804121ca10d964abc7639419,3,EXPECTED_INVALID,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
917b9766c4e0d1d8676ad1b48a6ef960a87755e461512031d97ee162eccf8195,r,test/corpus/literals-errors.txt,91fcfddbc307d822b5faf567449993eae3d9cf87d178fed92156b3b02a1577d0,3,EXPECTED_INVALID,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
6dd57a915356018c31fbd6284f48be25f57412a3a5fd365f17a51b02bf91b83c,r,test/corpus/literals-errors.txt,44eda30278595b3451014ebfe108bab99a1bc9145cf9c45788fd7c64f15fdc13,3,EXPECTED_INVALID,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
10d7c0df2e359f21f52b6b8908f5857ba46ea0ccb77e07f0a1aaaa0a60644747,r,test/corpus/literals-errors.txt,e3c10a99849815901066ed11657dd2955a7f832f930e7790c540d6e777976953,5,EXPECTED_INVALID,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
131f37733a5a46a514070c8bb5487ed983fe810d4111b7cbd528f1b17d077694,r,test/corpus/literals.txt,4e073597b2f04e10b1a7ad526fb7b8d525b4e43c77979a008a4444bc71d48c0f,260,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
32d43b2015d864d9c2aa7ac7fb36eeebcfc20b8b142db1b81dd6cd8d01128b4a,r,test/corpus/literals.txt,fec262a38e6a99276dfdd60d57f6acea577d0219aae54ed21e2df9b574fbeffc,26,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
b57a4cc8e8bde9ff86c75e5aaff063d7dbfeead678180ed49d50718d5926a015,r,test/corpus/literals.txt,3c6f843676682a96509a2a50255726af8abdc6012f75b751f363eb6ebcecb8ec,263,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
c41e4995d30efda5b6938d6b118149146ce7aaef72f898d188d120407ce434e2,r,test/corpus/literals.txt,5746c41d607f2e0cbfdc494a8f3a45df31b10cf61f15c48f32f7e02e5bcda754,55,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
0b5188590d611cf531dfa6653ddc5fa06f5cc6eb75d66ef4ca29bbbd942d04e4,r,test/corpus/literals.txt,b922aae4a1f51442ebfe178836f618160de11b9e6d80aa8b9a5180de35d0e2eb,5,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f8f13f4c8484c7950d5e51279e95fd6a3f7a180a60fa66458b75bfe71343e121,r,test/corpus/literals.txt,396e640793ed3b666806be54212aac1a33c20b324613343be8996b12f995b2a2,385,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
3004789a7b74dbc7276ab98ca84eb4a0089d36ac27470b0f7a61cc924944b624,r,test/corpus/literals.txt,80eb06a926493f90319bfb164beed16cf24fadce44af66e8bd7fb905d9d43ca5,463,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
b7c04e9ee81969a4d888dec7b7dc80c1ff49e129e358a0645e8367350583140f,r,test/corpus/literals.txt,0cd18c323a81af400116a909c60a7f1d8928a3f66603c041640b71db7dc37f66,58,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
906cb111a328b106c09e5d04087a5c81a1e41756a8b4dedcf0f64d12004e7b52,r,test/corpus/literals.txt,2aef3f8f619a46ba119b00038f231ec2971e9acba822fd1eb70eb9752e1549b3,61,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
4643898893cf9d80650e59e4bbdde86816b02c4714751cc88f6da0c497796a34,r,test/corpus/literals.txt,eeb17a7559e2a4b0f522a54bc013ce1177697fbd38209ddf203f2cbf73ade939,124,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
5bf59179849f1c7cf99fa641017a193a0dccd24db89c6ba8a902c7674eca67fd,r,test/corpus/literals.txt,fd4506b239548cf1aacbfe4d1c842fef680ac706d61d515d0628c456eb4d04e8,32,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f608b665f4d70d7f2f0600e781d537bc7a851fd377d82e4fd74fb201b3e79cbe,r,test/corpus/literals.txt,fe362f00dc3ec1869b3a268ff3c31586bd4ad6890203fd9031377b9a0372931d,361,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f998da52e73a9f5df450204163cdc9623f89dd58ceecfee23cddec10f6a514c6,r,test/corpus/literals.txt,773c846bd9cefcd404bdcbb5dd7125715d6752596a1aff57afebfd630c1aef3f,33,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
deb133dfd2db714d42c03de5d6f941c3be544f010d83c39bdced8075b1e7af23,r,test/corpus/literals.txt,5174fdc816adec74774dff051f9919475ff20329bc833fc0d7ea3ef236cabe3e,38,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
4cf62bf9fdf5caf3980234057fbb66e511d8c13ce7faa3ede3859718467f264e,r,test/corpus/literals.txt,69882fd16d24b6f158c36f3738fa573ad7fcb9fb4c3bbc89e8029e525425a9ae,8,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
36e0578cf880b32566902ab7d04289fcfe11ec1dee071cbaf4bb39ed135aee29,go,test/corpus/declarations.txt,a58105c970919429f01b4db14f6aac5949b53c841fef125e992095f98b585299,84,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
