case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
0e9a648d46d38fbda3280d36575c2ba75d18b5d374e5e8bed18067837b9e525c,nim,test/corpus/expressions.txt,560ed7835a28533f0d118b5cba351d96815eea815c227e7582751b90653777b7,78,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
dd48995af7170ca692d6deb65cc84a9976d4e9bb1e619c1897b055f5dc7eeb3a,nim,test/corpus/expressions.txt,621d98f9ab5bea0940533d58a2de7b55a5a73d56d68560f25c33d9d608784c65,48,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
9e6f208c3a7c3c0337a68145ab6015970a8bfa9f731e8dec762b1fbf3a41018c,nim,test/corpus/expressions.txt,901a6f95ef5936b5e6b8401d3353cc6433df4bee4f93dbbb1c6063b556f66aae,60,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
1f11a184c2c42927e467f994beab9e176d8417d26707b1a4082240bdfcc1ef16,nim,test/corpus/expressions.txt,4096fa69bd9c030040c7c1e3f04255518437ba9c9b73eb16442c1972ebb73152,122,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
acc52f56d0107106312824087446bca0a7800319fbb2ea2ad27387571ca11e74,nim,test/corpus/extras.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
9b9d8581d3e8827202785c8f1e3d8866a691bc023787eb0e5442d6a9f27feeef,nim,test/corpus/extras.txt,0e986e02f14e54bbb0c7bfbac939854660ecf7c6b71eccbd1c0532fa7cc6fecd,218,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
839a3f5f4e167ef4a3ff78a76460419f4fdd0328a65f180062fba412fb473e0c,nim,test/corpus/extras.txt,d9a611026df668176b3b4cc1aaa75943e24aaa72ce4b2945d5765af60a6ac6ec,220,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
43be2987ed027c40b207aa42802f5ee34dc07d4ad60169a7e9b1701719108af4,nim,test/corpus/literals.txt,0a6fe0dcb5431b273a6f36497941f0710c1a5b9fe6139ce91d0e51502a5cb157,207,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
58bbc2348d85410cb9a9c6bb2efec8be331e807c1608303658c947e93faa3d23,nim,test/corpus/literals.txt,03a956d23901093a549974faab4400dbbdd3dc5f81559beacc5c236526765b20,194,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
501294de6c1cf6df5fcda5d6c940a0a0f2403ba6b2e6103935be9d6acd394bbb,nim,test/corpus/literals.txt,6b041c9e86e230a29c39e0a5f1a15a260292c834a6b3330930d74dbff0366b50,410,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
784d19d95826ca94b31f10d1d7f7fe4bcab45613548725883cababf353a0ac0e,nim,test/corpus/literals.txt,67d5a5c257b21e815b5a536045a9d04a2d8e8dc00f35790d9a8e8e125d224795,51,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
faab3f79a236801997257b80760c5b0366b1385cca5f5c83ea2a0894378c75bb,nim,test/corpus/literals.txt,5da3a4c7f117944275b4c8629c4916403625d5a4a6573a01ecb03f0e9d2edbe6,3,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
